category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,134,4384,0.030565,1004.0048059999999,1398.5382085442543,0.7178950000000001,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 201633, 201626, 205989]"
Computer and Information Technology,3846,4384,0.877267,270.161543,1398.5382085442543,0.19316700000000003,"[396356, 44812, 210107, 396319, 20473, 30633, 1239, 59504, 62240, 7018, 49581, 51837, 49542, 61317, 60781, 62217, 204490, 51659, 207990, 213220, 198571, 206873, 208626, 48108, 29182, 212477, 210499, 3175, 49392, 56534, 212521, 22773, 50902, 58061, 54113, 50113, 150347, 49981, 135605, 150445, 60703, 36992, 266732, 25145, 28753, 209146, 47447, 396362, 202235, 200373, 199669, 41108, 43260, 43317, 396113, 196968, 196733, 15317, 53667, 6939, 45609, 16509, 36183, 174, 13335, 53356, 38732, 36791, 33480, 28573, 202990, 202528, 36492, 9009, 15133, 19551, 50867, 40509, 200866, 136620, 199974, 47583, 16724, 32931, 203314, 263110, 20446, 41378, 20253, 212238, 40676, 46562, 60539, 949, 56758, 207021, 208685, 14153, 205544, 201178, 198412, 140810, 13213, 59711, 48254, 62874, 37963, 210937, 211759, 197433, 47720, 394923, 6369, 141039, 43357, 139693, 55081, 63213, 201029, 200393, 400797, 133480, 61323, 51430, 30811, 209181, 30081, 25923, 6762, 4788, 4761, 4657, 16625, 58453]"
None,281,4384,0.06409400000000003,89.07502600000002,1398.5382085442543,0.06369100000000001,"[204916, 198231, 210695, 202888, 210852, 42692, 147057, 131910, 271991, 199614, 210842, 151814, 199186, 197730, 200021, 151407, 202911, 201217, 33760, 197606, 197919, 211051, 399358, 151464, 216435, 216452, 202662, 203283, 54197]"
Finance and Insurance,19,4384,0.004333,18.000015,1398.5382085442543,0.01287,"[209968, 60389, 51126, 201836]"
Education and Research,21,4384,0.004789,5.014892,1398.5382085442543,0.0035859999999999998,"[209641, 56434, 4538, 270410, 60310, 141173, 206981]"
Manufacturing,5,4384,0.00114,4.000015,1398.5382085442543,0.00286,"[44477, 51259, 23145]"
"Media, Publishing, and Broadcasting",20,4384,0.004561,2.172165,1398.5382085442543,0.001553,"[211027, 33905, 61112, 199465, 398668, 206843]"
Construction and Real Estate,29,4384,0.006614,2.1045530000000006,1398.5382085442543,0.001505,"[52042, 399558, 199925, 151338, 39900]"
"Freight, Shipment, and Postal Services",5,4384,0.00114,2.000046,1398.5382085442543,0.00143,"[56849, 205157]"
Other,11,4384,0.002509,1.0001539999999998,1398.5382085442543,0.000715,"[141444, 50069, 38008, 40138]"
Travel and Accommodation,1,4384,0.000228,1.0,1398.5382085442543,0.000715,[133375]
"Retail Stores, Wholesale, and E-commerce Sites",5,4384,0.00114,0.003967000000000001,1398.5382085442543,3e-06,"[205987, 201572, 58339, 207487]"
Community Groups and Nonprofits,4,4384,0.000912,0.000519,1398.5382085442543,0.0,"[205212, 398962]"
Health Care Services,3,4384,0.000684,0.000504,1398.5382085442543,0.0,[46997]
