country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
US,3470,4384,0.7915110000000001,1096.921294,1391.5470128655434,0.788274,"[397165, 396356, 396319, 20473, 30633, 1239, 7018, 61317, 209242, 22773, 54113, 396362, 15317, 53667, 6939, 16509, 36183, 174, 13335, 400519, 36791, 199465, 33480, 60310, 36492, 15133, 19551, 40509, 46997, 201217, 16724, 32931, 398668, 20446, 20253, 41378, 46562, 40676, 50069, 949, 205157, 14153, 33760, 37963, 62874, 40138, 216435, 394923, 6369, 55081, 399358, 400797, 203283, 207487, 30081, 25923, 23145, 16625]"
RU,110,4384,0.025087000000000005,90.328293,1391.5470128655434,0.064911,"[44812, 59504, 210695, 49542, 204490, 213220, 206873, 48108, 51659, 29182, 60389, 3175, 211027, 49392, 212521, 56534, 210852, 208626, 56434, 199669, 199186, 39900]"
TH,100,4384,0.02281,64.375,1391.5470128655434,0.046261,[204916]
TR,29,4384,0.006613999999999999,26.000046,1391.5470128655434,0.018685000000000004,"[210107, 25145, 196733, 43260, 201178, 47952]"
GB,81,4384,0.018473,25.009781000000007,1391.5470128655434,0.017973999999999997,"[62240, 62217, 44477, 209641, 202888, 64080, 202235, 199614, 198231, 61112, 202990, 136620, 206981, 212238, 56758, 205544, 13213, 198412, 48254, 52041, 61323, 58339, 209181]"
PT,19,4384,0.004333,19.0,1391.5470128655434,0.013653000000000002,"[209968, 51126, 52042, 56849]"
DE,19,4384,0.004333,16.003936000000003,1391.5470128655434,0.011503,"[49581, 198571, 28753, 41108, 200373, 200081, 196968, 47447, 205987, 210937, 200393]"
NL,29,4384,0.006614,9.040130999999999,1391.5470128655434,0.006497,"[60781, 212477, 49981, 33905, 50867, 208685, 197919, 51430]"
HK,36,4384,0.008211000000000001,7.015305000000001,1391.5470128655434,0.0050420000000000005,"[51837, 141444, 151338, 211759, 151407, 199974, 60539, 38008, 202662, 58453]"
UA,18,4384,0.004106,7.001313000000001,1391.5470128655434,0.005031,"[47596, 8772, 201572, 201836, 201626]"
IN,170,4384,0.038777,4.039612,1391.5470128655434,0.0029019999999999996,"[207990, 45609, 216452]"
FR,4,4384,0.000912,4.0,1391.5470128655434,0.002875,"[50902, 60703, 209146]"
SA,3,4384,0.000684,3.0,1391.5470128655434,0.002156,[210499]
LV,3,4384,0.000684,3.0,1391.5470128655434,0.002156,"[58061, 43317]"
IT,4,4384,0.000912,2.0,1391.5470128655434,0.001437,"[42692, 6762]"
LT,2,4384,0.000456,2.0,1391.5470128655434,0.001438,"[51259, 150445]"
CA,14,4384,0.0031919999999999995,1.0750420000000003,1391.5470128655434,0.000773,"[396113, 399558, 53356, 202911, 202528, 205212, 203314, 398962, 139693, 63213, 54197]"
CN,9,4384,0.002052,1.0664980000000002,1391.5470128655434,0.000767,"[4538, 151814, 200021, 206843, 211051, 197433, 151464]"
TW,2,4384,0.000456,1.003906,1391.5470128655434,0.000722,"[133375, 141173]"
CY,22,4384,0.005018,1.00032,1391.5470128655434,0.000719,"[61178, 47583]"
CZ,2,4384,0.000456,1.000015,1391.5470128655434,0.000719,[50113]
SG,2,4384,0.000456,1.0,1391.5470128655434,0.000719,"[150347, 4657]"
PK,1,4384,0.000228,1.0,1391.5470128655434,0.000719,[147057]
PE,1,4384,0.000228,1.0,1391.5470128655434,0.000719,[266732]
AR,1,4384,0.000228,1.0,1391.5470128655434,0.000719,[271991]
KR,1,4384,0.000228,1.0,1391.5470128655434,0.000719,[135605]
JP,1,4384,0.000228,1.0,1391.5470128655434,0.000719,[131910]
EG,1,4384,0.000228,1.0,1391.5470128655434,0.000719,[36992]
ID,128,4384,0.029197,0.601807,1391.5470128655434,0.000432,"[210842, 4761]"
VG,11,4384,0.002509,0.042968,1391.5470128655434,3.1e-05,"[199925, 197730]"
BR,15,4384,0.003421,0.010986,1391.5470128655434,8.000000000000001e-06,"[270410, 28573, 263110]"
VN,4,4384,0.000912,0.007843000000000001,1391.5470128655434,6e-06,"[38732, 140810]"
RO,34,4384,0.007755,0.002121,1391.5470128655434,2e-06,[9009]
PH,20,4384,0.004562,0.000534,1391.5470128655434,0.0,[200866]
AT,5,4384,0.00114,7.6e-05,1391.5470128655434,0.0,"[207021, 205989]"
ES,2,4384,0.000456,3.1e-05,1391.5470128655434,0.0,[197606]
BG,2,4384,0.000456,3.1e-05,1391.5470128655434,0.0,[59711]
SE,2,4384,0.000456,3e-05,1391.5470128655434,0.0,"[201633, 30811]"
PL,2,4384,0.000456,3e-05,1391.5470128655434,0.0,"[15967, 201029]"
AU,1,4384,0.000228,1.5e-05,1391.5470128655434,0.0,[133480]
PA,1,4384,0.000228,1.5e-05,1391.5470128655434,0.0,[141039]
IE,1,4384,0.000228,1.5e-05,1391.5470128655434,0.0,[47720]
VU,1,4384,0.000228,1.5e-05,1391.5470128655434,0.0,[43357]
MY,1,4384,0.000228,0.0,1391.5470128655434,0.0,[4788]
