category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,9999,37190,0.26889399999999997,12.960291999999999,23.96051337996702,0.540901,"[29182, 395839, 57043, 44812, 64267, 30721, 36492, 138652, 41378, 62874, 36183, 140810, 13213, 45609, 62217, 16509, 138997, 61317, 9009, 262287, 30633, 46841, 268972, 40509, 55081, 396356, 133480, 54113, 46562, 12167, 40676, 62282, 11990, 8100, 11878, 45027, 26527, 6939, 134094, 397373, 9498, 212238, 54455, 55410, 205125, 55644, 53356, 213192, 51873, 51468, 53667, 55990, 55818, 55836, 56040, 56041, 56046, 56630, 56655, 211786, 58057, 58453, 58466, 58487, 58541, 58542, 51430, 49544, 213220, 44901, 45474, 45090, 44974, 51115, 44066, 43766, 42846, 42487, 397423, 45727, 45758, 45899, 395747, 47447, 47583, 48261, 266768, 264642, 48635, 49542, 59437, 49981, 50113, 58777, 60781, 59504, 206774, 138421, 138915, 140061, 140716, 207996, 140903, 147049, 207375, 198068, 137702, 199244, 199274, 199752, 200222, 200487, 200738, 200827, 202505, 205766, 205544, 204957, 137697, 59605, 63949, 210107, 60294, 60893, 61098, 61323, 209622, 63023, 63410, 63835, 64080, 136959, 209453, 131445, 41405, 133798, 134238, 134756, 134771, 135967, 135981, 136188, 38266, 41000, 9121, 8943, 8888, 8781, 8697, 8657, 8560, 8422, 8342, 8283, 7922, 6805, 6762, 6724, 6718, 6697, 6233, 9002, 9299, 9312, 12360, 12306, 11019, 10474, 9929, 9924, 9829, 9824, 9808, 9806, 9534, 9500, 9381, 5606, 5432, 5410, 4837, 1955, 1930, 1680, 1653, 1547, 1299, 1257, 852, 835, 812, 701, 680, 577, 513, 2860, 3214, 4637, 4835, 4812, 4811, 4808, 4788, 4657, 4651, 3292, 4230, 4134, 3741, 3462, 3320, 3303, 12849, 12859, 12874, 24444, 29789, 29413, 29222, 29097, 29075, 29066, 29014, 28890, 28573, 28075, 27947, 27823, 25923, 25532, 25454, 25148, 24961, 30781, 30798, 30860, 35826, 40630, 39122, 38365, 174, 38255, 36351, 35470, 34762, 34665, 33438, 33387, 24547, 24400, 12876, 16276, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14340, 14080, 13999, 13335, 13285, 13030, 16625, 17185, 17378, 24309, 24203, 23724, 22822, 22697, 21859, 21575, 21100, 17428, 20853, 20473, 19551, 18001, 17501, 398565]"
None,189,37190,0.005085,5.000026999999999,23.96051337996702,0.208678,"[204916, 197992, 202888, 41717, 149151, 140824, 210644, 216435, 149042, 197598, 197619, 7679, 9605, 9354, 2497, 38631, 33760, 17511]"
Finance and Insurance,6,37190,0.000162,5.0,23.96051337996702,0.208676,"[209968, 51126, 134762]"
Construction and Real Estate,2010,37190,0.054047,1.0,23.96051337996702,0.041735,"[52042, 199925, 210079, 16345]"
"Media, Publishing, and Broadcasting",22790,37190,0.6128009999999999,0.00010099999999999999,23.96051337996702,4.9999999999999996e-06,"[60068, 20940, 396982, 43614, 149485, 11426, 33363, 21342]"
Community Groups and Nonprofits,18,37190,0.00048499999999999997,9.2e-05,23.96051337996702,4e-06,"[205212, 208492, 35492]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",41,37190,0.001102,0.0,23.96051337996702,0.0,[208058]
Education and Research,211,37190,0.005675,0.0,23.96051337996702,0.0,"[200351, 204679, 209641, 1741, 1659, 4538, 24357]"
"Freight, Shipment, and Postal Services",13,37190,0.00035,0.0,23.96051337996702,0.0,[3389]
Government and Public Administration,42,37190,0.00113,0.0,23.96051337996702,0.0,"[397220, 397226, 397232, 62571, 134768, 15130, 19969]"
Health Care Services,72,37190,0.001936,0.0,23.96051337996702,0.0,"[46997, 38]"
"Museums, Libraries, and Entertainment",6,37190,0.000161,0.0,23.96051337996702,0.0,"[137753, 131486]"
Other,1,37190,2.7e-05,0.0,23.96051337996702,0.0,[397031]
"Retail Stores, Wholesale, and E-commerce Sites",1746,37190,0.046949,0.0,23.96051337996702,0.0,"[48581, 209114, 11917, 32934]"
Service,46,37190,0.0012379999999999997,0.0,23.96051337996702,0.0,"[205100, 210083, 40994, 1221, 15967]"
