category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",41.0,37468.0,0.001094267107932102,0.0,19.022740133634365,0.0
Community Groups and Nonprofits,22.0,41852.0,0.0005256618560642263,0.000611,1417.5609486778887,4.3102203158873635e-07
Computer and Information Technology,13876.0,41852.0,0.33154926885214564,282.18404499999997,1417.5609486778887,0.19906307750871913
Construction and Real Estate,2038.0,41852.0,0.04869540284813151,2.104553000000001,1417.5609486778887,0.0014846296393554342
Education and Research,231.0,41852.0,0.005519449488674376,5.014892,1417.5609486778887,0.0035376905696204598
Finance and Insurance,20.0,41852.0,0.00047787441460384213,18.000015,1417.5609486778887,0.012697877305937362
"Freight, Shipment, and Postal Services",18.0,41852.0,0.0004300869731434579,2.000046,1417.5609486778887,0.0014109065305907133
Government and Public Administration,42.0,37468.0,0.0011209565495889826,0.0,19.022740133634365,0.0
Health Care Services,77.0,41852.0,0.0018398164962247921,0.000504,1417.5609486778887,3.5554026828268924e-07
Manufacturing,5.0,4384.0,0.0011405109489051094,4.000015,1398.5382085442543,0.0028601399486708604
"Media, Publishing, and Broadcasting",23069.0,41852.0,0.5512042435248017,2.172266,1417.5609486778887,0.0015323968976614368
"Museums, Libraries, and Entertainment",6.0,37468.0,0.00016013664994128323,0.0,19.022740133634365,0.0
None,473.0,41852.0,0.011301729905380866,96.07505300000003,1417.5609486778887,0.06777490102955078
Other,12.0,41852.0,0.00028672464876230524,1.0001539999999998,1417.5609486778887,0.0007055456775476283
"Retail Stores, Wholesale, and E-commerce Sites",1741.0,41852.0,0.04159896779126446,0.003967,1417.5609486778887,2.7984687386456905e-06
Service,180.0,41852.0,0.004300869731434579,1004.004806,1417.5609486778887,0.7082621787348201
Travel and Accommodation,1.0,4384.0,0.0002281021897810219,1.0,1398.5382085442543,0.0007150323057965683
