category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,137,4337,0.031592,1004.0048529999999,1387.4797521233559,0.7236169999999998,"[397165, 47596, 209242, 61178, 200081, 400519, 131662, 15967, 205989, 201633, 201626]"
Computer and Information Technology,3805,4337,0.8773550000000001,266.165556,1387.4797521233559,0.191834,"[396356, 44812, 210107, 396319, 20473, 30633, 1239, 59504, 62240, 49581, 7018, 60781, 49542, 51837, 61317, 62217, 204490, 207990, 213220, 48108, 210499, 29182, 212477, 198571, 49392, 56534, 212521, 22773, 58061, 3175, 50902, 208626, 51659, 54113, 53356, 50113, 15317, 49981, 396362, 200373, 266732, 202235, 30721, 209146, 60703, 135605, 196968, 36992, 196733, 150445, 396113, 47447, 28753, 41108, 150347, 43260, 199669, 25145, 43317, 53667, 6939, 45609, 16509, 36183, 174, 13335, 211759, 202528, 36791, 202990, 33480, 28573, 38732, 36492, 9009, 15133, 19551, 8772, 50867, 40509, 200866, 199974, 136620, 16724, 47583, 203314, 263110, 20253, 20446, 41378, 212238, 46562, 40676, 949, 60539, 207021, 56758, 208685, 14153, 13213, 205544, 198412, 37963, 48254, 62874, 140810, 201178, 59711, 210937, 209181, 394923, 61323, 6369, 25923, 30081, 30811, 43357, 47720, 47952, 51430, 52041, 55081, 201029, 63213, 400797, 200393, 197433, 141039, 139693, 133480, 16625, 6762, 4788, 4761, 4657, 58453]"
None,273,4337,0.062952,82.01252600000002,1387.4797521233559,0.059109999999999996,"[204916, 210695, 210852, 42692, 199614, 198231, 147057, 271991, 131910, 210842, 151814, 199186, 197730, 200021, 202911, 151407, 201217, 197606, 197919, 33760, 399358, 211051, 216452, 216435, 54197, 203283, 202888, 202662, 151464]"
Finance and Insurance,19,4337,0.004381,18.000015,1387.4797521233559,0.012973,"[209968, 60389, 51126, 201836]"
Education and Research,21,4337,0.004844000000000001,5.014892,1387.4797521233559,0.0036149999999999993,"[209641, 56434, 4538, 270410, 141173, 60310, 206981]"
Manufacturing,5,4337,0.001154,4.000015,1387.4797521233559,0.0028829999999999997,"[44477, 51259, 23145]"
"Media, Publishing, and Broadcasting",20,4337,0.004612,2.172165,1387.4797521233559,0.001566,"[211027, 33905, 61112, 199465, 398668, 206843]"
Construction and Real Estate,29,4337,0.006687,2.1045530000000006,1387.4797521233559,0.001516,"[52042, 399558, 199925, 151338, 39900]"
"Freight, Shipment, and Postal Services",5,4337,0.001153,2.000046,1387.4797521233559,0.001441,"[56849, 205157]"
Other,11,4337,0.002536,1.0001539999999998,1387.4797521233559,0.000721,"[141444, 50069, 40138, 38008]"
Travel and Accommodation,1,4337,0.000231,1.0,1387.4797521233559,0.000721,[133375]
"Retail Stores, Wholesale, and E-commerce Sites",5,4337,0.001154,0.003967000000000001,1387.4797521233559,3e-06,"[205987, 201572, 207487, 58339]"
Community Groups and Nonprofits,4,4337,0.000922,0.000519,1387.4797521233559,0.0,"[205212, 398962]"
Health Care Services,2,4337,0.000461,0.000488,1387.4797521233559,0.0,[46997]
