country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
GB,326,27900,0.011687999999999997,34.000354,90.33271710436489,0.37639100000000003,"[209641, 210644, 64080, 13213, 60068, 62217, 212238, 202888, 200241, 205544, 204055, 203961, 61323, 44477, 8943, 9002, 41357, 35826, 13285]"
RU,112,27900,0.004016,21.000045,90.33271710436489,0.232473,"[44812, 29182, 213220, 30721, 51115, 45027, 59504, 210079, 49542, 199274, 197695, 200487, 204490, 8342, 28890, 25532, 34665, 16345]"
US,12738,27900,0.456567,20.561258,90.33271710436489,0.227614,"[395839, 197992, 48261, 30633, 53667, 197619, 64267, 36492, 396982, 201217, 41378, 62874, 397031, 46997, 13335, 16509, 61317, 396356, 6939, 19551, 216435, 46841, 46562, 54113, 33387, 19969, 40509, 200827, 6315, 55081, 8100, 397373, 40676, 12167, 11990, 11878, 26527, 21859, 32934, 397423, 397232, 48581, 397226, 397224, 54455, 395747, 197598, 63949, 209622, 63410, 62571, 38, 7922, 6233, 11917, 11426, 11019, 906, 701, 2635, 3389, 29789, 25923, 33363, 33438, 33760, 40630, 174, 36351, 17378, 16625, 15169, 15133, 15130, 15108, 14340, 17185, 22822, 22697, 20473, 398565]"
NL,10069,27900,0.36089699999999997,5.000097,90.33271710436489,0.055352,"[57043, 60781, 20940, 51430, 48635, 49544, 49981, 199752, 211786, 208492, 207375, 60893, 213192, 12859, 35470, 21342]"
DE,739,27900,0.026489,4.000015,90.33271710436489,0.044281,"[29014, 205100, 59437, 44974, 47447, 60294, 198571, 197637, 205766, 209114, 208058, 44066, 8560, 8422, 12360, 6805, 6724, 680, 3214, 3320, 12306, 29066, 29413, 24961, 15943]"
TH,62,27900,0.002223,3.0,90.33271710436489,0.033211,"[204916, 45430, 45758, 131445, 7470, 4651, 38040, 23884]"
VG,3,27900,0.000108,2.0,90.33271710436489,0.02214,"[199925, 197730]"
VN,254,27900,0.009104,0.676773,90.33271710436489,0.0074919999999999995,"[135981, 140810, 45899, 135967]"
FR,94,27900,0.0033710000000000003,0.085716,90.33271710436489,0.000949,"[41405, 12876, 5410, 209453, 30781, 29075, 42487, 16276]"
JP,30,27900,0.001077,0.007812,90.33271710436489,8.6e-05,"[138652, 7679, 9824, 9605, 9354, 2527, 2519, 2497, 38631, 17511]"
RO,200,27900,0.007169,0.000151,90.33271710436489,2e-06,"[9009, 6718, 5606]"
CA,109,27900,0.003907,0.000145,90.33271710436489,1e-06,"[205212, 835, 577, 53356, 200351, 852, 812]"
AU,95,27900,0.0034069999999999994,0.000106,90.33271710436489,1e-06,"[149485, 133480, 133159, 8888, 7545, 1221, 4802, 4739]"
IN,227,27900,0.008136000000000001,6.2e-05,90.33271710436489,1e-06,"[45609, 9498, 55836, 55410, 55644, 9829, 38266, 24309]"
LT,6,27900,0.000216,4.9e-05,90.33271710436489,1e-06,"[56630, 62282]"
BR,331,27900,0.011864,4.9e-05,90.33271710436489,0.0,"[262287, 268972, 262459, 4230, 28573]"
HK,71,27900,0.002546,3.9e-05,90.33271710436489,0.0,"[138997, 41717, 58453, 45474, 149042, 138915, 9381, 9312, 4637]"
UA,4,27900,0.000144,1.5e-05,90.33271710436489,0.0,"[30860, 21100]"
NO,6,27900,0.00021500000000000002,1.5e-05,90.33271710436489,0.0,"[56655, 211309, 25148]"
TW,41,27900,0.00147,9e-06,90.33271710436489,0.0,"[1659, 134094, 131662, 9924, 3462]"
SC,4,27900,0.000143,0.0,90.33271710436489,0.0,[205125]
PE,1,27900,3.6e-05,0.0,90.33271710436489,0.0,[21575]
MY,33,27900,0.001183,0.0,90.33271710436489,0.0,"[9930, 9534, 4788]"
NP,14,27900,0.000502,0.0,90.33271710436489,0.0,[17501]
NZ,31,27900,0.001111,0.0,90.33271710436489,0.0,[9500]
PA,1,27900,3.6e-05,0.0,90.33271710436489,0.0,[147049]
PH,2,27900,7.2e-05,0.0,90.33271710436489,0.0,"[9299, 17639]"
SA,17,27900,0.0006090000000000001,0.0,90.33271710436489,0.0,"[43766, 25019]"
