country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
US,3588,4567,0.7856410000000001,1083.927152,1399.8865060210228,0.774294,"[397165, 396356, 396319, 30633, 20473, 61317, 209242, 7018, 1239, 22773, 54113, 15317, 396362, 53667, 6939, 16509, 36183, 174, 13335, 400519, 46997, 33480, 199465, 36791, 60310, 36492, 19551, 15133, 40509, 201217, 16724, 32931, 398668, 20253, 20446, 41378, 46562, 949, 40676, 50069, 205157, 14153, 33760, 37963, 62874, 40138, 216435, 394923, 6369, 55081, 399358, 206368, 25923, 23145, 207487, 30081, 400797, 16625]"
RU,123,4567,0.026936,101.328323,1399.8865060210228,0.072381,"[44812, 59504, 210695, 51659, 49542, 208626, 199669, 204490, 211027, 213220, 29182, 206873, 60389, 48108, 3175, 49392, 212521, 56534, 210852, 56434, 30721, 199186, 39900, 207713]"
TH,108,4567,0.023648,68.625,1399.8865060210228,0.049022,[204916]
GB,94,4567,0.020585000000000003,30.018142,1399.8865060210228,0.021442,"[62240, 198231, 62217, 44477, 209641, 64080, 199614, 202235, 61112, 202990, 136620, 206981, 212238, 56758, 205544, 13213, 48254, 198412, 52041, 61323, 137502, 58339, 202888, 203635, 209181]"
DE,29,4567,0.006351000000000001,24.011748000000004,1399.8865060210228,0.017151,"[200373, 49581, 198571, 200081, 196968, 41108, 47447, 28753, 205987, 210937, 200393]"
TR,22,4567,0.004817000000000001,20.000031,1399.8865060210228,0.014285999999999998,"[210107, 196733, 43260, 25145, 201178]"
PT,18,4567,0.003942,18.0,1399.8865060210228,0.012858,"[209968, 51126, 56849, 52042]"
NL,29,4567,0.006351,9.040130999999999,1399.8865060210228,0.006457999999999999,"[60781, 212477, 49981, 33905, 50867, 208685, 197919, 51430]"
UA,19,4567,0.004161,7.067704,1399.8865060210228,0.005048,"[47596, 8772, 201572, 201836]"
HK,38,4567,0.008321000000000002,7.011901000000001,1399.8865060210228,0.005008,"[51837, 141444, 151338, 151407, 199974, 51847, 60539, 38008, 211759, 202662, 138190, 58453]"
IN,170,4567,0.037224,4.039612,1399.8865060210228,0.002885,"[207990, 45609, 216452]"
FR,4,4567,0.000876,4.0,1399.8865060210228,0.002857,"[50902, 60703, 209146]"
LV,3,4567,0.000657,3.0,1399.8865060210228,0.002143,"[58061, 43317]"
IT,4,4567,0.000876,2.0,1399.8865060210228,0.001429,"[42692, 6762]"
SA,2,4567,0.000438,2.0,1399.8865060210228,0.001429,[210499]
LT,2,4567,0.000438,2.0,1399.8865060210228,0.001428,"[51259, 150445]"
ID,133,4567,0.029122,1.601807,1399.8865060210228,0.001144,"[46019, 210842, 7713, 4761]"
CA,13,4567,0.002847,1.0750260000000003,1399.8865060210228,0.000768,"[396113, 399558, 53356, 202911, 202528, 205212, 203314, 63213, 54197, 139693]"
CN,12,4567,0.002628,1.066544,1399.8865060210228,0.000762,"[4538, 151814, 200021, 197433, 206843, 211051, 151464, 140731]"
TW,4,4567,0.000876,1.0039369999999999,1399.8865060210228,0.000717,"[133375, 141173, 131662]"
CY,22,4567,0.004817,1.00032,1399.8865060210228,0.000714,"[61178, 47583]"
CZ,2,4567,0.000438,1.000015,1399.8865060210228,0.000714,[50113]
PK,1,4567,0.000219,1.0,1399.8865060210228,0.000714,[147057]
PE,1,4567,0.000219,1.0,1399.8865060210228,0.000714,[266732]
SG,2,4567,0.000438,1.0,1399.8865060210228,0.000714,"[150347, 4657]"
AR,1,4567,0.000219,1.0,1399.8865060210228,0.000714,[271991]
JP,1,4567,0.000219,1.0,1399.8865060210228,0.000714,[131910]
EG,1,4567,0.000219,1.0,1399.8865060210228,0.000714,[36992]
KR,1,4567,0.000219,1.0,1399.8865060210228,0.000714,[135605]
VG,11,4567,0.002409,0.042968,1399.8865060210228,3.1e-05,"[199925, 197730]"
BR,16,4567,0.003504,0.011002,1399.8865060210228,8.000000000000001e-06,"[270410, 28573, 263110]"
VN,3,4567,0.000657,0.003937,1399.8865060210228,3e-06,"[38732, 140810]"
CH,1,4567,0.000219,0.003906,1399.8865060210228,3e-06,[58057]
None,1,4567,0.000219,0.003906,1399.8865060210228,3e-06,[216157]
RO,35,4567,0.007664,0.002365,1399.8865060210228,2e-06,[9009]
PH,20,4567,0.004379,0.000534,1399.8865060210228,0.0,[200866]
AT,15,4567,0.003285,0.000228,1399.8865060210228,0.0,"[1921, 207021, 205989]"
AU,3,4567,0.000657,4.6e-05,1399.8865060210228,0.0,"[133612, 133480]"
KH,3,4567,0.000657,4.6e-05,1399.8865060210228,0.0,[9902]
ES,2,4567,0.000438,3.1e-05,1399.8865060210228,0.0,[197606]
BG,2,4567,0.000438,3.1e-05,1399.8865060210228,0.0,[59711]
SE,2,4567,0.000438,3e-05,1399.8865060210228,0.0,"[201633, 30811]"
PL,2,4567,0.000438,3e-05,1399.8865060210228,0.0,"[15967, 201029]"
IE,1,4567,0.000219,1.5e-05,1399.8865060210228,0.0,[47720]
VU,1,4567,0.000219,1.5e-05,1399.8865060210228,0.0,[43357]
PA,1,4567,0.000219,1.5e-05,1399.8865060210228,0.0,[141039]
MY,1,4567,0.000219,0.0,1399.8865060210228,0.0,[4788]
