org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4398,0.00045475216007276033,3.1e-05,1392.49319511652,2.226222728320479e-08,[48254]
21vianet(China) Inc.,3,26614,0.00011272262718869767,0.0,87.32851337779826,0.0,[17428]
23M GmbH,2,31012,6.449116471043467e-05,1.0,1479.8217084943183,0.0006757570822619402,[47447]
24 SHELLS,15,31012,0.00048368373532826003,2.7e-05,1479.8217084943183,1.8245441221072387e-08,[55081]
3xK Tech GmbH,12,4398,0.002728512960436562,12.0,1392.49319511652,0.008617636367692177,"[200373, 198571]"
AEZA INTERNATIONAL LTD,3,26614,0.00011272262718869767,3.0,87.32851337779826,0.034353040993855936,[210644]
AKILE LTD,2,4398,0.00045475216007276033,0.003922,1392.49319511652,2.816530819507393e-06,[61112]
ALKON SAS,3,26614,0.00011272262718869767,0.0,87.32851337779826,0.0,[266768]
ANS ACADEMY LIMITED,5,31012,0.00016122791177608669,1.5e-05,1479.8217084943183,1.0136356233929104e-08,[61323]
ARLINK S.A.,3,26614,0.00011272262718869767,0.0,87.32851337779826,0.0,[28075]
"AT&T Services, Inc.",3,4398,0.0006821282401091405,3.0,1392.49319511652,0.002154409091923044,[7018]
Adrian Paschkowski,1,4398,0.00022737608003638017,0.003906,1392.49319511652,2.8050406376838035e-06,[205987]
Akamai International B.V.,9604,31012,0.3096865729395073,0.039139,1479.8217084943183,2.644845644265008e-05,[33905]
"Akamai Technologies, Inc.",1190,31012,0.03837224300270863,0.017303,1479.8217084943183,1.1692624794378351e-05,"[36183, 16625]"
Akenes SA,1,26614,3.7574209062899225e-05,0.0,87.32851337779826,0.0,[61098]
Alex Liu,1,4398,0.00022737608003638017,1.5e-05,1392.49319511652,1.0772045459615221e-08,[206368]
"Alibaba (US) Technology Co., Ltd.",2,4398,0.00045475216007276033,3.1e-05,1392.49319511652,2.226222728320479e-08,[37963]
Alliance LLC,3,4398,0.0006821282401091405,4.6e-05,1392.49319511652,3.303427274282001e-08,[39900]
Allo Communications LLC,1,26614,3.7574209062899225e-05,0.0,87.32851337779826,0.0,[15108]
Altinea SAS,52,26614,0.0019538588712707597,0.085693,87.32851337779826,0.0009812717139621656,[41405]
AltusHost B.V.,10,31012,0.00032245582355217337,3e-05,1479.8217084943183,2.0272712467858208e-08,[51430]
"Amazon.com, Inc.",6232,31012,0.20095446923771443,0.020943,1479.8217084943183,1.4152380573811815e-05,[16509]
"Anthropic, PBC",1,4398,0.00022737608003638017,1.5e-05,1392.49319511652,1.0772045459615221e-08,[399358]
Aperture Science Limited,2,4398,0.00045475216007276033,3.1e-05,1392.49319511652,2.226222728320479e-08,[38008]
Arcade Solutions AG,8,26614,0.0003005936725031938,0.0,87.32851337779826,0.0,[51873]
Arcus Novus UAB,1,4398,0.00022737608003638017,1.0,1392.49319511652,0.000718136363974348,[51259]
