sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",90,4398,0.020462000000000004,1004.000244,1392.49319511652,0.721009,"[397165, 47596, 209242, 61178, 200081, 15967]"
Internet Service Provider (ISP),639,4398,0.145281,196.21674699999997,1392.49319511652,0.140905,"[396356, 44812, 210107, 396319, 30633, 20473, 62240, 200373, 207990, 51659, 213220, 206873, 198571, 208626, 7018, 3175, 49392, 56534, 212521, 50902, 1239, 22773, 50113, 49981, 396362, 396113, 266732, 36992, 199669, 15317, 41108, 43317, 196968, 47447, 25145, 150445, 8772, 6939, 45609, 174, 53356, 36791, 33480, 202528, 28573, 58057, 9009, 15133, 40509, 136620, 16724, 32931, 263110, 203314, 20446, 20253, 41378, 212238, 46562, 56758, 14153, 62874, 140810, 59711, 211759, 209181, 6369, 394923, 400797, 30081, 43357, 55081, 63213, 52041, 51430, 133480, 139693, 47720, 197433, 201029, 200393, 4657, 6762, 4761, 4788, 58453]"
None,376,4398,0.08548400000000003,124.03909400000002,1392.49319511652,0.08907400000000001,"[204916, 198231, 210695, 61317, 60781, 62217, 29182, 48108, 209641, 212477, 42692, 210852, 141444, 135605, 28753, 131910, 147057, 199614, 271991, 202235, 196733, 209146, 210842, 399558, 151814, 199186, 197730, 200021, 202911, 216157, 151407, 141173, 201217, 206981, 398668, 50069, 949, 60539, 207021, 208685, 205544, 197919, 48254, 201178, 37963, 201572, 33760, 197606, 40138, 38008, 216435, 399358, 216452, 211051, 58339, 54197, 61323, 140731, 141039, 202662, 202888, 203283]"
Software Development,434,4398,0.09868100000000002,25.635894000000004,1392.49319511652,0.018409000000000002,"[59504, 49581, 51837, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 25923, 210937]"
"Investment, Portfolio Management, Pensions and Funds",16,4398,0.0036379999999999997,15.000015,1392.49319511652,0.010772,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1502,4398,0.34151899999999996,13.348419999999999,1392.49319511652,0.009585999999999999,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 202990, 50867, 40676, 13213, 206368]"
Other,69,4398,0.015686000000000002,4.173567000000001,1392.49319511652,0.002996,"[56849, 211027, 133375, 199925, 400519, 205987, 60310, 46997, 205212, 205157, 30811, 205989, 201633, 207487]"
"Metal, Glass, Wood, and Paper Manufacturing",3,4398,0.000682,3.0,1392.49319511652,0.002154,[44477]
"Banks, Credit Card Companies, Mortgage Providers",3,4398,0.000682,3.0,1392.49319511652,0.002154,[60389]
Buildings (Residential or Commercial),15,4398,0.00341,1.006851,1392.49319511652,0.000723,"[52042, 151338]"
Electronics and Computer Components,2,4398,0.000454,1.000015,1392.49319511652,0.000718,"[51259, 23145]"
Elementary and Secondary Schools,1,4398,0.000227,1.0,1392.49319511652,0.000718,[56434]
"Colleges, Universities, and Professional Schools",1,4398,0.000227,1.0,1392.49319511652,0.000718,[4538]
Online Music and Video Streaming Services,10,4398,0.002274,0.039062,1392.49319511652,2.8e-05,[33905]
Computer and Network Security,1215,4398,0.276261,0.018524,1392.49319511652,1.3000000000000001e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4398,0.001137,0.007859,1392.49319511652,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4398,0.002956,0.006836,1392.49319511652,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4398,0.000682,4.6e-05,1392.49319511652,0.0,[39900]
Chemical and Pharmaceutical Manufacturing,1,4398,0.000227,1.5e-05,1392.49319511652,0.0,[203635]
