sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
None,2325,26456,0.08789200000000003,54.086381,87.32849692482083,0.619343,"[209641, 29182, 197992, 29014, 204916, 210644, 197619, 60781, 41405, 397031, 62217, 61317, 56630, 216435, 51115, 200827, 12876, 202888, 41717, 62282, 149151, 140824, 32934, 58777, 48581, 55990, 51468, 205544, 208058, 61098, 216271, 200241, 61323, 134756, 137697, 137702, 138421, 138915, 140061, 140716, 140903, 149042, 197598, 197695, 197730, 198068, 44901, 38, 8888, 7679, 6724, 9354, 11917, 11426, 9806, 9605, 2497, 513, 3389, 29066, 29222, 29097, 27823, 33363, 33760, 38631, 38365, 35492, 21100, 17511]"
Internet Service Provider (ISP),4641,26456,0.175436,20.436353000000004,87.32849692482083,0.234014,"[213220, 44812, 57043, 48261, 64267, 135981, 30721, 140810, 138652, 41378, 62874, 9009, 45609, 396356, 6939, 138997, 46841, 46562, 30633, 51430, 212238, 835, 56655, 268972, 33387, 6315, 30860, 55081, 5410, 577, 133480, 397373, 12167, 11990, 11878, 21859, 9498, 134094, 26527, 59605, 58541, 58542, 45474, 44974, 45727, 59437, 45899, 58487, 47447, 45758, 58453, 56046, 55836, 55644, 55410, 56040, 56041, 53356, 55818, 60294, 50113, 49981, 49544, 58057, 51873, 134771, 60893, 209453, 200738, 205766, 207375, 207996, 211786, 262459, 264642, 266768, 397423, 199752, 199274, 199244, 63410, 63835, 131445, 133798, 134238, 136188, 136959, 147049, 44066, 8342, 9002, 8943, 8781, 8697, 8560, 8422, 7922, 5432, 6805, 6762, 6718, 6697, 9121, 9299, 9312, 12306, 10474, 9929, 9924, 9829, 9824, 9808, 9534, 9500, 9381, 5606, 4837, 12849, 1299, 2519, 1955, 1930, 1680, 1653, 1547, 1257, 4835, 906, 852, 812, 701, 680, 2527, 2860, 3214, 3292, 4812, 4811, 4808, 4788, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 3320, 3303, 12360, 12859, 30798, 30781, 29789, 29413, 29075, 28890, 24547, 28573, 28075, 27947, 34665, 42487, 41357, 40630, 38266, 38255, 174, 35826, 24961, 24444, 12874, 15133, 15943, 15802, 15600, 15169, 24400, 15108, 14522, 14080, 13999, 13285, 13030, 17185, 17378, 24309, 24203, 23724, 22822, 22697, 21575, 20853, 20473, 18001, 17501, 398565]"
Phone Provider,168,26456,0.00635,9.672119,87.32849692482083,0.110756,[395839]
Other,27,26456,0.0010210000000000002,2.0002440000000004,87.32849692482083,0.022904,"[199925, 46997, 205212, 45090, 200351, 209114, 25148, 40994]"
Hosting and Cloud Provider,6519,26456,0.24641100000000002,1.000307,87.32849692482083,0.011453999999999999,"[53667, 13213, 13335, 262287, 16509, 40676, 48635, 54455, 49542, 200487, 202505, 204490, 213192, 395747, 135967, 6233, 35470, 16276, 14340]"
Software Development,2792,26456,0.105534,0.128827,87.32849692482083,0.001475,"[36492, 45027, 59504, 47583, 58466, 205125, 209622, 63949, 25923, 25532, 39122, 36351, 34762, 17428]"
Online Music and Video Streaming Services,9560,26456,0.36135399999999995,0.0041210000000000005,87.32849692482083,4.7e-05,"[396982, 60068, 20940, 43614, 21342]"
Online Informational Content,15,26456,0.000567,9.8e-05,87.32849692482083,1e-06,[149485]
"Military, Defense, National Security, and International Affairs",37,26456,0.001398,1.5e-05,87.32849692482083,0.0,"[19969, 397224, 397226, 397232, 62571]"
"Law, Business, and Consulting Services",43,26456,0.001626,1.5e-05,87.32849692482083,0.0,"[205100, 210083, 1221, 15967]"
"Colleges, Universities, and Professional Schools",14,26456,0.0005300000000000001,8e-06,87.32849692482083,0.0,"[1659, 204679, 4538, 24357]"
Computer and Network Security,290,26456,0.010961,5e-06,87.32849692482083,0.0,"[8100, 11019, 33438, 16625, 19551]"
"Law Enforcement, Public Safety, and Justice",3,26456,0.000113,0.0,87.32849692482083,0.0,[15130]
"Investment, Portfolio Management, Pensions and Funds",1,26456,3.8e-05,0.0,87.32849692482083,0.0,[134762]
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4,26456,0.000151,0.0,87.32849692482083,0.0,[208492]
"Government and Regulatory Agencies, Administrations, Departments, and Services",5,26456,0.000189,0.0,87.32849692482083,0.0,[134768]
"Recreation, Sports, and Performing Arts",6,26456,0.00022700000000000002,0.0,87.32849692482083,0.0,"[131486, 137753]"
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",6,26456,0.00022700000000000002,0.0,87.32849692482083,0.0,"[210079, 211309, 16345]"
