org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4398,0.014097,992.0,1392.49319511652,0.712391,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",102,4398,0.023192,68.25,1392.49319511652,0.049013,[204916],['TH'],['None'],['None']
Latitude.sh,2,4398,0.000455,32.0,1392.49319511652,0.02298,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,29,4398,0.006594,29.0,1392.49319511652,0.020826,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,24,4398,0.005457,24.0,1392.49319511652,0.017235,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,18,4398,0.004093,18.0,1392.49319511652,0.012926,"[209968, 51126, 56849, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
Oxylabs,1,4398,0.000227,16.0,1392.49319511652,0.01149,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",15,4398,0.00341,14.000015,1392.49319511652,0.010054,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",15,4398,0.003411,12.000046,1392.49319511652,0.008618,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,12,4398,0.002728,12.0,1392.49319511652,0.008617,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Vpsville,12,4398,0.002729,9.1875,1392.49319511652,0.006598,[59504],['RU'],['Computer and Information Technology'],['Software Development']
Clouvider Limited,32,4398,0.007276,9.00058,1392.49319511652,0.006464,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4398,0.002047,9.0,1392.49319511652,0.006463,"[210695, 210852]",['RU'],['None'],['None']
SIXNET OPERATION LTD,9,4398,0.002046,8.003906,1392.49319511652,0.005748,[198231],['GB'],['None'],['None']
Ferdinand Zink trading as Tube-Hosting,8,4398,0.001819,7.003906,1392.49319511652,0.00503,[49581],['DE'],['Computer and Information Technology'],['Software Development']
IT Express Ltd.,9,4398,0.002046,7.000031,1392.49319511652,0.005027,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
LLC Baxet,8,4398,0.00182,6.000031,1392.49319511652,0.004309,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Netex Limited,6,4398,0.001364,6.0,1392.49319511652,0.004309,[51837],['HK'],['Computer and Information Technology'],['Software Development']
ArtPlanet LLC,6,4398,0.001364,6.0,1392.49319511652,0.004309,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Hivelocity Inc,13,4398,0.002956,5.012939,1392.49319511652,0.0036,[61317],['US'],['Computer and Information Technology'],['None']
LeaseWeb Netherlands B.V.,5,4398,0.001137,5.0,1392.49319511652,0.003591,[60781],['NL'],['Computer and Information Technology'],['None']
Vinters IT Ltd,9,4398,0.002046,4.000763,1392.49319511652,0.002873,[62217],['GB'],['Computer and Information Technology'],['None']
HostRoyale Technologies Pvt Ltd,4,4398,0.00091,4.0,1392.49319511652,0.002873,[207990],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kontel LLC,4,4398,0.00091,4.0,1392.49319511652,0.002873,[204490],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Cloudflare London, LLC",16,4398,0.003638,3.000198,1392.49319511652,0.002155,[209242],['US'],['Service'],"['Law, Business, and Consulting Services']"
Delta Ltd,6,4398,0.001364,3.000046,1392.49319511652,0.002154,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
JSC IOT,3,4398,0.000682,3.0,1392.49319511652,0.002154,[29182],['RU'],['Computer and Information Technology'],['None']
RoyaleHosting BV,3,4398,0.000682,3.0,1392.49319511652,0.002154,[212477],['NL'],['Computer and Information Technology'],['None']
I-SERVERS LTD,3,4398,0.000682,3.0,1392.49319511652,0.002154,[209641],['GB'],['Education and Research'],['None']
Manir LLC,3,4398,0.000682,3.0,1392.49319511652,0.002154,[60389],['RU'],['Finance and Insurance'],"['Banks, Credit Card Companies, Mortgage Providers']"
ServTech LTD,3,4398,0.000682,3.0,1392.49319511652,0.002154,[208626],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sole trader Malkov Dmitrii Vladimirovich,3,4398,0.000682,3.0,1392.49319511652,0.002154,[48108],['RU'],['Computer and Information Technology'],['None']
GalaxyStar LLC,3,4398,0.000682,3.0,1392.49319511652,0.002154,[206873],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
STARK INDUSTRIES SOLUTIONS LTD,3,4398,0.000682,3.0,1392.49319511652,0.002154,[44477],['GB'],['Manufacturing'],"['Metal, Glass, Wood, and Paper Manufacturing']"
"AT&T Services, Inc.",3,4398,0.000682,3.0,1392.49319511652,0.002154,[7018],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Citytelecom LLC,3,4398,0.000682,3.0,1392.49319511652,0.002154,[3175],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Malkov D.V.,3,4398,0.000682,2.000015,1392.49319511652,0.001436,[212521],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Comfortel Ltd.,3,4398,0.000682,2.000015,1392.49319511652,0.001436,[56534],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Scalaxy B.V.,2,4398,0.000455,2.0,1392.49319511652,0.001436,[58061],['LV'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Cox Communications Inc.,2,4398,0.000455,2.0,1392.49319511652,0.001436,[22773],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DNS0.EU A.D.,2,4398,0.000455,2.0,1392.49319511652,0.001436,[50902],['FR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sprint,2,4398,0.000455,2.0,1392.49319511652,0.001436,[1239],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Overweb Srl,2,4398,0.000455,2.0,1392.49319511652,0.001436,[42692],['IT'],['None'],['None']
"Fastly, Inc.",138,4398,0.031378,1.439713,1392.49319511652,0.001034,[54113],['US'],['Computer and Information Technology'],['Software Development']
Perfect Cloud Technologies LLC,3,4398,0.000682,1.125,1392.49319511652,0.000808,[211027],['RU'],"['Media, Publishing, and Broadcasting']",['Other']
NTX Technologies s.r.o.,2,4398,0.000455,1.000015,1392.49319511652,0.000718,[50113],['CZ'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
MULTIDIST SARL,1,4398,0.000227,1.0,1392.49319511652,0.000718,[60703],['FR'],['Computer and Information Technology'],['Software Development']
Fiberocity Ltd,1,4398,0.000227,1.0,1392.49319511652,0.000718,[199614],['GB'],['None'],['None']
First Root UG (haftungsbeschraenkt),1,4398,0.000227,1.0,1392.49319511652,0.000718,[41108],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Wicked Networks Limited,1,4398,0.000227,1.0,1392.49319511652,0.000718,[141444],['HK'],['Other'],['None']
WorldStream B.V.,1,4398,0.000227,1.0,1392.49319511652,0.000718,[49981],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Serverel Inc.,1,4398,0.000227,1.0,1392.49319511652,0.000718,[15317],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Getechbrothers,1,4398,0.000227,1.0,1392.49319511652,0.000718,[150445],['LT'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
MRGROUP INVESTMENTS LIMITED,1,4398,0.000227,1.0,1392.49319511652,0.000718,[61178],['CY'],['Service'],"['Law, Business, and Consulting Services']"
MOACK.Co.LTD,1,4398,0.000227,1.0,1392.49319511652,0.000718,[135605],['KR'],['Computer and Information Technology'],['None']
Leaseweb Deutschland GmbH,1,4398,0.000227,1.0,1392.49319511652,0.000718,[28753],['DE'],['Computer and Information Technology'],['None']
RODRIGUEZ PEDRO ALBERTO JUAN,1,4398,0.000227,1.0,1392.49319511652,0.000718,[271991],['AR'],['None'],['None']
SORACOM. INC.,1,4398,0.000227,1.0,1392.49319511652,0.000718,[131910],['JP'],['None'],['None']
hosTELyon SAS,1,4398,0.000227,1.0,1392.49319511652,0.000718,[209146],['FR'],['Computer and Information Technology'],['None']
Okay-Telecom Ltd.,1,4398,0.000227,1.0,1392.49319511652,0.000718,[199669],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
23M GmbH,1,4398,0.000227,1.0,1392.49319511652,0.000718,[47447],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
FIBERTEL PERU S.A.,1,4398,0.000227,1.0,1392.49319511652,0.000718,[266732],['PE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Ilm-Provider UG (haftungsbeschraenkt),1,4398,0.000227,1.0,1392.49319511652,0.000718,[196968],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Netversor GmbH,1,4398,0.000227,1.0,1392.49319511652,0.000718,[200081],['DE'],['Service'],"['Law, Business, and Consulting Services']"
Planisware Singapore Pte. Ltd,1,4398,0.000227,1.0,1392.49319511652,0.000718,[150347],['SG'],['Computer and Information Technology'],['Software Development']
DGN TEKNOLOJI A.S.,1,4398,0.000227,1.0,1392.49319511652,0.000718,[43260],['TR'],['Computer and Information Technology'],['Hosting and Cloud Provider']
DNT Solutions,1,4398,0.000227,1.0,1392.49319511652,0.000718,[147057],['PK'],['None'],['None']
China Education and Research Network Center,1,4398,0.000227,1.0,1392.49319511652,0.000718,[4538],['CN'],['Education and Research'],"['Colleges, Universities, and Professional Schools']"
TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,1,4398,0.000227,1.0,1392.49319511652,0.000718,[25145],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"CHUAN KAI INTERNATIONAL CO., LTD",1,4398,0.000227,1.0,1392.49319511652,0.000718,[133375],['TW'],['Travel and Accommodation'],['Other']
SIA VEESP,1,4398,0.000227,1.0,1392.49319511652,0.000718,[43317],['LV'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
BAI Communications Inc.,1,4398,0.000227,1.0,1392.49319511652,0.000718,[396113],['CA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Modesco LLC,1,4398,0.000227,1.0,1392.49319511652,0.000718,[56434],['RU'],['Education and Research'],['Elementary and Secondary Schools']
ETISALAT MISR,1,4398,0.000227,1.0,1392.49319511652,0.000718,[36992],['EG'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
UK On-line Agri-sales Limited,1,4398,0.000227,1.0,1392.49319511652,0.000718,[202235],['GB'],['Computer and Information Technology'],['None']
Arcus Novus UAB,1,4398,0.000227,1.0,1392.49319511652,0.000718,[51259],['LT'],['Manufacturing'],['Electronics and Computer Components']
Eskisehir Bilisim Iletisim San. ve Tic. A.S.,1,4398,0.000227,1.0,1392.49319511652,0.000718,[196733],['TR'],['Computer and Information Technology'],['None']
Rohmad Kumiadin,125,4398,0.028422,0.601807,1392.49319511652,0.000432,[210842],['ID'],['None'],['None']
FranTech Solutions,5,4398,0.001137,0.3125,1392.49319511652,0.000224,[53667],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
NetAssist LLC,7,4398,0.001592,0.067627,1392.49319511652,4.9e-05,[8772],['UA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Hurricane Electric LLC,1,4398,0.000227,0.0625,1392.49319511652,4.5e-05,[6939],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Differ Communications Limited,1,4398,0.000227,0.0625,1392.49319511652,4.5e-05,[399558],['CA'],['Construction and Real Estate'],['None']
Baoshuo Network,1,4398,0.000227,0.0625,1392.49319511652,4.5e-05,[151814],['CN'],['None'],['None']
Bharti Airtel Limited,165,4398,0.037517,0.039597,1392.49319511652,2.8e-05,[45609],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Akamai International B.V.,10,4398,0.002274,0.039062,1392.49319511652,2.8e-05,[33905],['NL'],"['Media, Publishing, and Broadcasting']",['Online Music and Video Streaming Services']
Phan Nhat Nghi,9,4398,0.002046,0.035156,1392.49319511652,2.5e-05,[199925],['VG'],['Construction and Real Estate'],['Other']
"Amazon.com, Inc.",1221,4398,0.277626,0.02092,1392.49319511652,1.5e-05,[16509],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
