sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",90,4402,0.020446000000000002,1004.000244,1387.4972234368324,0.7236049999999999,"[397165, 47596, 209242, 61178, 200081, 15967]"
Internet Service Provider (ISP),639,4402,0.145155,193.21679299999997,1387.4972234368324,0.139256,"[396356, 44812, 210107, 396319, 30633, 20473, 62240, 200373, 207990, 51659, 213220, 206873, 198571, 208626, 7018, 3175, 49392, 56534, 212521, 50902, 1239, 22773, 50113, 49981, 396362, 396113, 266732, 36992, 199669, 15317, 41108, 43317, 196968, 47447, 25145, 150445, 8772, 6939, 45609, 174, 53356, 28573, 202528, 33480, 36791, 58057, 9009, 15133, 40509, 136620, 16724, 203314, 263110, 32931, 20253, 20446, 41378, 212238, 46562, 56758, 14153, 59711, 197433, 62874, 140810, 139693, 133480, 51430, 52041, 63213, 394923, 6369, 55081, 211759, 201029, 200393, 400797, 30081, 209181, 43357, 47720, 6762, 4788, 4761, 4657, 58453]"
None,373,4402,0.08472900000000003,122.03907900000002,1387.4972234368324,0.08795800000000001,"[204916, 198231, 210695, 61317, 60781, 62217, 29182, 48108, 209641, 212477, 42692, 210852, 141444, 135605, 28753, 131910, 147057, 199614, 271991, 202235, 196733, 209146, 210842, 399558, 151814, 199186, 197730, 200021, 151407, 202911, 141173, 216157, 201217, 206981, 398668, 50069, 60539, 949, 205544, 207021, 208685, 33760, 197919, 197606, 40138, 38008, 37963, 201178, 201572, 48254, 140731, 216435, 216452, 202888, 211051, 61323, 54197, 399358, 141039, 202662]"
Software Development,437,4402,0.099272,25.639830000000003,1387.4972234368324,0.018479,"[59504, 49581, 51837, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 210937, 25923]"
"Investment, Portfolio Management, Pensions and Funds",16,4402,0.003634,15.000015,1387.4972234368324,0.01081,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1506,4402,0.34211699999999995,13.348481,1387.4972234368324,0.009619999999999998,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 202990, 50867, 40676, 13213, 206368]"
Other,69,4402,0.015673999999999997,4.173567000000001,1387.4972234368324,0.0030069999999999997,"[56849, 211027, 133375, 199925, 400519, 205987, 60310, 205212, 46997, 205157, 205989, 207487, 201633, 30811]"
"Metal, Glass, Wood, and Paper Manufacturing",3,4402,0.000682,3.0,1387.4972234368324,0.002162,[44477]
"Banks, Credit Card Companies, Mortgage Providers",3,4402,0.000682,3.0,1387.4972234368324,0.002162,[60389]
Buildings (Residential or Commercial),15,4402,0.0034070000000000003,1.006851,1387.4972234368324,0.000726,"[52042, 151338]"
Electronics and Computer Components,2,4402,0.000454,1.000015,1387.4972234368324,0.000721,"[51259, 23145]"
Elementary and Secondary Schools,1,4402,0.000227,1.0,1387.4972234368324,0.000721,[56434]
"Colleges, Universities, and Professional Schools",1,4402,0.000227,1.0,1387.4972234368324,0.000721,[4538]
Online Music and Video Streaming Services,10,4402,0.002272,0.039062,1387.4972234368324,2.8e-05,[33905]
Computer and Network Security,1215,4402,0.276011,0.018524,1387.4972234368324,1.3000000000000001e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4402,0.001135,0.007859,1387.4972234368324,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4402,0.002953,0.006836,1387.4972234368324,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4402,0.000682,4.6e-05,1387.4972234368324,0.0,[39900]
Chemical and Pharmaceutical Manufacturing,1,4402,0.000227,1.5e-05,1387.4972234368324,0.0,[203635]
