category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,133,4384,0.030337,1004.004791,1387.5516515374184,0.7235799999999999,"[397165, 47596, 209242, 200081, 61178, 400519, 15967, 205989, 201633]"
Computer and Information Technology,3852,4384,0.8786360000000001,263.22971800000005,1387.5516515374184,0.189709,"[396356, 44812, 210107, 396319, 30633, 20473, 59504, 62240, 200373, 49581, 49542, 51837, 61317, 60781, 62217, 204490, 207990, 51659, 213220, 198571, 208626, 212477, 206873, 7018, 29182, 48108, 3175, 49392, 212521, 56534, 1239, 50902, 22773, 58061, 54113, 50113, 196968, 196733, 135605, 209146, 49981, 202235, 150347, 199669, 150445, 60703, 396113, 41108, 28753, 266732, 43260, 25145, 43317, 36992, 396362, 15317, 47447, 53667, 8772, 6939, 45609, 16509, 36183, 174, 13335, 53356, 58057, 28573, 202990, 33480, 202528, 36791, 36492, 9009, 15133, 19551, 50867, 40509, 200866, 136620, 199974, 47583, 16724, 32931, 263110, 203314, 20253, 20446, 41378, 212238, 40676, 46562, 949, 60539, 56758, 207021, 205544, 208685, 14153, 13213, 37963, 62874, 140810, 48254, 198412, 59711, 201178, 209181, 394923, 210937, 211759, 61323, 63213, 6369, 25923, 30081, 30811, 43357, 47720, 51430, 52041, 55081, 133480, 400797, 201029, 200393, 197433, 141039, 139693, 16625, 6762, 4788, 4761, 4657, 58453]"
None,281,4384,0.06409400000000003,89.02032300000002,1387.5516515374184,0.064158,"[204916, 198231, 210695, 42692, 210852, 147057, 199614, 131910, 271991, 210842, 151814, 199186, 197730, 200021, 216157, 151407, 202911, 201217, 33760, 197606, 197919, 399358, 211051, 216452, 216435, 54197, 202662, 203283, 202888]"
Finance and Insurance,19,4384,0.004333,18.000015,1387.5516515374184,0.012972,"[209968, 60389, 51126, 201836]"
Education and Research,22,4384,0.005017000000000001,5.014907,1387.5516515374184,0.0036149999999999997,"[209641, 56434, 4538, 270410, 141173, 60310, 206981, 140731]"
"Freight, Shipment, and Postal Services",5,4384,0.00114,2.000046,1387.5516515374184,0.001441,"[56849, 205157]"
Manufacturing,4,4384,0.000912,2.0000299999999998,1387.5516515374184,0.001442,"[51259, 44477, 23145, 203635]"
"Media, Publishing, and Broadcasting",19,4384,0.004333,1.1721649999999997,1387.5516515374184,0.0008449999999999999,"[211027, 33905, 61112, 199465, 398668, 206843]"
Construction and Real Estate,28,4384,0.006386,1.104553,1387.5516515374184,0.0007959999999999999,"[52042, 399558, 199925, 151338, 39900]"
Other,11,4384,0.002509,1.0001539999999998,1387.5516515374184,0.000721,"[141444, 50069, 38008, 40138]"
Travel and Accommodation,1,4384,0.000228,1.0,1387.5516515374184,0.000721,[133375]
"Retail Stores, Wholesale, and E-commerce Sites",5,4384,0.00114,0.003967000000000001,1387.5516515374184,3e-06,"[205987, 201572, 207487, 58339]"
Community Groups and Nonprofits,2,4384,0.000456,0.000488,1387.5516515374184,0.0,[205212]
Health Care Services,2,4384,0.000456,0.000488,1387.5516515374184,0.0,[46997]
