category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,133,4398,0.030238000000000004,1004.004791,1392.49319511652,0.721012,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 205989, 201633]"
Computer and Information Technology,3862,4398,0.8781100000000002,263.233762,1392.49319511652,0.18902900000000003,"[396356, 44812, 210107, 396319, 30633, 20473, 59504, 62240, 200373, 49581, 49542, 51837, 61317, 60781, 62217, 204490, 207990, 51659, 213220, 206873, 198571, 29182, 208626, 48108, 7018, 212477, 3175, 49392, 56534, 212521, 50902, 1239, 22773, 58061, 54113, 50113, 135605, 49981, 28753, 396362, 60703, 396113, 266732, 36992, 199669, 15317, 41108, 150347, 43260, 43317, 196968, 202235, 196733, 47447, 25145, 150445, 209146, 53667, 8772, 6939, 45609, 16509, 36183, 174, 13335, 53356, 36791, 202990, 33480, 202528, 28573, 58057, 36492, 9009, 15133, 19551, 50867, 40509, 200866, 136620, 199974, 47583, 16724, 32931, 263110, 203314, 20446, 20253, 41378, 212238, 40676, 46562, 949, 60539, 56758, 207021, 208685, 14153, 205544, 48254, 201178, 62874, 37963, 140810, 198412, 13213, 59711, 25923, 211759, 209181, 6369, 210937, 394923, 400797, 30081, 43357, 55081, 61323, 63213, 52041, 51430, 133480, 139693, 141039, 30811, 47720, 197433, 201029, 200393, 206368, 4657, 6762, 4761, 4788, 16625, 58453]"
None,283,4398,0.06434300000000003,91.95782300000002,1392.49319511652,0.066038,"[204916, 198231, 210695, 42692, 210852, 131910, 147057, 199614, 271991, 210842, 151814, 199186, 197730, 200021, 202911, 216157, 151407, 201217, 197919, 33760, 197606, 216435, 399358, 216452, 211051, 54197, 202662, 202888, 203283]"
Finance and Insurance,19,4398,0.004319999999999999,18.000015,1392.49319511652,0.012926,"[209968, 60389, 51126, 201836]"
Education and Research,22,4398,0.005,5.014907,1392.49319511652,0.003601,"[209641, 56434, 4538, 270410, 141173, 60310, 206981, 140731]"
Manufacturing,6,4398,0.0013629999999999998,4.000030000000001,1392.49319511652,0.002872,"[44477, 51259, 23145, 203635]"
"Freight, Shipment, and Postal Services",5,4398,0.001137,2.000046,1392.49319511652,0.001436,"[56849, 205157]"
"Media, Publishing, and Broadcasting",19,4398,0.004319999999999999,1.1721649999999997,1392.49319511652,0.000842,"[211027, 33905, 61112, 199465, 398668, 206843]"
Construction and Real Estate,28,4398,0.006365000000000001,1.104553,1392.49319511652,0.000793,"[52042, 399558, 199925, 151338, 39900]"
Other,11,4398,0.002501,1.0001539999999998,1392.49319511652,0.000718,"[141444, 50069, 40138, 38008]"
Travel and Accommodation,1,4398,0.000227,1.0,1392.49319511652,0.000718,[133375]
"Retail Stores, Wholesale, and E-commerce Sites",5,4398,0.0011359999999999999,0.003967000000000001,1392.49319511652,3e-06,"[205987, 201572, 58339, 207487]"
Community Groups and Nonprofits,2,4398,0.000455,0.000488,1392.49319511652,0.0,[205212]
Health Care Services,2,4398,0.000455,0.000488,1392.49319511652,0.0,[46997]
