category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,133,4403,0.030206,1004.004791,1387.4972386956215,0.7236079999999999,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 205989, 201633]"
Computer and Information Technology,3871,4403,0.879156,260.237835,1387.4972386956215,0.187559,"[396356, 44812, 210107, 396319, 30633, 20473, 59504, 62240, 49581, 200373, 49542, 51837, 61317, 60781, 62217, 204490, 207990, 51659, 213220, 206873, 198571, 29182, 208626, 48108, 7018, 212477, 3175, 49392, 56534, 212521, 50902, 1239, 22773, 58061, 54113, 50113, 135605, 49981, 28753, 396362, 60703, 396113, 266732, 36992, 199669, 15317, 41108, 150347, 43260, 43317, 196968, 202235, 196733, 47447, 25145, 150445, 209146, 53667, 8772, 6939, 45609, 16509, 36183, 174, 13335, 53356, 28573, 202528, 33480, 36791, 202990, 58057, 36492, 9009, 15133, 19551, 50867, 40509, 200866, 199974, 136620, 47583, 16724, 203314, 263110, 32931, 20253, 20446, 41378, 212238, 46562, 40676, 60539, 949, 56758, 205544, 207021, 208685, 14153, 13213, 59711, 197433, 198412, 62874, 37963, 201178, 48254, 140810, 139693, 133480, 51430, 52041, 63213, 61323, 394923, 6369, 55081, 211759, 141039, 201029, 200393, 210937, 206368, 400797, 30811, 30081, 209181, 43357, 25923, 47720, 6762, 4788, 4761, 4657, 58453, 16625]"
None,280,4403,0.06359000000000002,89.95780800000001,1387.4972386956215,0.064836,"[204916, 198231, 210695, 42692, 210852, 131910, 147057, 199614, 271991, 210842, 151814, 199186, 197730, 200021, 151407, 202911, 216157, 201217, 33760, 197919, 197606, 216435, 216452, 202888, 211051, 54197, 399358, 202662]"
Finance and Insurance,19,4403,0.004314999999999999,18.000015,1387.4972386956215,0.012972,"[209968, 60389, 51126, 201836]"
Education and Research,22,4403,0.004996,5.014907,1387.4972386956215,0.0036149999999999997,"[209641, 56434, 4538, 270410, 141173, 60310, 206981, 140731]"
Manufacturing,6,4403,0.001362,4.000030000000001,1387.4972386956215,0.0028829999999999997,"[44477, 51259, 203635, 23145]"
"Freight, Shipment, and Postal Services",5,4403,0.001135,2.000046,1387.4972386956215,0.001441,"[56849, 205157]"
"Media, Publishing, and Broadcasting",19,4403,0.004314,1.1721649999999997,1387.4972386956215,0.0008449999999999999,"[211027, 33905, 61112, 199465, 398668, 206843]"
Construction and Real Estate,28,4403,0.006359,1.104553,1387.4972386956215,0.0007959999999999999,"[52042, 399558, 199925, 151338, 39900]"
Other,11,4403,0.002498,1.0001539999999998,1387.4972386956215,0.000721,"[141444, 50069, 40138, 38008]"
Travel and Accommodation,1,4403,0.000227,1.0,1387.4972386956215,0.000721,[133375]
"Retail Stores, Wholesale, and E-commerce Sites",4,4403,0.000908,0.003952000000000001,1387.4972386956215,3e-06,"[205987, 201572, 207487]"
Community Groups and Nonprofits,2,4403,0.000454,0.000488,1387.4972386956215,0.0,[205212]
Health Care Services,2,4403,0.000454,0.000488,1387.4972386956215,0.0,[46997]
