country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,1.0,26614.0,3.7574209062899225e-05,0.0,87.32851337779826,0.0
AR,9.0,31012.0,0.000290210241196956,1.0,1479.8217084943183,0.0006757570822619402
AT,8.0,31012.0,0.00025796465884173866,7.6e-05,1479.8217084943183,5.135753825190746e-08
AU,65.0,31012.0,0.002095962853089127,0.000121,1479.8217084943183,8.176660695369477e-08
BE,244.0,26614.0,0.00916810701134741,0.0,87.32851337779826,0.0
BG,3.0,31012.0,9.6736747065652e-05,3.1e-05,1479.8217084943183,2.094846955012015e-08
BH,1.0,26614.0,3.7574209062899225e-05,0.0,87.32851337779826,0.0
BR,247.0,31012.0,0.007964658841738682,0.011035,1479.8217084943183,7.456979402760511e-06
BY,32.0,26614.0,0.0012023746900127752,0.0,87.32851337779826,0.0
BZ,1.0,26614.0,3.7574209062899225e-05,0.0,87.32851337779826,0.0
CA,121.0,31012.0,0.0039017154649812974,1.0751560000000002,1479.8217084943183,0.0007265442815364188
CH,54.0,31012.0,0.0017412614471817361,0.003906,1479.8217084943183,2.6395071633151387e-06
CN,212.0,31012.0,0.006836063459306075,1.0664980000000002,1479.8217084943183,0.0007206935767181949
CO,1.0,26614.0,3.7574209062899225e-05,0.0,87.32851337779826,0.0
CY,960.0,31012.0,0.030955759061008642,1.00032,1479.8217084943183,0.0006759733245282641
CZ,7.0,31012.0,0.00022571907648652134,1.000015,1479.8217084943183,0.0006757672186181742
DE,674.0,31012.0,0.021733522507416485,28.007857000000005,1479.8217084943183,0.01892650772672966
DK,32.0,26614.0,0.0012023746900127752,0.0,87.32851337779826,0.0
EC,15.0,26614.0,0.0005636131359434884,0.0,87.32851337779826,0.0
EE,1.0,26614.0,3.7574209062899225e-05,0.0,87.32851337779826,0.0
EG,1.0,4398.0,0.00022737608003638017,1.0,1392.49319511652,0.000718136363974348
ES,3.0,31012.0,9.6736747065652e-05,3.1e-05,1479.8217084943183,2.094846955012015e-08
FI,1.0,26614.0,3.7574209062899225e-05,0.0,87.32851337779826,0.0
FR,136.0,31012.0,0.004385399200309558,4.085716,1479.8217084943183,0.0027609515231109254
GB,411.0,31012.0,0.013252934347994325,62.01457500000001,1479.8217084943183,0.04190678825971427
HK,100.0,31012.0,0.0032245582355217334,7.011437,1479.8217084943183,0.004738028209583411
HR,1.0,26614.0,3.7574209062899225e-05,0.0,87.32851337779826,0.0
HU,1.0,26614.0,3.7574209062899225e-05,0.0,87.32851337779826,0.0
