country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
US,3460,4393,0.787623,1084.921324,1393.55171251297,0.7785269999999999,"[397165, 396356, 396319, 30633, 20473, 61317, 7018, 209242, 1239, 22773, 54113, 396362, 15317, 53667, 6939, 16509, 36183, 174, 13335, 400519, 36791, 199465, 33480, 60310, 36492, 15133, 19551, 40509, 46997, 201217, 16724, 32931, 398668, 20446, 20253, 41378, 46562, 40676, 50069, 949, 14153, 205157, 33760, 62874, 40138, 37963, 399358, 25923, 6369, 394923, 216435, 23145, 400797, 55081, 30081, 203283, 207487, 16625]"
RU,110,4393,0.025043999999999997,91.328278,1393.55171251297,0.06553799999999999,"[44812, 59504, 210695, 49542, 51659, 204490, 213220, 208626, 206873, 48108, 29182, 60389, 3175, 49392, 56534, 212521, 210852, 211027, 56434, 199669, 30721, 199186, 39900]"
TH,101,4393,0.022991,66.3125,1393.55171251297,0.047585,[204916]
GB,91,4393,0.020718,30.014206,1393.55171251297,0.021539000000000003,"[198231, 62240, 62217, 209641, 44477, 25369, 202235, 199614, 61112, 202990, 136620, 206981, 212238, 56758, 205544, 13213, 48254, 198412, 209181, 58339, 61323, 52041, 203635, 202888]"
TR,29,4393,0.006601999999999999,27.000031,1393.55171251297,0.019376,"[210107, 43260, 25145, 196733, 201178]"
DE,24,4393,0.005465,21.003936000000003,1393.55171251297,0.015073999999999999,"[49581, 200373, 198571, 47447, 41108, 200081, 196968, 28753, 205987, 210937, 200393]"
PT,19,4393,0.004324,19.0,1393.55171251297,0.013634000000000002,"[209968, 52042, 51126, 56849]"
NL,29,4393,0.006602,9.040130999999999,1393.55171251297,0.006488,"[60781, 212477, 49981, 33905, 50867, 208685, 197919, 51430]"
UA,19,4393,0.004325,7.067704,1393.55171251297,0.005072,"[47596, 8772, 201572, 201836]"
HK,35,4393,0.007969,7.011398,1393.55171251297,0.005032,"[51837, 141444, 151338, 151407, 199974, 60539, 38008, 211759, 202662, 58453]"
IN,170,4393,0.038699000000000004,4.039612,1393.55171251297,0.002898,"[207990, 45609, 216452]"
FR,4,4393,0.000911,4.0,1393.55171251297,0.002871,"[50902, 60703, 209146]"
SA,3,4393,0.000683,3.0,1393.55171251297,0.002153,[210499]
LV,3,4393,0.000683,3.0,1393.55171251297,0.002153,"[58061, 43317]"
LT,2,4393,0.000456,2.0,1393.55171251297,0.001436,"[51259, 150445]"
IT,4,4393,0.00091,2.0,1393.55171251297,0.001435,"[42692, 6762]"
CA,12,4393,0.002734,1.0750110000000002,1393.55171251297,0.000772,"[396113, 399558, 53356, 202911, 202528, 205212, 203314, 54197, 63213, 139693]"
CN,8,4393,0.0018219999999999998,1.066483,1393.55171251297,0.000766,"[4538, 151814, 200021, 206843, 211051, 140731]"
TW,2,4393,0.000456,1.003906,1393.55171251297,0.000721,"[133375, 141173]"
CY,22,4393,0.005008,1.00032,1393.55171251297,0.000718,"[61178, 47583]"
CZ,2,4393,0.000455,1.000015,1393.55171251297,0.000718,[50113]
SG,2,4393,0.000456,1.0,1393.55171251297,0.000718,"[150347, 4657]"
PK,1,4393,0.000228,1.0,1393.55171251297,0.000718,[147057]
PE,1,4393,0.000228,1.0,1393.55171251297,0.000718,[266732]
AR,1,4393,0.000228,1.0,1393.55171251297,0.000718,[271991]
EG,1,4393,0.000228,1.0,1393.55171251297,0.000718,[36992]
KR,1,4393,0.000228,1.0,1393.55171251297,0.000718,[135605]
JP,1,4393,0.000228,1.0,1393.55171251297,0.000718,[131910]
ID,127,4393,0.028909,0.601807,1393.55171251297,0.000432,"[210842, 4761]"
VG,11,4393,0.002504,0.042968,1393.55171251297,3.1e-05,"[199925, 197730]"
BR,15,4393,0.0034149999999999996,0.010986,1393.55171251297,8.000000000000001e-06,"[270410, 28573, 263110]"
CH,1,4393,0.000228,0.003906,1393.55171251297,3e-06,[58057]
None,1,4393,0.000228,0.003906,1393.55171251297,3e-06,[216157]
RO,35,4393,0.007967,0.002365,1393.55171251297,2e-06,[9009]
PH,21,4393,0.00478,0.000549,1393.55171251297,0.0,[200866]
AT,10,4393,0.002277,0.000152,1393.55171251297,0.0,"[1921, 207021, 205989]"
ES,2,4393,0.000455,3.1e-05,1393.55171251297,0.0,[197606]
VN,2,4393,0.000455,3.1e-05,1393.55171251297,0.0,[140810]
BG,2,4393,0.000455,3.1e-05,1393.55171251297,0.0,[59711]
PL,2,4393,0.000456,3e-05,1393.55171251297,0.0,"[15967, 201029]"
SE,2,4393,0.000456,3e-05,1393.55171251297,0.0,"[30811, 201633]"
AU,1,4393,0.000228,1.5e-05,1393.55171251297,0.0,[133480]
VU,1,4393,0.000228,1.5e-05,1393.55171251297,0.0,[43357]
IE,1,4393,0.000228,1.5e-05,1393.55171251297,0.0,[47720]
PA,1,4393,0.000228,1.5e-05,1393.55171251297,0.0,[141039]
MY,1,4393,0.000228,0.0,1393.55171251297,0.0,[4788]
