category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,14479,26105,0.554625,38.323673,82.32867862469098,0.46549399999999996,"[395839, 29182, 44812, 57043, 29014, 48261, 53667, 60781, 64080, 64267, 135981, 213220, 30721, 36492, 140810, 41405, 138652, 41378, 62874, 13213, 9009, 45609, 13335, 56630, 61317, 62217, 396356, 262287, 6939, 46841, 138997, 46562, 16509, 30633, 51115, 54113, 12876, 212238, 835, 6315, 45027, 56655, 51430, 30860, 268972, 200827, 33387, 55081, 133480, 5410, 577, 8100, 397373, 12167, 62282, 40676, 11990, 134094, 11878, 26527, 21859, 9498, 58541, 45899, 45758, 58057, 45727, 58453, 58466, 58487, 45474, 397423, 47583, 58542, 45090, 44974, 58777, 59437, 59504, 59605, 47447, 266768, 51873, 51468, 50113, 54455, 49981, 395747, 49544, 55410, 49542, 55644, 55818, 48635, 55836, 55990, 56040, 56041, 56046, 53356, 207996, 60294, 140716, 140903, 147049, 197695, 209622, 198066, 209453, 198068, 199244, 199274, 199752, 200222, 200487, 200738, 202505, 204490, 205125, 205544, 205766, 140061, 264642, 138915, 262459, 60893, 61098, 61323, 207375, 63410, 63835, 63949, 131445, 133798, 134238, 134756, 134771, 135967, 44901, 213192, 136188, 136959, 137443, 137697, 137702, 138421, 211786, 38365, 8560, 9299, 9121, 9002, 8943, 8888, 8781, 8697, 8422, 8342, 7922, 6805, 6762, 6724, 6718, 9312, 9381, 6233, 12849, 12360, 12306, 11019, 10474, 9929, 9500, 9924, 9829, 9824, 9808, 9806, 9534, 6697, 5606, 44066, 1299, 2527, 2519, 1955, 1930, 1680, 1547, 1257, 3214, 906, 852, 812, 701, 680, 513, 2860, 3292, 5432, 4651, 4837, 4835, 4812, 4811, 4808, 4788, 4657, 4637, 3303, 4230, 4134, 3741, 3462, 3320, 12859, 12874, 13030, 29097, 30798, 30781, 30764, 29789, 29413, 29222, 29075, 29066, 28890, 28573, 28075, 27947, 27823, 25923, 33438, 34665, 13285, 39122, 43766, 42846, 42487, 41357, 40630, 34762, 174, 38266, 38255, 36351, 35826, 35470, 25532, 25148, 24961, 15600, 17185, 16625, 16276, 15943, 15802, 15169, 24547, 15133, 15108, 14522, 14340, 14080, 13999, 17378, 17428, 17501, 24444, 24400, 24309, 24203, 23724, 22822, 22697, 21575, 21100, 20853, 20473, 19551, 18001, 398565]"
Education and Research,65,26105,0.0024889999999999995,30.000008,82.32867862469098,0.364393,"[209641, 1659, 200351, 204679, 4538, 24357]"
None,75,26105,0.0028739999999999994,12.000058000000001,82.32867862469098,0.145756,"[197992, 210644, 204916, 197619, 216435, 202888, 41717, 149151, 140824, 149042, 197598, 197730, 200241, 216271, 9354, 7679, 10013, 9605, 2497, 33760, 38631, 17511]"
Construction and Real Estate,8,26105,0.000306,2.0,82.32867862469098,0.024293,"[199925, 210079, 211309, 16345]"
"Media, Publishing, and Broadcasting",9387,26105,0.359587,0.004217,82.32867862469098,5.1e-05,"[396982, 60068, 149485, 20940, 11426, 33363, 43614, 21342]"
Other,29,26105,0.001111,0.000443,82.32867862469098,5e-06,[397031]
Community Groups and Nonprofits,14,26105,0.000536,0.000122,82.32867862469098,1e-06,"[205212, 208492, 35492]"
Health Care Services,11,26105,0.00042100000000000004,0.000122,82.32867862469098,1e-06,"[46997, 38]"
Government and Public Administration,45,26105,0.001725,1.5e-05,82.32867862469098,0.0,"[19969, 397224, 397232, 397226, 62571, 134768, 15130]"
Service,44,26105,0.0016840000000000002,1.5e-05,82.32867862469098,0.0,"[205100, 210083, 1221, 40994, 15967]"
"Retail Stores, Wholesale, and E-commerce Sites",1885,26105,0.07220799999999998,1e-06,82.32867862469098,0.0,"[32934, 48581, 209114, 11917]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",42,26105,0.001609,0.0,82.32867862469098,0.0,[208058]
Finance and Insurance,1,26105,3.8e-05,0.0,82.32867862469098,0.0,[134762]
"Freight, Shipment, and Postal Services",13,26105,0.000498,0.0,82.32867862469098,0.0,[3389]
Manufacturing,1,26105,3.8e-05,0.0,82.32867862469098,0.0,[44477]
"Museums, Libraries, and Entertainment",6,26105,0.00023,0.0,82.32867862469098,0.0,"[131486, 137753]"
