country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,1.0,26421.0,3.784868097346807e-05,0.0,88.3287388807959,0.0
AR,8.0,30814.0,0.000259622249626793,1.0,1481.880451393766,0.0006748182682749214
AT,13.0,30814.0,0.00042188615564353864,0.000152,1481.880451393766,1.0257237677778806e-07
AU,65.0,30814.0,0.0021094307782176932,0.000121,1481.880451393766,8.16530104612655e-08
BE,245.0,26421.0,0.009272926838499678,0.0,88.3287388807959,0.0
BG,3.0,30814.0,9.735834361004738e-05,3.1e-05,1481.880451393766,2.0919366316522565e-08
BH,1.0,26421.0,3.784868097346807e-05,0.0,88.3287388807959,0.0
BR,260.0,30814.0,0.008437723112870773,0.011035,1481.880451393766,7.446619590413758e-06
BY,33.0,26421.0,0.0012490064721244465,0.0,88.3287388807959,0.0
BZ,1.0,26421.0,3.784868097346807e-05,0.0,88.3287388807959,0.0
CA,121.0,30814.0,0.003926786525605244,1.0751560000000002,1481.880451393766,0.0007255349100453916
CH,53.0,30814.0,0.0017199974037775036,0.003906,1481.880451393766,2.6358401558818434e-06
CN,213.0,30814.0,0.0069124423963133645,1.066483,1481.880451393766,0.0007196822112046431
CO,1.0,26421.0,3.784868097346807e-05,0.0,88.3287388807959,0.0
CY,960.0,30814.0,0.031154669955215163,1.00032,1481.880451393766,0.0006750342101207694
CZ,7.0,30814.0,0.00022716946842344388,1.000015,1481.880451393766,0.0006748283905489457
DE,633.0,30814.0,0.020542610501719998,25.003951000000004,1481.880451393766,0.016873122913850992
DK,32.0,26421.0,0.0012111577911509783,0.0,88.3287388807959,0.0
EC,15.0,26421.0,0.0005677302146020212,0.0,88.3287388807959,0.0
EE,2.0,26421.0,7.569736194693614e-05,0.0,88.3287388807959,0.0
EG,1.0,4393.0,0.00022763487366264513,1.0,1393.55171251297,0.0007175908802097596
ES,3.0,30814.0,9.735834361004738e-05,3.1e-05,1481.880451393766,2.0919366316522565e-08
FI,1.0,26421.0,3.784868097346807e-05,0.0,88.3287388807959,0.0
FR,135.0,30814.0,0.004381125462452132,4.085716,1481.880451393766,0.0027571157957831387
GB,412.0,30814.0,0.01337054585577984,63.01456,1481.880451393766,0.04252337625530613
HK,100.0,30814.0,0.0032452781203349125,7.011437,1481.880451393766,0.00473144577445871
HR,1.0,26421.0,3.784868097346807e-05,0.0,88.3287388807959,0.0
HU,1.0,26421.0,3.784868097346807e-05,0.0,88.3287388807959,0.0
ID,349.0,30814.0,0.011326020639968846,0.601807,1481.880451393766,0.0004061103575757256
IE,11.0,30814.0,0.0003569805932368404,1.5e-05,1481.880451393766,1.0122274024123822e-08
IL,6.0,26421.0,0.00022709208584080845,0.0,88.3287388807959,0.0
IN,397.0,30814.0,0.012883754137729603,4.039674,1481.880451393766,0.0027260458130752246
IT,68.0,30814.0,0.002206789121827741,2.0,1481.880451393766,0.0013496365365498427
JO,13.0,26421.0,0.000492032852655085,0.0,88.3287388807959,0.0
JP,31.0,30814.0,0.001006036217303823,1.007812,1481.880451393766,0.000680089948586685
KR,1.0,4393.0,0.00022763487366264513,1.0,1393.55171251297,0.0007175908802097596
LK,3.0,26421.0,0.00011354604292040422,0.0,88.3287388807959,0.0
LT,8.0,30814.0,0.000259622249626793,2.000049,1481.880451393766,0.0013496696026449883
LV,3.0,4393.0,0.0006829046209879354,3.0,1393.55171251297,0.0021527726406292786
MD,10.0,26421.0,0.00037848680973468076,0.0,88.3287388807959,0.0
MX,8.0,26421.0,0.0003027894477877446,0.0,88.3287388807959,0.0
MY,26.0,30814.0,0.0008437723112870773,0.0,1481.880451393766,0.0
NL,9673.0,30814.0,0.3139157525799961,14.040223000000001,1481.880451393766,0.009474598971053723
NO,6.0,26421.0,0.00022709208584080845,1.5e-05,88.3287388807959,1.698201535543631e-07
NP,14.0,26421.0,0.0005298815336285531,0.0,88.3287388807959,0.0
