org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4403,0.014081,992.0,1387.4972386956215,0.714956,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",100,4403,0.022712,66.25,1387.4972386956215,0.047748,[204916],['TH'],['None'],['None']
Latitude.sh,2,4403,0.000454,32.0,1387.4972386956215,0.023063,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,28,4403,0.006359,28.0,1387.4972386956215,0.02018,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,24,4403,0.005451,24.0,1387.4972386956215,0.017297,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,18,4403,0.004088,18.0,1387.4972386956215,0.012972,"[209968, 51126, 56849, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
Oxylabs,1,4403,0.000227,16.0,1387.4972386956215,0.011532,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",15,4403,0.0034070000000000003,14.000015,1387.4972386956215,0.01009,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",15,4403,0.003407,12.000046,1387.4972386956215,0.008649,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,10,4403,0.002271,10.0,1387.4972386956215,0.007207,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Vpsville,12,4403,0.002725,9.1875,1387.4972386956215,0.006622,[59504],['RU'],['Computer and Information Technology'],['Software Development']
Clouvider Limited,32,4403,0.007268,9.00058,1387.4972386956215,0.006487,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4403,0.002044,9.0,1387.4972386956215,0.0064860000000000004,"[210695, 210852]",['RU'],['None'],['None']
SIXNET OPERATION LTD,9,4403,0.002044,8.003906,1387.4972386956215,0.005769,[198231],['GB'],['None'],['None']
Ferdinand Zink trading as Tube-Hosting,9,4403,0.002044,7.007812,1387.4972386956215,0.005051,[49581],['DE'],['Computer and Information Technology'],['Software Development']
IT Express Ltd.,9,4403,0.002044,7.000031,1387.4972386956215,0.005045,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
LLC Baxet,8,4403,0.001816,6.000031,1387.4972386956215,0.004324,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Netex Limited,6,4403,0.001363,6.0,1387.4972386956215,0.004324,[51837],['HK'],['Computer and Information Technology'],['Software Development']
ArtPlanet LLC,6,4403,0.001363,6.0,1387.4972386956215,0.004324,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Hivelocity Inc,13,4403,0.002953,5.012939,1387.4972386956215,0.003613,[61317],['US'],['Computer and Information Technology'],['None']
LeaseWeb Netherlands B.V.,5,4403,0.001136,5.0,1387.4972386956215,0.003604,[60781],['NL'],['Computer and Information Technology'],['None']
Vinters IT Ltd,9,4403,0.002044,4.000763,1387.4972386956215,0.002883,[62217],['GB'],['Computer and Information Technology'],['None']
HostRoyale Technologies Pvt Ltd,4,4403,0.000908,4.0,1387.4972386956215,0.002883,[207990],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kontel LLC,4,4403,0.000908,4.0,1387.4972386956215,0.002883,[204490],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Cloudflare London, LLC",16,4403,0.003634,3.000198,1387.4972386956215,0.002162,[209242],['US'],['Service'],"['Law, Business, and Consulting Services']"
Delta Ltd,7,4403,0.00159,3.000061,1387.4972386956215,0.002162,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
GalaxyStar LLC,3,4403,0.000681,3.0,1387.4972386956215,0.002162,[206873],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ServTech LTD,3,4403,0.000681,3.0,1387.4972386956215,0.002162,[208626],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
STARK INDUSTRIES SOLUTIONS LTD,3,4403,0.000681,3.0,1387.4972386956215,0.002162,[44477],['GB'],['Manufacturing'],"['Metal, Glass, Wood, and Paper Manufacturing']"
Citytelecom LLC,3,4403,0.000681,3.0,1387.4972386956215,0.002162,[3175],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
I-SERVERS LTD,3,4403,0.000681,3.0,1387.4972386956215,0.002162,[209641],['GB'],['Education and Research'],['None']
JSC IOT,3,4403,0.000681,3.0,1387.4972386956215,0.002162,[29182],['RU'],['Computer and Information Technology'],['None']
Manir LLC,3,4403,0.000681,3.0,1387.4972386956215,0.002162,[60389],['RU'],['Finance and Insurance'],"['Banks, Credit Card Companies, Mortgage Providers']"
Sole trader Malkov Dmitrii Vladimirovich,3,4403,0.000681,3.0,1387.4972386956215,0.002162,[48108],['RU'],['Computer and Information Technology'],['None']
RoyaleHosting BV,3,4403,0.000681,3.0,1387.4972386956215,0.002162,[212477],['NL'],['Computer and Information Technology'],['None']
"AT&T Services, Inc.",3,4403,0.000681,3.0,1387.4972386956215,0.002162,[7018],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Malkov D.V.,3,4403,0.000681,2.000015,1387.4972386956215,0.001441,[212521],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Comfortel Ltd.,3,4403,0.000681,2.000015,1387.4972386956215,0.001441,[56534],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Overweb Srl,2,4403,0.000454,2.0,1387.4972386956215,0.001441,[42692],['IT'],['None'],['None']
Scalaxy B.V.,2,4403,0.000454,2.0,1387.4972386956215,0.001441,[58061],['LV'],['Computer and Information Technology'],['Hosting and Cloud Provider']
