country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
GB,321,26421,0.012150999999999999,33.000354,88.3287388807959,0.37360799999999994,"[209641, 210644, 13213, 60068, 62217, 212238, 202888, 200241, 61323, 205544, 9002, 8943, 41357, 35826]"
RU,107,26421,0.004052,21.000045,88.3287388807959,0.23774800000000001,"[44812, 29182, 213220, 30721, 51115, 45027, 210079, 49542, 204490, 197695, 200487, 199274, 59504, 8342, 28890, 25532, 34665, 16345]"
US,12161,26421,0.46028500000000006,19.557284,88.3287388807959,0.221413,"[395839, 197992, 48261, 53667, 197619, 64267, 36492, 396982, 41378, 62874, 397031, 46997, 13335, 61317, 396356, 6939, 216435, 46841, 46562, 16509, 30633, 19969, 33387, 6315, 200827, 55081, 8100, 397373, 40676, 12167, 11990, 11878, 32934, 26527, 21859, 54455, 209622, 397423, 397232, 397226, 397224, 395747, 48581, 197598, 62571, 63410, 63949, 38, 7922, 6233, 11917, 11426, 11019, 906, 701, 3389, 33363, 29789, 25923, 33438, 33760, 40630, 174, 36351, 17378, 16625, 15169, 15133, 15130, 15108, 17185, 22822, 22697, 20473, 19551, 398565]"
NL,9644,26421,0.36501500000000003,5.000092,88.3287388807959,0.056607,"[57043, 60781, 20940, 51430, 211786, 213192, 48635, 49544, 49981, 199752, 208492, 60893, 207375, 12859, 35470, 21342]"
DE,609,26421,0.023051999999999996,4.000015,88.3287388807959,0.045285,"[29014, 205100, 47447, 60294, 44974, 59437, 209114, 208058, 205766, 8560, 8422, 6805, 6724, 12306, 680, 3214, 3320, 12360, 44066, 29413, 29066, 24961, 15943]"
TH,57,26421,0.002157,3.0,88.3287388807959,0.033964,"[204916, 45758, 131445, 4651]"
VG,3,26421,0.000114,2.0,88.3287388807959,0.022643,"[199925, 197730]"
VN,258,26421,0.009765999999999999,0.6767769999999999,88.3287388807959,0.007662,"[135981, 140810, 149151, 140824, 45899, 135967]"
FR,131,26421,0.004959,0.085716,88.3287388807959,0.00097,"[41405, 12876, 5410, 209453, 29075, 30781, 42487, 16276]"
JP,30,26421,0.0011370000000000002,0.007812,88.3287388807959,8.8e-05,"[138652, 7679, 9354, 9824, 9605, 2519, 2497, 2527, 38631, 17511]"
RO,199,26421,0.0075320000000000005,0.00015,88.3287388807959,2e-06,"[9009, 6718, 5606]"
CA,109,26421,0.004125,0.000145,88.3287388807959,1e-06,"[205212, 835, 577, 53356, 200351, 852, 812]"
AU,64,26421,0.002423,0.000106,88.3287388807959,1e-06,"[149485, 133480, 8888, 1221]"
IN,227,26421,0.008592,6.2e-05,88.3287388807959,1e-06,"[45609, 9498, 55410, 55644, 55836, 38266, 9829, 24309]"
LT,6,26421,0.000228,4.9e-05,88.3287388807959,1e-06,"[56630, 62282]"
BR,245,26421,0.009274000000000001,4.9e-05,88.3287388807959,0.0,"[262287, 268972, 262459, 4230, 28573]"
HK,65,26421,0.0024619999999999993,3.9e-05,88.3287388807959,0.0,"[138997, 41717, 58453, 45474, 138915, 149042, 9312, 9381, 4637]"
NO,6,26421,0.00022700000000000002,1.5e-05,88.3287388807959,0.0,"[56655, 211309, 25148]"
UA,5,26421,0.00019,1.5e-05,88.3287388807959,0.0,"[30860, 216271, 21100]"
TW,41,26421,0.001552,9e-06,88.3287388807959,0.0,"[1659, 134094, 131662, 9924, 3462]"
MY,25,26421,0.000946,0.0,88.3287388807959,0.0,"[9534, 4788]"
PA,1,26421,3.8e-05,0.0,88.3287388807959,0.0,[147049]
MX,8,26421,0.000303,0.0,88.3287388807959,0.0,[13999]
NP,14,26421,0.00053,0.0,88.3287388807959,0.0,[17501]
NZ,31,26421,0.001173,0.0,88.3287388807959,0.0,[9500]
AE,1,26421,3.8e-05,0.0,88.3287388807959,0.0,[15802]
PE,1,26421,3.8e-05,0.0,88.3287388807959,0.0,[21575]
PH,1,26421,3.8e-05,0.0,88.3287388807959,0.0,[9299]
PL,6,26421,0.00022700000000000002,0.0,88.3287388807959,0.0,"[204679, 15967, 20853]"
PT,28,26421,0.001059,0.0,88.3287388807959,0.0,"[2860, 1930]"
MD,10,26421,0.000378,0.0,88.3287388807959,0.0,[1547]
SC,4,26421,0.000151,0.0,88.3287388807959,0.0,[205125]
SE,74,26421,0.0028009999999999997,0.0,88.3287388807959,0.0,"[1299, 1257]"
SG,19,26421,0.000719,0.0,88.3287388807959,0.0,"[55430, 4657]"
TR,14,26421,0.00053,0.0,88.3287388807959,0.0,"[202505, 9121, 42846]"
QA,14,26421,0.00053,0.0,88.3287388807959,0.0,[8781]
IT,64,26421,0.0024219999999999997,0.0,88.3287388807959,0.0,"[6762, 12874]"
LK,3,26421,0.000114,0.0,88.3287388807959,0.0,[18001]
CZ,5,26421,0.000189,0.0,88.3287388807959,0.0,"[50113, 43614]"
AT,3,26421,0.000114,0.0,88.3287388807959,0.0,"[40994, 35492]"
BE,245,26421,0.009273,0.0,88.3287388807959,0.0,"[5432, 34762]"
BG,1,26421,3.8e-05,0.0,88.3287388807959,0.0,[44901]
BH,1,26421,3.8e-05,0.0,88.3287388807959,0.0,[59605]
BY,33,26421,0.001249,0.0,88.3287388807959,0.0,[6697]
BZ,1,26421,3.8e-05,0.0,88.3287388807959,0.0,[210083]
CH,52,26421,0.00197,0.0,88.3287388807959,0.0,"[58057, 51873, 207996, 61098, 513, 3303, 29222, 29097, 15600, 13030]"
CN,205,26421,0.007764999999999999,0.0,88.3287388807959,0.0,"[55990, 56041, 56046, 58466, 56040, 45090, 58541, 58542, 134771, 136188, 136959, 137697, 137702, 137753, 138421, 140061, 140716, 140903, 58777, 134768, 63835, 131486, 134238, 134756, 134762, 9929, 9808, 9806, 4837, 4835, 4812, 4811, 4808, 4538, 4134, 38365, 38255, 24547, 17428, 24444, 24400, 24357, 23724]"
CO,1,26421,3.8e-05,0.0,88.3287388807959,0.0,[14080]
CY,938,26421,0.035502,0.0,88.3287388807959,0.0,[47583]
DK,32,26421,0.001212,0.0,88.3287388807959,0.0,"[51468, 3292]"
JO,13,26421,0.000492,0.0,88.3287388807959,0.0,[8697]
EC,15,26421,0.000568,0.0,88.3287388807959,0.0,"[27947, 14522]"
EE,2,26421,7.6e-05,0.0,88.3287388807959,0.0,[198068]
ES,1,26421,3.8e-05,0.0,88.3287388807959,0.0,[200738]
FI,1,26421,3.8e-05,0.0,88.3287388807959,0.0,[30798]
HR,1,26421,3.8e-05,0.0,88.3287388807959,0.0,[199244]
