country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
GB,320,26537,0.012060000000000001,33.000354,87.32846163561149,0.37788799999999995,"[209641, 210644, 13213, 60068, 62217, 212238, 202888, 200241, 205544, 61323, 8943, 9002, 35826, 13285]"
RU,107,26537,0.004033,20.000045,87.32846163561149,0.229021,"[29182, 213220, 44812, 30721, 51115, 45027, 49542, 59504, 199274, 200487, 204490, 210079, 197695, 8342, 28890, 25532, 34665, 16345]"
US,12255,26537,0.461809,19.557039000000003,87.32846163561149,0.22394599999999998,"[395839, 197992, 48261, 53667, 197619, 64267, 36492, 396982, 41378, 62874, 397031, 46997, 13335, 61317, 396356, 6939, 216435, 46841, 46562, 16509, 30633, 54113, 19969, 200827, 33387, 6315, 55081, 8100, 397373, 12167, 40676, 11990, 26527, 11878, 32934, 21859, 54455, 48581, 38, 209622, 395747, 397224, 397226, 397232, 62571, 63410, 63949, 197598, 7922, 6233, 11917, 11426, 11019, 906, 701, 3389, 25923, 29789, 33363, 40630, 36351, 174, 33760, 33438, 17185, 15169, 15133, 15130, 14340, 16625, 17378, 22822, 22697, 20473, 19551, 397423]"
NL,9665,26537,0.36421,5.000092,87.32846163561149,0.057256,"[57043, 60781, 20940, 51430, 48635, 49544, 49981, 199752, 207375, 208492, 211786, 213192, 60893, 35470, 12859, 21342]"
DE,656,26537,0.024722,4.000015,87.32846163561149,0.045804,"[29014, 205100, 44974, 47447, 208058, 205766, 209114, 60294, 44066, 8560, 8422, 6805, 6724, 12360, 680, 3214, 3320, 12306, 29413, 29066, 24961, 15943]"
TH,57,26537,0.002148,3.0,87.32846163561149,0.034353,"[204916, 45758, 131445, 4651]"
VG,3,26537,0.000113,2.0,87.32846163561149,0.022902,"[199925, 197730]"
VN,254,26537,0.009572,0.676773,87.32846163561149,0.007749,"[135981, 140810, 45899, 135967]"
FR,91,26537,0.0034279999999999996,0.085716,87.32846163561149,0.000981,"[41405, 12876, 5410, 42487, 30781, 29075, 16276]"
JP,29,26537,0.001093,0.007812,87.32846163561149,8.9e-05,"[138652, 7679, 9824, 9605, 9354, 2497, 2527, 38631, 17511]"
RO,200,26537,0.007536,0.000151,87.32846163561149,2e-06,"[9009, 6718, 5606]"
CA,109,26537,0.0041069999999999995,0.000145,87.32846163561149,1e-06,"[205212, 835, 577, 53356, 200351, 852, 812]"
AU,64,26537,0.002411,0.000106,87.32846163561149,1e-06,"[149485, 133480, 8888, 1221]"
IN,226,26537,0.008517,6.2e-05,87.32846163561149,1e-06,"[45609, 9498, 55410, 55644, 55836, 9829, 38266, 24309]"
LT,6,26537,0.000226,4.9e-05,87.32846163561149,1e-06,"[56630, 62282]"
BR,237,26537,0.008932,4.9e-05,87.32846163561149,0.0,"[262287, 268972, 262459, 4230, 28573]"
UA,3,26537,0.000113,1.5e-05,87.32846163561149,0.0,"[30860, 21100]"
NO,6,26537,0.00022700000000000002,1.5e-05,87.32846163561149,0.0,"[56655, 211309, 25148]"
TW,40,26537,0.001508,9e-06,87.32846163561149,0.0,"[1659, 134094, 9924, 3462]"
HK,67,26537,0.0025250000000000003,8e-06,87.32846163561149,0.0,"[41717, 58453, 45474, 138915, 149042, 9312, 9381, 4637]"
SA,16,26537,0.000603,0.0,87.32846163561149,0.0,"[43766, 25019]"
PE,1,26537,3.8e-05,0.0,87.32846163561149,0.0,[21575]
MY,25,26537,0.000943,0.0,87.32846163561149,0.0,"[9534, 4788]"
NP,14,26537,0.000528,0.0,87.32846163561149,0.0,[17501]
NZ,31,26537,0.001168,0.0,87.32846163561149,0.0,[9500]
PA,1,26537,3.8e-05,0.0,87.32846163561149,0.0,[147049]
PH,1,26537,3.8e-05,0.0,87.32846163561149,0.0,[9299]
SE,75,26537,0.0028269999999999997,0.0,87.32846163561149,0.0,"[1653, 1299, 1257]"
TR,8,26537,0.000302,0.0,87.32846163561149,0.0,"[202505, 9121]"
SK,1,26537,3.8e-05,0.0,87.32846163561149,0.0,[200222]
PL,6,26537,0.00022700000000000002,0.0,87.32846163561149,0.0,"[204679, 15967, 20853]"
PT,28,26537,0.001056,0.0,87.32846163561149,0.0,"[2860, 1930]"
QA,14,26537,0.000528,0.0,87.32846163561149,0.0,[8781]
MX,8,26537,0.000301,0.0,87.32846163561149,0.0,[13999]
SG,19,26537,0.0007160000000000001,0.0,87.32846163561149,0.0,"[55430, 4657]"
AE,1,26537,3.8e-05,0.0,87.32846163561149,0.0,[15802]
IT,63,26537,0.002374,0.0,87.32846163561149,0.0,[6762]
MD,11,26537,0.000415,0.0,87.32846163561149,0.0,"[1547, 25454]"
LK,3,26537,0.000113,0.0,87.32846163561149,0.0,[18001]
AT,3,26537,0.000113,0.0,87.32846163561149,0.0,"[35492, 40994]"
BE,245,26537,0.009232,0.0,87.32846163561149,0.0,"[5432, 34762]"
BG,1,26537,3.8e-05,0.0,87.32846163561149,0.0,[44901]
BH,1,26537,3.8e-05,0.0,87.32846163561149,0.0,[59605]
BY,33,26537,0.001244,0.0,87.32846163561149,0.0,[6697]
BZ,1,26537,3.8e-05,0.0,87.32846163561149,0.0,[210083]
CH,52,26537,0.001958,0.0,87.32846163561149,0.0,"[58057, 51873, 207996, 513, 3303, 29222, 29097, 15600, 13030]"
