category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,14942,27196,0.549447,43.323494000000004,87.33237598392694,0.49607399999999996,"[395839, 29182, 213220, 44812, 57043, 29014, 48261, 53667, 60781, 64267, 135981, 30721, 36492, 140810, 41405, 138652, 41378, 62874, 13213, 9009, 45609, 13335, 56630, 62217, 61317, 396356, 262287, 6939, 138997, 46841, 46562, 16509, 30633, 33387, 12876, 835, 212238, 51430, 51115, 45027, 56655, 268972, 30860, 200827, 6315, 55081, 577, 133480, 5410, 8100, 397373, 12167, 40676, 62282, 11990, 26527, 11878, 134094, 21859, 9498, 58487, 59605, 58810, 58466, 59504, 58453, 45430, 58541, 58057, 45090, 58542, 44901, 44974, 58777, 55410, 45474, 45899, 48635, 49542, 49544, 47583, 49981, 47447, 44066, 51468, 51873, 53356, 56046, 45758, 54455, 45727, 55303, 55644, 55818, 55836, 55990, 56040, 56041, 50113, 60294, 204055, 207996, 207375, 205766, 205544, 204490, 203961, 202505, 200738, 200487, 199752, 199244, 264642, 397423, 395747, 266768, 262459, 209453, 213192, 211786, 209622, 199274, 198068, 60893, 134756, 134238, 133798, 133159, 131445, 135967, 63949, 63835, 63410, 61323, 61098, 134771, 136188, 198066, 140716, 197695, 147049, 140903, 140061, 136959, 138915, 138421, 137702, 137697, 137443, 43766, 42846, 5432, 8943, 8888, 8781, 8697, 8560, 8422, 8342, 7922, 7713, 7545, 6805, 6762, 6724, 6718, 6697, 6233, 9002, 9121, 9312, 9924, 12306, 11019, 10474, 9930, 9929, 9829, 9824, 9808, 9806, 9534, 9500, 9381, 5606, 4837, 42487, 4835, 2527, 2519, 1955, 1930, 1680, 1547, 1299, 1257, 906, 852, 812, 701, 680, 513, 2860, 3214, 3292, 4651, 4812, 4811, 4808, 4802, 4788, 4739, 4657, 4637, 3303, 4230, 4134, 3741, 3462, 3320, 12360, 12849, 12859, 13030, 30781, 30764, 29789, 29413, 29222, 29097, 29075, 29066, 28890, 28573, 28075, 27947, 27823, 25923, 25532, 25454, 25148, 30798, 33438, 38255, 41357, 40630, 39122, 38365, 38266, 38040, 174, 36351, 35826, 35470, 34762, 34665, 24961, 24547, 24444, 15169, 16625, 16276, 15943, 15802, 15600, 15133, 17378, 15108, 14522, 14340, 14080, 13999, 13285, 17185, 17428, 24400, 21575, 24309, 24203, 23884, 23724, 22822, 22697, 17501, 21100, 20853, 20473, 19551, 18001, 17639, 398565]"
Education and Research,65,27196,0.002391,30.000008,87.33237598392694,0.343515,"[209641, 1659, 204679, 200351, 4538, 24357]"
None,71,27196,0.0026149999999999997,12.00396,87.33237598392694,0.13745299999999996,"[197992, 204916, 210644, 197619, 201217, 216435, 202888, 41717, 200241, 197730, 197598, 149042, 7679, 9354, 9605, 2497, 38631, 33760, 17511]"
Construction and Real Estate,8,27196,0.00029499999999999996,2.0,87.33237598392694,0.022901,"[199925, 211309, 210079, 16345]"
"Media, Publishing, and Broadcasting",9937,27196,0.365386,0.004220000000000001,87.33237598392694,4.8e-05,"[396982, 60068, 149485, 20940, 43614, 11426, 2635, 33363, 21342]"
Other,27,27196,0.000993,0.000412,87.33237598392694,5e-06,[397031]
Community Groups and Nonprofits,14,27196,0.0005149999999999999,0.000122,87.33237598392694,1e-06,"[205212, 208492, 35492]"
Health Care Services,9,27196,0.00033099999999999997,0.000122,87.33237598392694,1e-06,"[46997, 38]"
Government and Public Administration,45,27196,0.001655,1.5e-05,87.33237598392694,0.0,"[19969, 397232, 397226, 397224, 134768, 62571, 15130]"
Service,44,27196,0.001619,1.5e-05,87.33237598392694,0.0,"[205100, 210083, 1221, 40994, 15967]"
"Retail Stores, Wholesale, and E-commerce Sites",1972,27196,0.07251099999999998,1e-06,87.33237598392694,0.0,"[32934, 48581, 209114, 11917]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",42,27196,0.001544,0.0,87.33237598392694,0.0,[208058]
Finance and Insurance,1,27196,3.7e-05,0.0,87.33237598392694,0.0,[134762]
"Freight, Shipment, and Postal Services",13,27196,0.000478,0.0,87.33237598392694,0.0,[3389]
"Museums, Libraries, and Entertainment",6,27196,0.000221,0.0,87.33237598392694,0.0,"[131486, 137753]"
