org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4393,0.00045526974732529026,3.1e-05,1393.55171251297,2.224531728650255e-08,[48254]
21vianet(China) Inc.,3,26421,0.00011354604292040422,0.0,88.3287388807959,0.0,[17428]
23M GmbH,2,30814,6.490556240669826e-05,1.0,1481.880451393766,0.0006748182682749214,[47447]
24 SHELLS,15,30814,0.0004867917180502369,2.7e-05,1481.880451393766,1.8220093243422876e-08,[55081]
34SP.com Limited,2,26421,7.569736194693614e-05,0.0,88.3287388807959,0.0,[41357]
3xK Tech GmbH,9,4393,0.002048713862963806,9.0,1393.55171251297,0.006458317921887837,"[200373, 198571]"
AEZA INTERNATIONAL LTD,3,26421,0.00011354604292040422,3.0,88.3287388807959,0.03396403071087262,[210644]
AKILE LTD,2,4393,0.00045526974732529026,0.003922,1393.55171251297,2.8143914321826774e-06,[61112]
ALKON SAS,3,26421,0.00011354604292040422,0.0,88.3287388807959,0.0,[266768]
ANS ACADEMY LIMITED,5,30814,0.00016226390601674562,1.5e-05,1481.880451393766,1.0122274024123822e-08,[61323]
ARLINK S.A.,2,26421,7.569736194693614e-05,0.0,88.3287388807959,0.0,[28075]
ARTERIA Networks Corporation,1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[2519]
"AT&T Services, Inc.",4,4393,0.0009105394946505805,4.0,1393.55171251297,0.0028703635208390385,[7018]
Adrian Paschkowski,1,4393,0.00022763487366264513,0.003906,1393.55171251297,2.8029099780993213e-06,[205987]
Akamai International B.V.,9565,30814,0.3104108522100344,0.039139,1481.880451393766,2.641171220201215e-05,"[33905, 20940, 21342]"
"Akamai Technologies, Inc.",1192,30814,0.03868371519439216,0.017303,1481.880451393766,1.1676380495960965e-05,"[36183, 16625, 63949]"
Akenes SA,1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[61098]
Al Asmary Abdullah Ibrahim A,3,4393,0.0006829046209879354,3.0,1393.55171251297,0.0021527726406292786,[210499]
"Alibaba (US) Technology Co., Ltd.",2,4393,0.00045526974732529026,3.1e-05,1393.55171251297,2.224531728650255e-08,[37963]
Alliance LLC,3,4393,0.0006829046209879354,4.6e-05,1393.55171251297,3.300918048964894e-08,[39900]
Allo Communications LLC,1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[15108]
Altinea SAS,52,26421,0.00196813141062034,0.085693,88.3287388807959,0.0009701598945689358,[41405]
AltusHost B.V.,10,30814,0.00032452781203349125,3e-05,1481.880451393766,2.0244548048247644e-08,[51430]
"Amazon.com, Inc.",6071,30814,0.19702083468553255,0.02079,1481.880451393766,1.4029471797435617e-05,[16509]
"Anthropic, PBC",1,4393,0.00022763487366264513,1.5e-05,1393.55171251297,1.0763863203146394e-08,[399358]
Aperture Science Limited,2,4393,0.00045526974732529026,3.1e-05,1393.55171251297,2.224531728650255e-08,[38008]
Arcade Solutions AG,8,26421,0.0003027894477877446,0.0,88.3287388807959,0.0,[51873]
Arcus Novus UAB,1,4393,0.00022763487366264513,1.0,1393.55171251297,0.0007175908802097596,[51259]
Arelion Sweden AB,73,26421,0.0027629537110631696,0.0,88.3287388807959,0.0,[1299]
Art of Automation B.V.,1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[60893]
ArtPlanet LLC,7,30814,0.00022716946842344388,6.0,1481.880451393766,0.004048909609649529,[49542]
Artfiles LLC,1,4393,0.00022763487366264513,1.5e-05,1393.55171251297,1.0763863203146394e-08,[394923]
"Ashton Holmes, Sole Proprietorship",12,30814,0.00038943337444018953,3.1e-05,1481.880451393766,2.0919366316522565e-08,[33760]
Astute Internet,1,4393,0.00022763487366264513,1.5e-05,1393.55171251297,1.0763863203146394e-08,[63213]
"Atria Convergence Technologies Pvt. Ltd.,",14,26421,0.0005298815336285531,0.0,88.3287388807959,0.0,[24309]
BAI Communications Inc.,1,4393,0.00022763487366264513,1.0,1393.55171251297,0.0007175908802097596,[396113]
BIT BV,1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[12859]
BWE CAPITAL LIMITED,3,30814,9.735834361004738e-05,0.007812,1481.880451393766,5.271680311763687e-06,[197730]
Bach Kim Network solutions Join stock company,2,26421,7.569736194693614e-05,0.0,88.3287388807959,0.0,[135967]
Baoshuo Network,1,4393,0.00022763487366264513,0.0625,1393.55171251297,4.4849430013109976e-05,[151814]
"Beijing Baidu Netcom Science and Technology Co., Ltd.",1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[38365]
"Beijing Educational Information Network Service Center Co., Ltd",7,26421,0.00026494076681427654,0.0,88.3287388807959,0.0,[9806]
"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",5,26421,0.00018924340486734038,0.0,88.3287388807959,0.0,[131486]
Beijing Jingdong Shangke Information Technology Co. Ltd.,1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[137753]
Belcloud LTD,1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[44901]
Bell Canada,30,26421,0.0011354604292040423,8e-06,88.3287388807959,9.057074856232697e-08,[577]
Bharat Sanchar Nigam Ltd,40,26421,0.001513947238938723,0.0,88.3287388807959,0.0,[9829]
Bharti Airtel Limited,246,30814,0.007983384176023886,0.039659,1481.880451393766,2.676261770151511e-05,"[45609, 9498]"
Black Mesa Corporation,10,30814,0.00032452781203349125,0.00061,1481.880451393766,4.11639143647702e-07,[46997]
Blacknight Internet Solutions Limited,10,26421,0.00037848680973468076,0.0,88.3287388807959,0.0,[39122]
Bouygues Telecom SA,59,26421,0.0022330721774346165,8e-06,88.3287388807959,9.057074856232697e-08,[5410]
CAT Telecom Public Company Limited,19,26421,0.0007191249384958934,0.0,88.3287388807959,0.0,[4651]
CERN - European Organization for Nuclear Research,1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[513]
CERNET2 IX at South China University of Technology,2,26421,7.569736194693614e-05,0.0,88.3287388807959,0.0,[24357]
CHINA UNICOM Industrial Internet Backbone,43,26421,0.0016274932818591272,0.0,88.3287388807959,0.0,"[9929, 4837]"
CHINANET Guangdong province network,1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[58466]
CHINANET Jiangx province IDC network,1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[134238]
CHINANET Liaoning province Dalian MAN network,1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[134762]
CHINANET SHAANXI province Cloud Base network,5,26421,0.00018924340486734038,0.0,88.3287388807959,0.0,[134768]
"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[137697]
"CHUAN KAI INTERNATIONAL CO., LTD",1,4393,0.00022763487366264513,1.0,1393.55171251297,0.0007175908802097596,[133375]
CLARO S.A.,1,26421,3.784868097346807e-05,0.0,88.3287388807959,0.0,[4230]
CLDIN B.V.,11,26421,0.0004163354907081488,0.0,88.3287388807959,0.0,[48635]
