country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,1.0,26537.0,3.7683234728869125e-05,0.0,87.32846163561149,0.0
AR,10.0,30951.0,0.00032309133792123035,1.0,1478.8921828751784,0.0006761818147255716
AT,12.0,30951.0,0.0003877096055054764,0.000137,1478.8921828751784,9.26369086174033e-08
AU,65.0,30951.0,0.002100093696487997,0.000121,1478.8921828751784,8.181799958179416e-08
BE,245.0,26537.0,0.009232392508572936,0.0,87.32846163561149,0.0
BG,3.0,30951.0,9.69274013763691e-05,3.1e-05,1478.8921828751784,2.096163625649272e-08
BH,1.0,26537.0,3.7683234728869125e-05,0.0,87.32846163561149,0.0
BR,252.0,30951.0,0.008141901715615005,0.011035,1478.8921828751784,7.461666325496682e-06
BY,33.0,26537.0,0.0012435467460526811,0.0,87.32846163561149,0.0
BZ,1.0,26537.0,3.7683234728869125e-05,0.0,87.32846163561149,0.0
CA,121.0,30951.0,0.003909405188846887,1.0751560000000002,1478.8921828751784,0.0007270009351930868
CH,53.0,30951.0,0.0017123840909825207,0.003906,1478.8921828751784,2.641166168318083e-06
CN,214.0,30951.0,0.006914154631514329,1.066529,1478.8921828751784,0.0007211675146774492
CO,1.0,26537.0,3.7683234728869125e-05,0.0,87.32846163561149,0.0
CY,960.0,30951.0,0.031016768440438113,1.00032,1478.8921828751784,0.0006763981929062839
CZ,7.0,30951.0,0.00022616393654486123,1.000015,1478.8921828751784,0.0006761919574527925
DE,683.0,30951.0,0.022067138380020033,26.011763000000006,1478.8921828751784,0.01758868110955148
DK,32.0,26537.0,0.001205863511323812,0.0,87.32846163561149,0.0
EC,15.0,26537.0,0.0005652485209330369,0.0,87.32846163561149,0.0
EE,1.0,26537.0,3.7683234728869125e-05,0.0,87.32846163561149,0.0
EG,1.0,4414.0,0.00022655188038060717,1.0,1391.5637212395668,0.0007186160322642124
ES,3.0,30951.0,9.69274013763691e-05,3.1e-05,1478.8921828751784,2.096163625649272e-08
FI,1.0,26537.0,3.7683234728869125e-05,0.0,87.32846163561149,0.0
FR,95.0,30951.0,0.003069367710251688,4.085716,1478.8921828751784,0.002762686859333303
GB,412.0,30951.0,0.01331136312235469,63.01457500000001,1478.8921828751784,0.04260930967766064
HK,102.0,30951.0,0.0032955316467965495,7.011406,1478.8921828751784,0.004740985232857761
HR,1.0,26537.0,3.7683234728869125e-05,0.0,87.32846163561149,0.0
HU,1.0,26537.0,3.7683234728869125e-05,0.0,87.32846163561149,0.0
ID,351.0,30951.0,0.011340505961035184,0.601807,1478.8921828751784,0.00040693094937455207
IE,12.0,30951.0,0.0003877096055054764,1.5e-05,1478.8921828751784,1.0142727220883573e-08
IL,6.0,26537.0,0.00022609940837321475,0.0,87.32846163561149,0.0
IN,396.0,30951.0,0.01279441698168072,4.039674,1478.8921828751784,0.0027315540962197086
IT,67.0,30951.0,0.002164711964072243,2.0,1478.8921828751784,0.0013523636294511432
JO,13.0,26537.0,0.0004898820514752986,0.0,87.32846163561149,0.0
JP,30.0,30951.0,0.000969274013763691,1.007812,1478.8921828751784,0.0006814641470622077
KR,1.0,4414.0,0.00022655188038060717,1.0,1391.5637212395668,0.0007186160322642124
LK,3.0,26537.0,0.00011304970418660738,0.0,87.32846163561149,0.0
LT,8.0,30951.0,0.0002584730703369843,2.000049,1478.8921828751784,0.001352396762360065
LV,3.0,4414.0,0.0006796556411418215,3.0,1391.5637212395668,0.002155848096792637
MD,11.0,26537.0,0.0004145155820175604,0.0,87.32846163561149,0.0
MX,8.0,26537.0,0.000301465877830953,0.0,87.32846163561149,0.0
MY,26.0,30951.0,0.0008400374785951988,0.0,1478.8921828751784,0.0
NL,9694.0,30951.0,0.31320474298084067,14.040223000000001,1478.8921828751784,0.00949374346729171
NO,6.0,26537.0,0.00022609940837321475,1.5e-05,87.32846163561149,1.717653067403077e-07
NP,14.0,26537.0,0.0005275652862041678,0.0,87.32846163561149,0.0
NZ,31.0,26537.0,0.001168180276594943,0.0,87.32846163561149,0.0
None,1.0,4414.0,0.00022655188038060717,0.003906,1391.5637212395668,2.8069142220240137e-06
PA,2.0,30951.0,6.461826758424607e-05,1.5e-05,1478.8921828751784,1.0142727220883573e-08
PE,2.0,30951.0,6.461826758424607e-05,1.0,1478.8921828751784,0.0006761818147255716
PH,21.0,30951.0,0.0006784918096345837,0.000534,1478.8921828751784,3.610810890634552e-07
PK,1.0,4414.0,0.00022655188038060717,1.0,1391.5637212395668,0.0007186160322642124
PL,8.0,30951.0,0.0002584730703369843,3e-05,1478.8921828751784,2.0285454441767147e-08
PT,46.0,30951.0,0.0014862201544376596,18.0,1478.8921828751784,0.012171272665060288
QA,14.0,26537.0,0.0005275652862041678,0.0,87.32846163561149,0.0
RO,235.0,30951.0,0.007592646441148913,0.002516,1478.8921828751784,1.701273445849538e-06
RU,220.0,30951.0,0.007108009434267067,113.328338,1478.8921828751784,0.07663056124867296
SA,16.0,26537.0,0.000602931755661906,0.0,87.32846163561149,0.0
