category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,14627,26500,0.551967,45.323716,89.32870608869521,0.507377,"[395839, 44812, 29182, 213220, 29014, 57043, 48261, 53667, 64080, 60781, 64267, 135981, 30721, 36492, 140810, 41405, 138652, 41378, 62874, 13213, 9009, 45609, 13335, 61317, 62217, 56630, 396356, 262287, 6939, 46841, 46562, 16509, 30633, 54113, 12876, 30860, 56655, 51115, 51430, 45027, 268972, 6315, 835, 33387, 200827, 212238, 55081, 577, 5410, 133480, 8100, 397373, 12167, 40676, 62282, 11990, 9498, 21859, 26527, 134094, 11878, 58466, 58057, 44901, 58453, 45090, 59504, 59437, 44974, 58777, 58487, 58541, 58542, 50113, 45474, 45727, 49981, 59605, 51468, 51873, 49544, 49542, 53356, 48635, 47583, 54455, 47447, 55410, 55644, 55818, 55836, 55990, 56040, 56041, 56046, 45758, 45899, 60294, 199752, 200487, 200738, 202505, 204490, 205544, 205766, 207375, 207996, 209453, 60893, 209622, 211786, 213192, 262459, 264642, 266768, 395747, 397423, 199274, 199244, 198068, 198066, 61098, 61323, 63410, 63835, 63949, 131445, 133798, 134238, 44066, 134771, 135967, 136188, 136959, 137697, 137702, 138421, 138915, 140061, 140716, 140903, 147049, 134756, 38255, 43766, 8342, 9002, 8943, 8888, 8781, 8697, 8560, 8422, 7922, 6805, 6762, 6724, 6718, 6697, 6233, 9121, 9299, 9312, 12360, 12306, 11019, 10474, 9924, 9829, 9824, 9808, 9806, 9534, 9500, 9381, 5606, 5432, 4837, 2860, 2519, 1955, 1930, 1680, 1547, 1299, 1257, 906, 852, 812, 701, 680, 513, 2527, 3214, 4835, 3292, 4812, 4811, 4808, 4788, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 3320, 3303, 12849, 12859, 13030, 33438, 30798, 30781, 29789, 29413, 29222, 29097, 29075, 29066, 28890, 28573, 28075, 27947, 25923, 25532, 25148, 24961, 34665, 42846, 42487, 41357, 40630, 39122, 38365, 38266, 174, 36351, 35826, 35470, 34762, 24547, 13285, 17378, 16625, 16276, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14340, 14080, 13999, 17185, 17428, 24444, 17501, 24400, 24309, 24203, 23724, 22822, 22697, 21575, 21100, 20853, 20473, 19551, 18001, 398565]"
Education and Research,65,26500,0.002453,30.000008,89.32870608869521,0.335838,"[209641, 1659, 200351, 204679, 4538, 24357]"
None,71,26500,0.002678,12.000054,89.32870608869521,0.134336,"[197992, 204916, 210644, 197619, 216435, 202888, 41717, 200241, 149042, 197598, 197730, 7679, 9354, 9605, 2497, 33760, 38631, 17511]"
Construction and Real Estate,8,26500,0.000302,2.0,89.32870608869521,0.022389,"[199925, 210079, 211309, 16345]"
"Media, Publishing, and Broadcasting",9641,26500,0.363812,0.004220000000000001,89.32870608869521,4.7e-05,"[396982, 60068, 149485, 20940, 43614, 11426, 33363, 25019, 21342]"
Other,28,26500,0.001057,0.000427,89.32870608869521,5e-06,[397031]
Community Groups and Nonprofits,13,26500,0.00049,0.000122,89.32870608869521,1e-06,"[205212, 208492, 35492]"
Health Care Services,11,26500,0.000415,0.000122,89.32870608869521,1e-06,"[46997, 38]"
Government and Public Administration,45,26500,0.001699,1.5e-05,89.32870608869521,0.0,"[19969, 397224, 397226, 397232, 62571, 134768, 15130]"
Service,44,26500,0.0016610000000000001,1.5e-05,89.32870608869521,0.0,"[205100, 210083, 1221, 40994, 15967]"
"Retail Stores, Wholesale, and E-commerce Sites",1886,26500,0.07117,1e-06,89.32870608869521,0.0,"[32934, 48581, 209114, 11917]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",42,26500,0.001585,0.0,89.32870608869521,0.0,[208058]
Finance and Insurance,1,26500,3.8e-05,0.0,89.32870608869521,0.0,[134762]
"Freight, Shipment, and Postal Services",12,26500,0.000453,0.0,89.32870608869521,0.0,[3389]
"Museums, Libraries, and Entertainment",6,26500,0.00022700000000000002,0.0,89.32870608869521,0.0,"[131486, 137753]"
