category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,133,4395,0.030265,1004.004791,1394.5556035637856,0.7199460000000001,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 205989, 201633]"
Computer and Information Technology,3858,4395,0.877847,265.23367,1394.5556035637856,0.190183,"[396356, 44812, 210107, 396319, 30633, 20473, 59504, 62240, 49581, 200373, 51837, 49542, 61317, 60781, 62217, 204490, 51659, 207990, 213220, 48108, 29182, 212477, 208626, 206873, 210499, 3175, 7018, 49392, 56534, 212521, 198571, 50902, 22773, 58061, 1239, 54113, 50113, 396362, 64080, 15317, 49981, 209146, 60703, 266732, 47447, 28753, 150347, 396113, 25145, 30721, 199669, 36992, 150445, 196968, 135605, 202235, 43317, 43260, 41108, 196733, 53667, 8772, 6939, 45609, 16509, 36183, 174, 13335, 53356, 58057, 38732, 28573, 33480, 202528, 202990, 36791, 36492, 9009, 15133, 19551, 50867, 40509, 200866, 199974, 136620, 47583, 16724, 263110, 203314, 32931, 20253, 20446, 41378, 212238, 46562, 40676, 60539, 949, 56758, 1921, 207021, 14153, 208685, 205544, 13213, 48254, 140810, 37963, 198412, 59711, 201178, 62874, 394923, 209181, 210937, 211759, 61323, 63213, 6369, 25923, 30081, 30811, 43357, 47720, 51430, 52041, 55081, 133480, 400797, 201029, 200393, 197433, 141039, 139693, 16625, 6762, 4788, 4761, 4657, 58453]"
None,283,4395,0.06439800000000002,91.02032300000002,1394.5556035637856,0.06526900000000001,"[204916, 198231, 210695, 42692, 210852, 131910, 271991, 199614, 147057, 210842, 151814, 199186, 197730, 200021, 151407, 202911, 216157, 201217, 197606, 197919, 33760, 399358, 211051, 216435, 216452, 54197, 202662, 203283, 202888]"
Finance and Insurance,19,4395,0.004324,18.000015,1394.5556035637856,0.012907,"[209968, 60389, 51126, 201836]"
Education and Research,22,4395,0.0050089999999999996,5.014907,1394.5556035637856,0.003596,"[209641, 56434, 4538, 270410, 141173, 60310, 206981, 140731]"
Manufacturing,6,4395,0.0013670000000000002,4.000030000000001,1394.5556035637856,0.002868,"[44477, 51259, 23145, 203635]"
Construction and Real Estate,29,4395,0.006598999999999999,2.1045530000000006,1394.5556035637856,0.001509,"[52042, 399558, 199925, 151338, 39900]"
"Freight, Shipment, and Postal Services",5,4395,0.0011380000000000001,2.000046,1394.5556035637856,0.001434,"[56849, 205157]"
"Media, Publishing, and Broadcasting",19,4395,0.004324,1.1721649999999997,1394.5556035637856,0.000841,"[211027, 33905, 61112, 199465, 398668, 206843]"
Other,11,4395,0.002503,1.0001539999999998,1394.5556035637856,0.000717,"[141444, 50069, 38008, 40138]"
Travel and Accommodation,1,4395,0.000228,1.0,1394.5556035637856,0.000717,[133375]
"Retail Stores, Wholesale, and E-commerce Sites",5,4395,0.001139,0.003967000000000001,1394.5556035637856,3e-06,"[205987, 201572, 207487, 58339]"
Community Groups and Nonprofits,2,4395,0.000455,0.000488,1394.5556035637856,0.0,[205212]
Health Care Services,2,4395,0.000455,0.000488,1394.5556035637856,0.0,[46997]
