sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",90,4393,0.020487999999999996,1004.000244,1394.6141819953918,0.719912,"[397165, 47596, 209242, 61178, 200081, 15967]"
Internet Service Provider (ISP),640,4393,0.145702,199.220622,1394.6141819953918,0.142847,"[396356, 44812, 210107, 396319, 20473, 30633, 62240, 200373, 7018, 51659, 207990, 213220, 198571, 208626, 206873, 3175, 49392, 212521, 56534, 50902, 1239, 22773, 50113, 196968, 36992, 25145, 49981, 396362, 15317, 266732, 30721, 396113, 150445, 41108, 43317, 199669, 47447, 8772, 6939, 45609, 174, 53356, 58057, 38732, 36791, 33480, 28573, 202528, 9009, 15133, 40509, 136620, 16724, 203314, 263110, 32931, 20446, 20253, 41378, 212238, 46562, 56758, 14153, 59711, 62874, 140810, 209181, 211759, 394923, 63213, 6369, 30081, 43357, 47720, 51430, 52041, 55081, 201029, 200393, 197433, 139693, 133480, 400797, 58453, 6762, 4788, 4761, 4657]"
None,378,4393,0.08605400000000005,121.16025000000003,1394.6141819953918,0.08687700000000001,"[204916, 198231, 210695, 61317, 60781, 62217, 48108, 212477, 29182, 209641, 42692, 210852, 202235, 209146, 28753, 199614, 147057, 141444, 271991, 135605, 131910, 196733, 210842, 399558, 151814, 199186, 197730, 200021, 151407, 202911, 141173, 216157, 201217, 206981, 398668, 50069, 949, 60539, 207021, 208685, 205544, 1921, 201572, 38008, 48254, 201178, 40138, 37963, 197606, 197919, 33760, 211051, 399358, 216452, 216435, 61323, 54197, 58339, 203283, 202888, 202662, 141039, 140731]"
Software Development,439,4393,0.09993300000000001,28.632033,1394.6141819953918,0.020527999999999998,"[59504, 49581, 51837, 210499, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 210937, 25923]"
"Investment, Portfolio Management, Pensions and Funds",16,4393,0.003642,15.000015,1394.6141819953918,0.010756,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1481,4393,0.33712699999999995,13.3481,1394.6141819953918,0.009570999999999998,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 202990, 50867, 40676, 13213]"
Other,71,4393,0.016163999999999998,4.173598000000001,1394.6141819953918,0.002992,"[56849, 211027, 133375, 199925, 400519, 205987, 60310, 46997, 205212, 205157, 398962, 207487, 30811, 205989, 201633]"
Buildings (Residential or Commercial),16,4393,0.0036420000000000003,2.006851,1394.6141819953918,0.001439,"[52042, 151338]"
"Metal, Glass, Wood, and Paper Manufacturing",2,4393,0.000455,2.0,1394.6141819953918,0.001434,[44477]
"Banks, Credit Card Companies, Mortgage Providers",2,4393,0.000455,2.0,1394.6141819953918,0.001434,[60389]
Electronics and Computer Components,2,4393,0.000456,1.000015,1394.6141819953918,0.000717,"[51259, 23145]"
Elementary and Secondary Schools,1,4393,0.000228,1.0,1394.6141819953918,0.000717,[56434]
"Colleges, Universities, and Professional Schools",1,4393,0.000228,1.0,1394.6141819953918,0.000717,[4538]
Online Music and Video Streaming Services,10,4393,0.002276,0.039062,1394.6141819953918,2.8e-05,[33905]
Computer and Network Security,1221,4393,0.277943,0.018616,1394.6141819953918,1.3000000000000001e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4393,0.0011380000000000001,0.007859,1394.6141819953918,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4393,0.002959,0.006836,1394.6141819953918,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4393,0.000683,4.6e-05,1394.6141819953918,0.0,[39900]
Chemical and Pharmaceutical Manufacturing,1,4393,0.000228,1.5e-05,1394.6141819953918,0.0,[203635]
"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)",1,4393,0.000228,1.5e-05,1394.6141819953918,0.0,[131662]
