sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
None,2320,26610,0.087193,54.086381,87.32849554013333,0.619343,"[209641, 29182, 197992, 29014, 204916, 210644, 197619, 60781, 41405, 397031, 56630, 62217, 61317, 216435, 202888, 12876, 200827, 51115, 41717, 62282, 140824, 149151, 32934, 58777, 44901, 51468, 48581, 55990, 38, 200241, 205544, 208058, 216271, 198068, 61098, 61323, 134756, 137697, 137702, 138421, 138915, 140061, 140716, 140903, 149042, 197598, 197730, 8888, 7679, 6724, 9354, 11917, 11426, 9806, 9605, 2497, 513, 3389, 29222, 29097, 29066, 27823, 33363, 33760, 38631, 38365, 35492, 17511, 21100]"
Internet Service Provider (ISP),4648,26610,0.17469400000000002,20.436351000000005,87.32849554013333,0.234014,"[213220, 44812, 57043, 48261, 64267, 135981, 30721, 140810, 138652, 41378, 62874, 9009, 45609, 396356, 6939, 46841, 138997, 46562, 30633, 51430, 212238, 56655, 835, 6315, 268972, 33387, 30860, 55081, 5410, 133480, 577, 397373, 12167, 11990, 11878, 26527, 134094, 21859, 9498, 59437, 58542, 58057, 45727, 58541, 58487, 45474, 59605, 58453, 49544, 45758, 50113, 51873, 53356, 44974, 55644, 55818, 55836, 49981, 56040, 56041, 56046, 47447, 45899, 60294, 209453, 200738, 207375, 207996, 60893, 211786, 262459, 264642, 266768, 397423, 199752, 199274, 199244, 63410, 63835, 131445, 133798, 134238, 44066, 136188, 136959, 147049, 134771, 38255, 43766, 8422, 9121, 9002, 8943, 8781, 8697, 8560, 8342, 7922, 6805, 6762, 6718, 6697, 9312, 9381, 9500, 12849, 12360, 12306, 10474, 9929, 9924, 9829, 9824, 9808, 9534, 5606, 5432, 3214, 2527, 1955, 1930, 1680, 1547, 1299, 1257, 906, 852, 812, 701, 680, 2860, 3292, 4837, 3303, 4835, 4812, 4811, 4808, 4788, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 3320, 12859, 12874, 13030, 30798, 30781, 30764, 29789, 29413, 29075, 28890, 28573, 28075, 27947, 25454, 34665, 42846, 42487, 41357, 40630, 38266, 174, 35826, 13285, 17185, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14080, 13999, 17378, 17501, 24961, 24547, 24444, 24309, 24203, 23724, 22822, 22697, 21575, 20853, 20473, 18001, 398565]"
Phone Provider,168,26610,0.006313,9.672119,87.32849554013333,0.110756,[395839]
Other,27,26610,0.001016,2.0002440000000004,87.32849554013333,0.022904,"[199925, 205212, 46997, 45090, 200351, 209114, 40994, 25148]"
Hosting and Cloud Provider,6657,26610,0.250171,1.000307,87.32849554013333,0.011453999999999999,"[53667, 13213, 13335, 262287, 16509, 40676, 49542, 54455, 48635, 200487, 202505, 204490, 213192, 395747, 135967, 6233, 35470, 16276]"
Software Development,2792,26610,0.10492300000000002,0.128827,87.32849554013333,0.001475,"[36492, 45027, 59504, 58466, 47583, 205125, 209622, 63949, 25923, 39122, 36351, 34762, 25532, 17428]"
Online Music and Video Streaming Services,9574,26610,0.35978999999999994,0.0041210000000000005,87.32849554013333,4.7e-05,"[396982, 60068, 20940, 43614, 21342]"
Online Informational Content,15,26610,0.000564,9.8e-05,87.32849554013333,1e-06,[149485]
"Military, Defense, National Security, and International Affairs",37,26610,0.00139,1.5e-05,87.32849554013333,0.0,"[19969, 397224, 397226, 397232, 62571]"
"Law, Business, and Consulting Services",43,26610,0.0016170000000000002,1.5e-05,87.32849554013333,0.0,"[205100, 210083, 1221, 15967]"
"Colleges, Universities, and Professional Schools",14,26610,0.000527,8e-06,87.32849554013333,0.0,"[1659, 204679, 4538, 24357]"
Computer and Network Security,290,26610,0.010897,5e-06,87.32849554013333,0.0,"[8100, 11019, 33438, 16625, 19551]"
"Law Enforcement, Public Safety, and Justice",3,26610,0.000113,0.0,87.32849554013333,0.0,[15130]
"Investment, Portfolio Management, Pensions and Funds",1,26610,3.8e-05,0.0,87.32849554013333,0.0,[134762]
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4,26610,0.00015,0.0,87.32849554013333,0.0,[208492]
"Government and Regulatory Agencies, Administrations, Departments, and Services",5,26610,0.000188,0.0,87.32849554013333,0.0,[134768]
"Recreation, Sports, and Performing Arts",6,26610,0.000226,0.0,87.32849554013333,0.0,"[131486, 137753]"
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",6,26610,0.000226,0.0,87.32849554013333,0.0,"[210079, 211309, 16345]"
