sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
None,2324,26321,0.08829800000000002,54.086381,87.32871112314857,0.619343,"[209641, 29182, 197992, 29014, 210644, 204916, 60781, 197619, 41405, 397031, 56630, 61317, 62217, 216435, 12876, 51115, 200827, 202888, 41717, 62282, 140824, 149151, 32934, 58777, 48581, 51468, 55990, 205544, 208058, 216271, 200241, 61323, 134756, 137697, 137702, 138421, 138915, 140061, 140716, 140903, 149042, 197598, 197695, 197730, 198068, 44901, 38, 8888, 7679, 6724, 9354, 11917, 11426, 10013, 9806, 9605, 2497, 3389, 29222, 29066, 27823, 33363, 33760, 38631, 38365, 35492, 21100, 17511]"
Internet Service Provider (ISP),4631,26321,0.175956,20.436293000000003,87.32871112314857,0.234012,"[213220, 44812, 57043, 48261, 64267, 135981, 30721, 140810, 138652, 41378, 62874, 9009, 45609, 396356, 6939, 138997, 46841, 46562, 30633, 835, 56655, 51430, 268972, 30860, 212238, 33387, 6315, 55081, 577, 133480, 5410, 397373, 12167, 11990, 21859, 9498, 26527, 11878, 134094, 58541, 58487, 45727, 58542, 44974, 58453, 45899, 47447, 59605, 59437, 56041, 58057, 50113, 53356, 45474, 49981, 55410, 55644, 55818, 55836, 56040, 56046, 45758, 49544, 51873, 134771, 60294, 199752, 200738, 207375, 207996, 209453, 211786, 262459, 264642, 266768, 397423, 199274, 60893, 199244, 63410, 63835, 131445, 133798, 134238, 136188, 136959, 147049, 44066, 8560, 9299, 9121, 9002, 8943, 8781, 8697, 8422, 8342, 7922, 6805, 6762, 6718, 9312, 9381, 9500, 12360, 12306, 10474, 9929, 9924, 9829, 9824, 9808, 9534, 6697, 5606, 1547, 2860, 2527, 2519, 1955, 1930, 1680, 1299, 5432, 1257, 906, 852, 812, 701, 680, 3214, 3292, 3303, 3320, 4837, 4835, 4812, 4811, 4808, 4788, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 12849, 12859, 12874, 28890, 30798, 30781, 29789, 29413, 29075, 28573, 13030, 28075, 27947, 25454, 34665, 42846, 42487, 40630, 38266, 38255, 174, 35826, 24961, 24547, 24444, 17185, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14080, 13999, 13285, 17378, 24400, 24309, 24203, 23724, 22822, 22697, 21575, 20853, 20473, 18001, 17501, 398565]"
Phone Provider,168,26321,0.006383,9.672119,87.32871112314857,0.110755,[395839]
Other,27,26321,0.001026,2.0002440000000004,87.32871112314857,0.022904,"[199925, 205212, 46997, 45090, 200351, 209114, 25148, 40994]"
Hosting and Cloud Provider,6529,26321,0.24805400000000002,1.000307,87.32871112314857,0.011453999999999999,"[53667, 13213, 13335, 262287, 16509, 40676, 48635, 54455, 49542, 200487, 202505, 204490, 213192, 395747, 135967, 6233, 35470, 16276, 14340]"
Software Development,2796,26321,0.106227,0.12908599999999998,87.32871112314857,0.001478,"[36492, 54113, 45027, 58466, 47583, 59504, 205125, 209622, 63949, 25923, 25532, 39122, 36351, 34762, 17428]"
Online Music and Video Streaming Services,9430,26321,0.358269,0.00412,87.32871112314857,4.7e-05,"[396982, 60068, 20940, 43614, 21342]"
Online Informational Content,15,26321,0.00057,9.8e-05,87.32871112314857,1e-06,[149485]
"Military, Defense, National Security, and International Affairs",37,26321,0.0014060000000000001,1.5e-05,87.32871112314857,0.0,"[19969, 397224, 397226, 397232, 62571]"
"Law, Business, and Consulting Services",43,26321,0.0016340000000000003,1.5e-05,87.32871112314857,0.0,"[205100, 210083, 1221, 15967]"
"Colleges, Universities, and Professional Schools",14,26321,0.000532,8e-06,87.32871112314857,0.0,"[1659, 204679, 4538, 24357]"
Computer and Network Security,282,26321,0.010714000000000001,5e-06,87.32871112314857,0.0,"[8100, 11019, 33438, 16625, 19551]"
"Law Enforcement, Public Safety, and Justice",3,26321,0.000114,0.0,87.32871112314857,0.0,[15130]
"Investment, Portfolio Management, Pensions and Funds",1,26321,3.8e-05,0.0,87.32871112314857,0.0,[134762]
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4,26321,0.000152,0.0,87.32871112314857,0.0,[208492]
"Government and Regulatory Agencies, Administrations, Departments, and Services",5,26321,0.00019,0.0,87.32871112314857,0.0,[134768]
"Recreation, Sports, and Performing Arts",6,26321,0.000228,0.0,87.32871112314857,0.0,"[131486, 137753]"
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",6,26321,0.000228,0.0,87.32871112314857,0.0,"[210079, 211309, 16345]"
