org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4384,0.014142,992.0,1396.4762272834778,0.710359,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",99,4384,0.022582,64.3125,1396.4762272834778,0.046053,[204916],['TH'],['None'],['None']
Latitude.sh,2,4384,0.000456,32.0,1396.4762272834778,0.022915,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,29,4384,0.006615,29.0,1396.4762272834778,0.020767,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,23,4384,0.005246,23.0,1396.4762272834778,0.01647,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,19,4384,0.004333,19.0,1396.4762272834778,0.013604999999999997,"[209968, 52042, 56849, 51126]",['PT'],"['Finance and Insurance' 'Construction and Real Estate'
 'Freight, Shipment, and Postal Services']","['Investment, Portfolio Management, Pensions and Funds'
 'Buildings (Residential or Commercial)' 'Other']"
Oxylabs,1,4384,0.000228,16.0,1396.4762272834778,0.011457,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",15,4384,0.003421,14.000015,1396.4762272834778,0.010025,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",17,4384,0.003878,13.000061,1396.4762272834778,0.009309,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sprint,10,4384,0.002281,10.0,1396.4762272834778,0.007161,[1239],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Vpsville,12,4384,0.002737,9.1875,1396.4762272834778,0.006579,[59504],['RU'],['Computer and Information Technology'],['Software Development']
Clouvider Limited,30,4384,0.006843,9.000549,1396.4762272834778,0.006445,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4384,0.002053,9.0,1396.4762272834778,0.006445,"[210695, 210852]",['RU'],['None'],['None']
SIXNET OPERATION LTD,8,4384,0.001825,8.0,1396.4762272834778,0.005729,[198231],['GB'],['None'],['None']
IT Express Ltd.,9,4384,0.002053,7.000031,1396.4762272834778,0.005013,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
Ferdinand Zink trading as Tube-Hosting,7,4384,0.001597,7.0,1396.4762272834778,0.005013,[49581],['DE'],['Computer and Information Technology'],['Software Development']
LLC Baxet,8,4384,0.001824,6.000031,1396.4762272834778,0.0042959999999999995,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Netex Limited,6,4384,0.001369,6.0,1396.4762272834778,0.004297,[51837],['HK'],['Computer and Information Technology'],['Software Development']
"AT&T Services, Inc.",6,4384,0.001369,6.0,1396.4762272834778,0.004297,[7018],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ArtPlanet LLC,6,4384,0.001369,6.0,1396.4762272834778,0.004297,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
