category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,14718,26608,0.553171,43.425157999999996,93.43016781675502,0.46478299999999995,"[395839, 29182, 213220, 44812, 57043, 29014, 48261, 53667, 60781, 64267, 135981, 30721, 140810, 36492, 41405, 138652, 41378, 62874, 13213, 9009, 13335, 45609, 396356, 16509, 56630, 62217, 61317, 262287, 6939, 138997, 46841, 46562, 30633, 56655, 45027, 33387, 30860, 12876, 54113, 40509, 6315, 8283, 268972, 212238, 200827, 51430, 835, 51115, 55081, 5410, 577, 133480, 8100, 397373, 12167, 40676, 62282, 11990, 26527, 11878, 134094, 9498, 21859, 45899, 58541, 58542, 53356, 58777, 59437, 59504, 59605, 45758, 58466, 45727, 60294, 45474, 58487, 56046, 58453, 55990, 51468, 54455, 50113, 55410, 55644, 55818, 49981, 55836, 49544, 58057, 56040, 49542, 56041, 51873, 48635, 47583, 47447, 136188, 60893, 200222, 200738, 202505, 204490, 205125, 205544, 205766, 207375, 207996, 209453, 199274, 209622, 211786, 213192, 262459, 266768, 395747, 397423, 199752, 199244, 61098, 136959, 61323, 63410, 63835, 63949, 131445, 133798, 134238, 134756, 134771, 135967, 137443, 198644, 137697, 137702, 138421, 138915, 140061, 140716, 140903, 147049, 197695, 198068, 45090, 39122, 44974, 8697, 9312, 9299, 9121, 9002, 8943, 8888, 8781, 8560, 9381, 8422, 8342, 7922, 6805, 6762, 6724, 9500, 44901, 11019, 12874, 12859, 12849, 12360, 12306, 10474, 9534, 9929, 9924, 9829, 9824, 9808, 9806, 6718, 6697, 6233, 1547, 3214, 2860, 2527, 1955, 1930, 1680, 1299, 5606, 1257, 852, 812, 701, 680, 513, 3292, 3303, 3320, 5432, 4837, 4835, 4812, 4811, 4808, 4788, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 13030, 13999, 14080, 29789, 34665, 33438, 30798, 30781, 30764, 29413, 27823, 29222, 29097, 29075, 29066, 28890, 28573, 28075, 34762, 35470, 35826, 44066, 43766, 42846, 42487, 41357, 41000, 40630, 174, 38365, 38266, 38255, 36351, 27947, 25923, 14522, 16276, 17501, 17428, 17378, 17185, 16625, 25532, 15943, 15802, 15600, 15169, 15133, 15108, 18001, 19551, 20473, 20853, 25454, 25148, 24961, 24547, 24444, 24400, 24309, 24203, 23724, 22822, 22697, 21575, 21100, 398565]"
Education and Research,65,26608,0.0024429999999999994,30.000008,93.43016781675502,0.321095,"[209641, 1659, 200351, 204679, 4538, 24357]"
None,82,26608,0.003083,15.000058000000001,93.43016781675502,0.160549,"[197992, 198231, 204916, 210644, 197619, 216435, 202888, 41717, 149151, 140824, 200241, 216271, 149042, 197598, 197730, 7679, 9354, 9605, 2497, 33760, 38631, 17511]"
Construction and Real Estate,8,26608,0.000301,2.0,93.43016781675502,0.021406,"[199925, 210079, 211309, 16345]"
Finance and Insurance,2,26608,7.6e-05,1.0,93.43016781675502,0.010703,"[60389, 134762]"
"Media, Publishing, and Broadcasting",9643,26608,0.36241,0.004220000000000001,93.43016781675502,4.4999999999999996e-05,"[396982, 60068, 149485, 20940, 11426, 33363, 43614, 21342]"
Other,29,26608,0.00109,0.000443,93.43016781675502,5e-06,[397031]
Community Groups and Nonprofits,14,26608,0.000526,0.000122,93.43016781675502,1e-06,"[205212, 208492, 35492]"
Health Care Services,10,26608,0.000376,0.000122,93.43016781675502,1e-06,"[46997, 38]"
Government and Public Administration,45,26608,0.001691,1.5e-05,93.43016781675502,0.0,"[19969, 397224, 397226, 397232, 62571, 134768, 15130]"
Service,44,26608,0.0016550000000000002,1.5e-05,93.43016781675502,0.0,"[205100, 210083, 1221, 40994, 15967]"
"Retail Stores, Wholesale, and E-commerce Sites",1887,26608,0.070919,1e-06,93.43016781675502,0.0,"[32934, 48581, 209114, 11917]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",42,26608,0.001578,0.0,93.43016781675502,0.0,[208058]
"Freight, Shipment, and Postal Services",13,26608,0.000489,0.0,93.43016781675502,0.0,[3389]
"Museums, Libraries, and Entertainment",6,26608,0.000226,0.0,93.43016781675502,0.0,"[131486, 137753]"
