sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",90,4366,0.020614,1004.000244,1393.4837651848793,0.7204969999999999,"[397165, 47596, 209242, 61178, 200081, 15967]"
Internet Service Provider (ISP),631,4366,0.144521,196.15299599999997,1393.4837651848793,0.140771,"[396356, 44812, 210107, 396319, 20473, 30633, 1239, 62240, 51659, 207990, 7018, 213220, 3175, 206873, 208626, 198571, 49392, 56534, 212521, 50902, 22773, 50113, 15317, 200373, 25145, 396113, 396362, 266732, 30721, 199669, 41108, 36992, 43317, 196968, 47447, 150445, 6939, 45609, 174, 53356, 202528, 38732, 36791, 33480, 28573, 58057, 9009, 15133, 40509, 136620, 16724, 32931, 263110, 203314, 20446, 41378, 20253, 212238, 46562, 56758, 14153, 59711, 62874, 140810, 6369, 394923, 400797, 43357, 55081, 63213, 52041, 51430, 133480, 139693, 209181, 47720, 197433, 201029, 30081, 200393, 4788, 4657, 4761, 6762, 58453]"
None,376,4366,0.08611399999999995,122.09772000000002,1393.4837651848793,0.087623,"[204916, 198231, 210695, 61317, 60781, 62217, 48108, 29182, 209641, 212477, 202888, 42692, 210852, 131910, 141444, 135605, 271991, 147057, 199614, 202235, 28753, 196733, 209146, 210842, 151814, 399558, 199186, 197730, 200021, 151407, 202911, 141173, 201217, 206981, 398668, 60539, 949, 50069, 207021, 208685, 1921, 201572, 48254, 197606, 197919, 40138, 205544, 33760, 38008, 201178, 37963, 399358, 216435, 216452, 211051, 58339, 61323, 54197, 141039, 202662, 203283]"
Software Development,437,4366,0.10009099999999999,28.632003,1393.4837651848793,0.020546000000000002,"[59504, 49581, 51837, 210499, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 210937, 25923]"
"Investment, Portfolio Management, Pensions and Funds",16,4366,0.0036650000000000003,15.000015,1393.4837651848793,0.010764000000000001,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1468,4366,0.33623400000000003,13.347901,1393.4837651848793,0.009579999999999998,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 202990, 50867, 40676, 13213]"
Other,71,4366,0.016261,4.173598000000001,1393.4837651848793,0.0029939999999999997,"[56849, 211027, 133375, 199925, 400519, 205987, 60310, 205212, 46997, 205157, 398962, 201633, 30811, 207487, 205989]"
"Metal, Glass, Wood, and Paper Manufacturing",3,4366,0.000687,3.0,1393.4837651848793,0.002153,[44477]
Buildings (Residential or Commercial),16,4366,0.0036650000000000003,2.006851,1393.4837651848793,0.00144,"[52042, 151338]"
"Banks, Credit Card Companies, Mortgage Providers",2,4366,0.000458,2.0,1393.4837651848793,0.001435,[60389]
Electronics and Computer Components,2,4366,0.000458,1.000015,1393.4837651848793,0.000718,"[51259, 23145]"
Elementary and Secondary Schools,1,4366,0.000229,1.0,1393.4837651848793,0.000718,[56434]
"Colleges, Universities, and Professional Schools",1,4366,0.000229,1.0,1393.4837651848793,0.000718,[4538]
Online Music and Video Streaming Services,10,4366,0.00229,0.039062,1393.4837651848793,2.8e-05,[33905]
Computer and Network Security,1221,4366,0.27966099999999994,0.018616,1393.4837651848793,1.3000000000000001e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4366,0.001145,0.007859,1393.4837651848793,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4366,0.002978,0.006836,1393.4837651848793,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4366,0.000687,4.6e-05,1393.4837651848793,0.0,[39900]
