category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,133,4384,0.030337,1004.004791,1396.4762272834778,0.718955,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 205989, 201633]"
Computer and Information Technology,3850,4384,0.87818,268.162107,1396.4762272834778,0.19202100000000002,"[396356, 44812, 210107, 396319, 20473, 30633, 1239, 59504, 62240, 49581, 7018, 49542, 51837, 61317, 60781, 62217, 204490, 207990, 51659, 213220, 3175, 212477, 29182, 198571, 208626, 210499, 206873, 48108, 49392, 212521, 56534, 22773, 50902, 58061, 54113, 50113, 396113, 135605, 60703, 396362, 150347, 266732, 150445, 43260, 209146, 200373, 199669, 41108, 43317, 36992, 15317, 196968, 196733, 47447, 28753, 25145, 202235, 53667, 6939, 45609, 16509, 36183, 174, 13335, 53356, 202528, 202990, 36791, 33480, 38732, 28573, 36492, 9009, 15133, 19551, 50867, 40509, 200866, 136620, 199974, 47583, 16724, 263110, 32931, 203314, 20446, 41378, 20253, 212238, 40676, 46562, 60539, 949, 56758, 207021, 205544, 208685, 14153, 48254, 13213, 201178, 140810, 198412, 62874, 37963, 59711, 210937, 6369, 211759, 394923, 25923, 197433, 55081, 61323, 63213, 52041, 133480, 51430, 139693, 30081, 47720, 141039, 43357, 200393, 209181, 30811, 201029, 400797, 16625, 6762, 4788, 4761, 4657, 58453]"
None,280,4384,0.06386600000000002,90.01251100000002,1396.4762272834778,0.064457,"[204916, 198231, 210695, 202888, 210852, 42692, 147057, 131910, 271991, 199614, 210842, 151814, 199186, 197730, 200021, 151407, 202911, 201217, 33760, 197606, 197919, 399358, 216435, 216452, 211051, 202662, 54197, 203283]"
Finance and Insurance,18,4384,0.004105,17.000015,1396.4762272834778,0.012172999999999998,"[209968, 60389, 51126, 201836]"
Education and Research,21,4384,0.004789,5.014892,1396.4762272834778,0.003591,"[209641, 56434, 4538, 270410, 60310, 141173, 206981]"
Manufacturing,5,4384,0.00114,4.000015,1396.4762272834778,0.0028640000000000002,"[44477, 51259, 23145]"
"Media, Publishing, and Broadcasting",20,4384,0.004561,2.172165,1396.4762272834778,0.0015559999999999999,"[211027, 33905, 61112, 199465, 398668, 206843]"
Construction and Real Estate,29,4384,0.006614,2.1045530000000006,1396.4762272834778,0.0015069999999999999,"[52042, 399558, 199925, 151338, 39900]"
"Freight, Shipment, and Postal Services",5,4384,0.00114,2.000046,1396.4762272834778,0.001432,"[56849, 205157]"
Other,11,4384,0.002509,1.0001539999999998,1396.4762272834778,0.000716,"[141444, 50069, 40138, 38008]"
Travel and Accommodation,1,4384,0.000228,1.0,1396.4762272834778,0.000716,[133375]
"Retail Stores, Wholesale, and E-commerce Sites",5,4384,0.00114,0.003967000000000001,1396.4762272834778,3e-06,"[205987, 201572, 58339, 207487]"
Community Groups and Nonprofits,4,4384,0.000912,0.000519,1396.4762272834778,0.0,"[205212, 398962]"
Health Care Services,2,4384,0.000456,0.000488,1396.4762272834778,0.0,[46997]
