as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,3,26772,0.00011205737337516809,0.0,92.430354,0.0,[['UniversityofIllinois']]
174,8,31156,0.0002567723712928489,0.015656,1488.9065810000002,1.051509893218747e-05,[['CogentCommunications']]
513,1,26772,3.735245779172269e-05,0.0,92.430354,0.0,[['CERN-EuropeanOrganizationforNuclearResearch']]
577,30,26772,0.0011205737337516809,8e-06,92.430354,8.655165379978962e-08,[['BellCanada']]
680,2,26772,7.470491558344539e-05,0.0,92.430354,0.0,[['VereinzurFoerderungeinesDeutschenForschungsnetzese.V.']]
701,1,26772,3.735245779172269e-05,0.0,92.430354,0.0,[['VerizonBusiness']]
812,40,26772,0.0014940983116689078,0.0,92.430354,0.0,[['RogersCommunicationsCanadaInc.']]
835,1,26772,3.735245779172269e-05,1.5e-05,92.430354,1.6228435087460556e-07,[['GoCodeITInc']]
852,25,26772,0.0009338114447930674,0.0,92.430354,0.0,[['TELUSCommunicationsInc.']]
906,1,26772,3.735245779172269e-05,0.0,92.430354,0.0,[['DMITCloudServices']]
949,6,4384,0.0013686131386861315,9.2e-05,1396.476227,6.588010466718814e-08,[['xTom']]
1221,40,26772,0.0014940983116689078,0.0,92.430354,0.0,[['TelstraCorporationLimited']]
1239,10,4384,0.002281021897810219,10.0,1396.476227,0.007160880942085668,[['Sprint']]
1257,1,26772,3.735245779172269e-05,0.0,92.430354,0.0,[['Tele2SverigeAB']]
1299,73,26772,0.002726729418795757,0.0,92.430354,0.0,[['ArelionSwedenAB']]
1547,10,26772,0.00037352457791722696,0.0,92.430354,0.0,"[['Societateamixtapeactiunidetipinchis""Interdnestrcom""']]"
1659,10,26772,0.00037352457791722696,8e-06,92.430354,8.655165379978962e-08,[['NationalChungHsingUniversity']]
1680,1,26772,3.735245779172269e-05,0.0,92.430354,0.0,[['CellcomFixedLineCommunicationL.P']]
1930,17,26772,0.0006349917824592858,0.0,92.430354,0.0,"[['FundacaoparaaCienciaeaTecnologia', 'I.P.']]"
1955,1,26772,3.735245779172269e-05,0.0,92.430354,0.0,[['KIFU(GovernmentalInfoTechDevelopmentAgency)']]
2497,4,26772,0.00014940983116689077,0.0,92.430354,0.0,[['InternetInitiativeJapanInc.']]
2519,1,26772,3.735245779172269e-05,0.0,92.430354,0.0,[['ARTERIANetworksCorporation']]
2527,1,26772,3.735245779172269e-05,0.0,92.430354,0.0,[['SonyNetworkCommunicationsInc.']]
2860,11,26772,0.00041087703570894966,0.0,92.430354,0.0,"[['NOSCOMUNICACOES', 'S.A.']]"
3175,3,4384,0.0006843065693430657,3.0,1396.476227,0.0021482642826257006,[['CitytelecomLLC']]
3214,3,26772,0.00011205737337516809,0.0,92.430354,0.0,[['xTomGmbH']]
3292,3,26772,0.00011205737337516809,0.0,92.430354,0.0,[['TDCHoldingA/S']]
3303,15,26772,0.0005602868668758404,0.0,92.430354,0.0,[['Swisscom(Schweiz)AG']]
3320,2,26772,7.470491558344539e-05,0.0,92.430354,0.0,[['DeutscheTelekomAG']]
3389,13,26772,0.000485581951292395,0.0,92.430354,0.0,[['FordMotorCompany']]
3462,3,26772,0.00011205737337516809,0.0,92.430354,0.0,"[['ChunghwaTelecomCo.', 'Ltd.']]"
3741,9,26772,0.00033617212012550425,0.0,92.430354,0.0,[['DimensionData']]
4134,14,26772,0.0005229344090841178,0.0,92.430354,0.0,"[['No.31', 'Jin-rongStreet']]"
4230,1,26772,3.735245779172269e-05,0.0,92.430354,0.0,[['CLAROS.A.']]
4538,2,31156,6.419309282321222e-05,1.0,1488.9065810000002,0.0006716338101805998,[['ChinaEducationandResearchNetworkCenter']]
4637,13,26772,0.000485581951292395,0.0,92.430354,0.0,[['TelstraInternationalLimited']]
4651,19,26772,0.0007096966980427313,0.0,92.430354,0.0,[['CATTelecomPublicCompanyLimited']]
4657,19,31156,0.0006098343818205161,0.0,1488.9065810000002,0.0,[['StarhubLtd.']]
4761,2,4384,0.0004562043795620438,0.0,1396.476227,0.0,[['PT.INDOSATTbk']]
4788,13,31156,0.00041725510335087945,0.0,1488.9065810000002,0.0,[['TMTECHNOLOGYSERVICESSDNBHD']]
4808,1,26772,3.735245779172269e-05,0.0,92.430354,0.0,[['ChinaUnicom']]
4811,2,26772,7.470491558344539e-05,0.0,92.430354,0.0,[['ChinaTelecom(Group)']]
4812,1,26772,3.735245779172269e-05,0.0,92.430354,0.0,[['ChinaTelecom(Group)']]
4835,2,26772,7.470491558344539e-05,0.0,92.430354,0.0,[['ChinaTelecom(Group)']]
4837,38,26772,0.0014193933960854625,0.0,92.430354,0.0,[['CHINAUNICOMIndustrialInternetBackbone']]
5410,59,26772,0.002203795009711639,8e-06,92.430354,8.655165379978962e-08,[['BouyguesTelecomSA']]
5432,31,26772,0.0011579261915434036,0.0,92.430354,0.0,[['ProximusNV']]
5606,31,26772,0.0011579261915434036,0.0,92.430354,0.0,[['GTSTelecomSRL']]
6233,3,26772,0.00011205737337516809,0.0,92.430354,0.0,[['xTom']]
6315,1,26772,3.735245779172269e-05,1.5e-05,92.430354,1.6228435087460556e-07,"[['XMission', 'L.C.']]"
6369,1,4384,0.0002281021897810219,1.5e-05,1396.476227,1.0741321413128503e-08,[['NetrunnerInc']]
6697,33,26772,0.001232631107126849,0.0,92.430354,0.0,[['RepublicanUnitaryTelecommunicationEnterpriseBeltelecom']]
