category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Service,133,4386,0.030324000000000004,1004.004791,1393.680450975895,0.7203989999999999,"[397165, 47596, 209242, 61178, 200081, 400519, 15967, 205989, 201633]"
Computer and Information Technology,3850,4386,0.8777959999999999,267.233519,1393.680450975895,0.19175999999999999,"[396356, 44812, 210107, 396319, 20473, 30633, 59504, 200373, 62240, 49581, 49542, 51837, 61317, 60781, 62217, 204490, 51659, 7018, 207990, 213220, 206873, 3175, 29182, 208626, 48108, 210499, 212477, 198571, 49392, 56534, 212521, 1239, 58061, 50902, 22773, 54113, 50113, 135605, 49981, 15317, 396362, 60703, 43317, 150347, 266732, 25145, 28753, 209146, 202235, 47447, 199669, 36992, 396113, 196968, 43260, 196733, 150445, 41108, 53667, 8772, 6939, 45609, 16509, 36183, 174, 13335, 53356, 38732, 36791, 202528, 202990, 33480, 28573, 58057, 36492, 9009, 15133, 19551, 50867, 40509, 200866, 199974, 136620, 47583, 16724, 203314, 32931, 263110, 20253, 20446, 41378, 212238, 46562, 40676, 60539, 949, 207021, 56758, 208685, 14153, 205544, 37963, 13213, 140810, 48254, 59711, 62874, 56655, 198412, 201178, 210937, 394923, 1921, 25923, 211759, 6369, 209181, 200393, 55081, 61323, 52041, 63213, 51430, 133480, 139693, 141039, 30081, 43357, 47720, 201029, 30811, 400797, 6762, 4788, 4761, 4657, 16625, 58453]"
None,284,4386,0.06475200000000003,90.14532300000002,1393.680450975895,0.064685,"[204916, 198231, 210695, 210852, 42692, 131910, 147057, 199614, 271991, 210842, 151814, 199186, 197730, 200021, 151407, 216157, 202911, 201217, 33760, 197606, 197919, 399358, 216452, 216435, 211051, 54197, 203283, 202888, 202662]"
Finance and Insurance,19,4386,0.004332,18.000015,1393.680450975895,0.012916,"[209968, 60389, 51126, 201836]"
Education and Research,22,4386,0.005016,5.014907,1393.680450975895,0.0036,"[209641, 4538, 56434, 270410, 141173, 60310, 206981, 140731]"
Construction and Real Estate,29,4386,0.006612,2.1045530000000006,1393.680450975895,0.00151,"[52042, 399558, 199925, 151338, 39900]"
"Freight, Shipment, and Postal Services",5,4386,0.00114,2.000046,1393.680450975895,0.001435,"[56849, 205157]"
Manufacturing,4,4386,0.000912,2.0000299999999998,1393.680450975895,0.001436,"[51259, 44477, 23145, 203635]"
"Media, Publishing, and Broadcasting",19,4386,0.004332,1.1721649999999997,1393.680450975895,0.000841,"[211027, 33905, 61112, 199465, 398668, 206843]"
Other,11,4386,0.002508,1.0001539999999998,1393.680450975895,0.000718,"[141444, 50069, 40138, 38008]"
Travel and Accommodation,1,4386,0.000228,1.0,1393.680450975895,0.000718,[133375]
"Retail Stores, Wholesale, and E-commerce Sites",5,4386,0.00114,0.003967000000000001,1393.680450975895,3e-06,"[205987, 201572, 58339, 207487]"
Community Groups and Nonprofits,2,4386,0.000456,0.000488,1393.680450975895,0.0,[205212]
Health Care Services,2,4386,0.000456,0.000488,1393.680450975895,0.0,[46997]
