sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
None,2354,26682,0.08820999999999998,59.086381,94.32851166109427,0.626386,"[209641, 29182, 198231, 197992, 29014, 210644, 204916, 60781, 197619, 41405, 397031, 56630, 61317, 62217, 216435, 12876, 51115, 200827, 202888, 41717, 62282, 140824, 149151, 32934, 58777, 51468, 61098, 55990, 48581, 38, 61323, 205544, 208058, 216271, 200241, 134756, 137697, 137702, 138421, 138915, 140061, 140716, 140903, 149042, 197598, 197730, 198068, 38631, 44901, 8888, 7679, 6724, 9354, 11917, 11426, 9806, 9605, 2497, 513, 3389, 33760, 33363, 29222, 29097, 29066, 35492, 38365, 27823, 17511, 21100]"
Internet Service Provider (ISP),4701,26682,0.176153,20.436366000000007,94.32851166109427,0.21664699999999998,"[213220, 44812, 57043, 48261, 64267, 135981, 30721, 140810, 138652, 41378, 62874, 9009, 45609, 396356, 6939, 46841, 138997, 46562, 30633, 33387, 30860, 56655, 835, 212238, 51430, 268972, 6315, 55081, 5410, 133480, 577, 397373, 12167, 11990, 9498, 134094, 21859, 11878, 26527, 58487, 58541, 60893, 58542, 60294, 45727, 59437, 45474, 59605, 58453, 56046, 58057, 55836, 51873, 50113, 55410, 55644, 55818, 49981, 49544, 45758, 56040, 56041, 53356, 47447, 45899, 209453, 200738, 205766, 207375, 207996, 199752, 211786, 262459, 264642, 266768, 397423, 199274, 136959, 63410, 63835, 131445, 133798, 134238, 134771, 44974, 199244, 147049, 198066, 136188, 8422, 9121, 9002, 8943, 8781, 8697, 8560, 8342, 5606, 7922, 6805, 6762, 6718, 6697, 9312, 9381, 9500, 12859, 12849, 12360, 12306, 10474, 9924, 9829, 9824, 9808, 9534, 5432, 13030, 1299, 2527, 1955, 1930, 1680, 1653, 1547, 1257, 4837, 906, 852, 812, 701, 680, 2860, 3214, 3292, 3303, 4835, 4812, 4811, 4808, 4788, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 3320, 12874, 13285, 44066, 29413, 30798, 30781, 30764, 29789, 29075, 28890, 28573, 28075, 27947, 34665, 43766, 42846, 42487, 41357, 41000, 40630, 174, 38266, 38255, 35826, 13999, 15802, 17378, 17185, 15943, 15600, 15169, 15133, 15108, 14522, 14080, 17501, 18001, 24961, 24547, 24444, 24309, 24203, 23724, 22822, 22697, 21575, 20853, 20473, 398565]"
Phone Provider,168,26682,0.006296,9.672119,94.32851166109427,0.102537,[395839]
Other,27,26682,0.001011,2.0002440000000004,94.32851166109427,0.021204,"[199925, 205212, 46997, 45090, 200351, 209114, 40994, 25148]"
Hosting and Cloud Provider,6575,26682,0.24641700000000002,1.000307,94.32851166109427,0.010603999999999999,"[53667, 13213, 13335, 262287, 16509, 40676, 49542, 48635, 54455, 200487, 202505, 204490, 213192, 395747, 135967, 137443, 6233, 35470, 16276, 14340]"
Software Development,2794,26682,0.10471399999999999,0.128827,94.32851166109427,0.001366,"[36492, 45027, 59504, 58466, 47583, 205125, 209622, 63949, 25923, 34762, 39122, 36351, 25532, 17428]"
Online Music and Video Streaming Services,9639,26682,0.361254,0.004122000000000001,94.32851166109427,4.399999999999999e-05,"[396982, 60068, 20940, 43614, 21342]"
Online Informational Content,15,26682,0.000562,9.8e-05,94.32851166109427,1e-06,[149485]
"Law, Business, and Consulting Services",43,26682,0.0016099999999999999,1.5e-05,94.32851166109427,0.0,"[205100, 210083, 1221, 15967]"
"Military, Defense, National Security, and International Affairs",37,26682,0.001386,1.5e-05,94.32851166109427,0.0,"[19969, 397224, 397226, 397232, 62571]"
"Colleges, Universities, and Professional Schools",14,26682,0.0005239999999999999,8e-06,94.32851166109427,0.0,"[1659, 204679, 4538, 24357]"
Computer and Network Security,290,26682,0.010868,5e-06,94.32851166109427,0.0,"[8100, 11019, 33438, 16625, 19551]"
"Recreation, Sports, and Performing Arts",6,26682,0.000224,0.0,94.32851166109427,0.0,"[131486, 137753]"
"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)",1,26682,3.7e-05,0.0,94.32851166109427,0.0,[131662]
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",6,26682,0.000224,0.0,94.32851166109427,0.0,"[210079, 211309, 16345]"
"Investment, Portfolio Management, Pensions and Funds",1,26682,3.7e-05,0.0,94.32851166109427,0.0,[134762]
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",3,26682,0.000112,0.0,94.32851166109427,0.0,[208492]
"Government and Regulatory Agencies, Administrations, Departments, and Services",5,26682,0.000187,0.0,94.32851166109427,0.0,[134768]
"Law Enforcement, Public Safety, and Justice",3,26682,0.000112,0.0,94.32851166109427,0.0,[15130]
