category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,14907,26772,0.5567869999999999,43.425345,92.43035371688998,0.46981199999999995,"[395839, 29182, 213220, 44812, 29014, 57043, 48261, 53667, 60781, 64267, 135981, 30721, 140810, 36492, 41405, 138652, 41378, 62874, 13213, 9009, 13335, 45609, 396356, 61317, 62217, 56630, 262287, 6939, 46841, 138997, 46562, 16509, 30633, 6315, 45027, 835, 268972, 12876, 56655, 51115, 212238, 33387, 30860, 51430, 200827, 8283, 55081, 577, 5410, 133480, 8100, 397373, 12167, 40676, 62282, 11990, 134094, 26527, 11878, 21859, 9498, 58542, 58777, 59504, 58541, 59605, 58487, 58466, 45090, 60294, 44974, 58453, 58057, 59437, 50113, 45474, 55410, 51873, 53356, 49981, 49544, 49542, 48635, 54455, 47583, 47447, 45727, 55644, 45899, 55818, 55836, 45758, 55990, 56040, 56041, 51468, 56046, 60893, 205125, 207996, 207375, 205766, 205544, 61098, 204490, 202505, 200738, 200487, 209453, 209622, 211786, 213192, 262459, 264642, 266768, 395747, 397423, 199752, 199274, 199244, 136188, 61323, 63410, 63835, 63949, 131445, 133798, 134238, 134756, 134771, 135967, 136959, 198644, 137697, 137702, 138421, 138915, 140061, 140716, 140903, 147049, 197695, 198068, 44901, 38266, 44066, 8422, 9002, 8943, 8888, 8781, 8697, 8657, 8560, 8342, 9299, 7922, 6805, 6762, 6724, 6718, 6697, 9121, 9312, 12859, 9924, 12360, 12306, 11019, 10474, 9929, 9829, 9824, 9808, 9806, 9534, 9500, 9381, 6233, 5606, 5432, 1299, 2527, 2519, 1955, 1930, 1680, 1547, 1257, 4837, 906, 852, 812, 701, 680, 513, 2860, 3214, 3292, 3303, 4835, 4812, 4811, 4808, 4788, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 3320, 12849, 12874, 43766, 29075, 30798, 30781, 29789, 29413, 29222, 29097, 29066, 28890, 28573, 28075, 27947, 27823, 25923, 25532, 33438, 34665, 13030, 39122, 42846, 42487, 41357, 41000, 40630, 34762, 38365, 174, 38255, 36351, 35826, 35470, 25454, 25148, 24961, 15600, 17185, 16625, 16276, 15943, 15802, 15169, 24547, 15133, 15108, 14522, 14340, 14080, 13999, 17378, 17428, 17501, 24444, 24400, 24309, 24203, 23724, 22822, 22697, 21575, 21100, 20853, 20473, 19551, 18001, 398565]"
Education and Research,65,26772,0.002428,30.000008,92.43035371688998,0.324569,"[209641, 1659, 204679, 200351, 4538, 24357]"
None,82,26772,0.0030609999999999995,15.000058000000001,92.43035371688998,0.16228499999999998,"[197992, 204916, 198231, 210644, 197619, 216435, 202888, 41717, 149151, 140824, 200241, 216271, 149042, 197598, 197730, 7679, 9354, 9605, 2497, 33760, 38631, 17511]"
Construction and Real Estate,8,26772,0.0002979999999999999,2.0,92.43035371688998,0.021638,"[199925, 210079, 211309, 16345]"
"Media, Publishing, and Broadcasting",9620,26772,0.35933000000000004,0.0042190000000000005,92.43035371688998,4.6e-05,"[396982, 60068, 149485, 20940, 11426, 33363, 43614, 21342]"
Other,29,26772,0.001083,0.000443,92.43035371688998,5e-06,[397031]
Community Groups and Nonprofits,14,26772,0.000523,0.000122,92.43035371688998,1e-06,"[205212, 208492, 35492]"
Health Care Services,11,26772,0.000411,0.000122,92.43035371688998,1e-06,"[46997, 38]"
Government and Public Administration,44,26772,0.001643,1.5e-05,92.43035371688998,0.0,"[19969, 397224, 397226, 397232, 62571, 134768, 15130]"
Service,44,26772,0.001642,1.5e-05,92.43035371688998,0.0,"[205100, 210083, 1221, 40994, 15967]"
"Retail Stores, Wholesale, and E-commerce Sites",1886,26772,0.070446,1e-06,92.43035371688998,0.0,"[32934, 48581, 209114, 11917]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",42,26772,0.001569,0.0,92.43035371688998,0.0,[208058]
Finance and Insurance,1,26772,3.7e-05,0.0,92.43035371688998,0.0,[134762]
"Freight, Shipment, and Postal Services",13,26772,0.000486,0.0,92.43035371688998,0.0,[3389]
"Museums, Libraries, and Entertainment",6,26772,0.000224,0.0,92.43035371688998,0.0,"[131486, 137753]"
