sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",90,4379,0.020551,1004.000244,1396.48391777277,0.7189480000000001,"[397165, 47596, 209242, 200081, 61178, 15967]"
Internet Service Provider (ISP),636,4379,0.14522400000000005,198.15693199999998,1396.48391777277,0.14189200000000002,"[396356, 44812, 210107, 396319, 20473, 30633, 1239, 62240, 51659, 7018, 207990, 213220, 3175, 208626, 206873, 198571, 49392, 212521, 56534, 22773, 50902, 50113, 199669, 266732, 200373, 64080, 196968, 150445, 36992, 41108, 43317, 396113, 396362, 30721, 15317, 47447, 25145, 6939, 45609, 174, 38732, 53356, 202528, 58057, 33480, 28573, 36791, 9009, 15133, 40509, 136620, 16724, 203314, 263110, 32931, 20446, 41378, 20253, 212238, 46562, 56758, 14153, 62874, 140810, 59711, 211759, 394923, 209181, 6369, 30081, 43357, 47720, 51430, 52041, 55081, 200393, 63213, 201029, 400797, 197433, 139693, 133480, 6762, 4788, 4761, 4657, 58453]"
None,375,4379,0.08562800000000002,122.09381400000002,1396.48391777277,0.08742799999999999,"[204916, 198231, 210695, 61317, 60781, 62217, 29182, 48108, 209641, 212477, 202888, 210852, 42692, 131910, 202235, 199614, 196733, 141444, 135605, 147057, 209146, 271991, 28753, 210842, 151814, 399558, 199186, 197730, 200021, 202911, 151407, 141173, 201217, 398668, 206981, 50069, 60539, 949, 207021, 208685, 1921, 205544, 37963, 40138, 38008, 48254, 33760, 197606, 201572, 201178, 197919, 216435, 211051, 399358, 216452, 61323, 58339, 54197, 203283, 202662, 141039]"
Software Development,438,4379,0.100022,28.632018,1396.48391777277,0.020501999999999996,"[59504, 49581, 51837, 210499, 54113, 150347, 60703, 36492, 200866, 199974, 47583, 198412, 210937, 25923]"
"Investment, Portfolio Management, Pensions and Funds",16,4379,0.0036539999999999997,15.000015,1396.48391777277,0.010740999999999999,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1474,4379,0.336606,13.347993,1396.48391777277,0.009558999999999996,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 202990, 50867, 40676, 13213]"
Other,71,4379,0.016212,4.173598000000001,1396.48391777277,0.0029879999999999998,"[56849, 211027, 133375, 199925, 400519, 60310, 205987, 46997, 205212, 205157, 398962, 207487, 30811, 205989, 201633]"
"Metal, Glass, Wood, and Paper Manufacturing",3,4379,0.000685,3.0,1396.48391777277,0.002148,[44477]
"Banks, Credit Card Companies, Mortgage Providers",3,4379,0.000685,3.0,1396.48391777277,0.002148,[60389]
Buildings (Residential or Commercial),16,4379,0.003654,2.006851,1396.48391777277,0.001437,"[52042, 151338]"
Electronics and Computer Components,2,4379,0.000456,1.000015,1396.48391777277,0.000716,"[51259, 23145]"
Elementary and Secondary Schools,1,4379,0.000228,1.0,1396.48391777277,0.000716,[56434]
"Colleges, Universities, and Professional Schools",1,4379,0.000228,1.0,1396.48391777277,0.000716,[4538]
Online Music and Video Streaming Services,10,4379,0.002284,0.039062,1396.48391777277,2.8e-05,[33905]
Computer and Network Security,1221,4379,0.27882999999999997,0.018616,1396.48391777277,1.3000000000000001e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4379,0.001142,0.007859,1396.48391777277,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4379,0.002969,0.006836,1396.48391777277,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4379,0.000685,4.6e-05,1396.48391777277,0.0,[39900]
"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)",1,4379,0.000228,1.5e-05,1396.48391777277,0.0,[131662]
