country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
US,3471,4393,0.790127,1092.921371,1397.546616077423,0.782027,"[397165, 396356, 396319, 20473, 30633, 1239, 61317, 7018, 209242, 22773, 54113, 396362, 15317, 53667, 6939, 16509, 36183, 174, 13335, 400519, 33480, 199465, 36791, 60310, 36492, 15133, 19551, 40509, 46997, 201217, 16724, 398668, 32931, 20446, 41378, 20253, 40676, 46562, 50069, 949, 205157, 14153, 62874, 40138, 37963, 33760, 394923, 399358, 216435, 207487, 6369, 23145, 25923, 30081, 55081, 203283, 400797, 16625]"
RU,112,4393,0.025497999999999996,92.328293,1397.546616077423,0.06606799999999997,"[44812, 59504, 210695, 49542, 51659, 204490, 213220, 3175, 208626, 29182, 206873, 48108, 60389, 49392, 212521, 56534, 210852, 211027, 56434, 199669, 30721, 199186, 39900]"
TH,100,4393,0.022763,64.375,1397.546616077423,0.046063,[204916]
GB,92,4393,0.020946,32.014191,1397.546616077423,0.022909000000000002,"[62240, 198231, 62217, 44477, 209641, 202888, 202235, 199614, 64080, 61112, 202990, 136620, 206981, 212238, 56758, 205544, 48254, 13213, 198412, 209181, 61323, 58339, 52041, 203635]"
TR,29,4393,0.006601999999999999,27.000031,1397.546616077423,0.019321000000000005,"[210107, 196733, 43260, 25145, 201178]"
PT,19,4393,0.004324,19.0,1397.546616077423,0.013595,"[209968, 56849, 52042, 51126]"
DE,19,4393,0.004328,16.003936000000003,1397.546616077423,0.011455,"[49581, 198571, 200373, 200081, 196968, 28753, 41108, 47447, 205987, 210937, 200393]"
NL,29,4393,0.006602,9.040130999999999,1397.546616077423,0.00647,"[60781, 212477, 49981, 33905, 50867, 208685, 197919, 51430]"
HK,35,4393,0.007969,7.011398,1397.546616077423,0.005017,"[51837, 141444, 151338, 151407, 199974, 60539, 38008, 211759, 202662, 58453]"
UA,12,4393,0.002732,7.000077,1397.546616077423,0.005009,"[47596, 201572, 201836]"
IN,170,4393,0.038699000000000004,4.039612,1397.546616077423,0.0028899999999999998,"[207990, 45609, 216452]"
FR,4,4393,0.000911,4.0,1397.546616077423,0.002863,"[50902, 60703, 209146]"
LV,3,4393,0.000683,3.0,1397.546616077423,0.002147,"[58061, 43317]"
SA,3,4393,0.000683,3.0,1397.546616077423,0.002147,[210499]
IT,4,4393,0.00091,2.0,1397.546616077423,0.001431,"[42692, 6762]"
LT,2,4393,0.000456,2.0,1397.546616077423,0.001432,"[51259, 150445]"
CA,14,4393,0.003189,1.0750420000000003,1397.546616077423,0.00077,"[396113, 399558, 53356, 202528, 202911, 205212, 203314, 398962, 54197, 63213, 139693]"
CN,8,4393,0.0018219999999999998,1.066483,1397.546616077423,0.0007639999999999999,"[4538, 151814, 200021, 206843, 211051, 197433]"
TW,2,4393,0.000456,1.003906,1397.546616077423,0.0007189999999999999,"[133375, 141173]"
CY,22,4393,0.005008,1.00032,1397.546616077423,0.000716,"[61178, 47583]"
CZ,2,4393,0.000455,1.000015,1397.546616077423,0.000716,[50113]
PK,1,4393,0.000228,1.0,1397.546616077423,0.000716,[147057]
PE,1,4393,0.000228,1.0,1397.546616077423,0.000716,[266732]
SG,2,4393,0.000456,1.0,1397.546616077423,0.000716,"[150347, 4657]"
AR,1,4393,0.000228,1.0,1397.546616077423,0.000716,[271991]
KR,1,4393,0.000228,1.0,1397.546616077423,0.000716,[135605]
JP,1,4393,0.000228,1.0,1397.546616077423,0.000716,[131910]
EG,1,4393,0.000228,1.0,1397.546616077423,0.000716,[36992]
ID,127,4393,0.028909,0.601807,1397.546616077423,0.000431,"[210842, 4761]"
VG,11,4393,0.002504,0.042968,1397.546616077423,3.1e-05,"[199925, 197730]"
BR,15,4393,0.0034149999999999996,0.010986,1397.546616077423,8.000000000000001e-06,"[270410, 28573, 263110]"
VN,3,4393,0.000683,0.003937,1397.546616077423,3e-06,"[38732, 140810]"
CH,1,4393,0.000228,0.003906,1397.546616077423,3e-06,[58057]
RO,35,4393,0.007967,0.002365,1397.546616077423,2e-06,[9009]
PH,20,4393,0.004553,0.000534,1397.546616077423,0.0,[200866]
AT,8,4393,0.0018219999999999998,0.000122,1397.546616077423,0.0,"[207021, 1921, 205989]"
ES,2,4393,0.000455,3.1e-05,1397.546616077423,0.0,[197606]
BG,2,4393,0.000455,3.1e-05,1397.546616077423,0.0,[59711]
SE,2,4393,0.000456,3e-05,1397.546616077423,0.0,"[30811, 201633]"
PL,2,4393,0.000456,3e-05,1397.546616077423,0.0,"[15967, 201029]"
AU,1,4393,0.000228,1.5e-05,1397.546616077423,0.0,[133480]
VU,1,4393,0.000228,1.5e-05,1397.546616077423,0.0,[43357]
PA,1,4393,0.000228,1.5e-05,1397.546616077423,0.0,[141039]
IE,1,4393,0.000228,1.5e-05,1397.546616077423,0.0,[47720]
MY,1,4393,0.000228,0.0,1397.546616077423,0.0,[4788]
