sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
None,2325,26679,0.08713100000000001,54.086381,89.43012423551514,0.60479,"[209641, 29182, 197992, 29014, 210644, 204916, 60781, 197619, 41405, 397031, 56630, 62217, 61317, 216435, 12876, 200827, 202888, 51115, 41717, 62282, 140824, 149151, 32934, 58777, 55990, 48581, 51468, 149042, 197598, 210403, 197695, 197730, 198068, 200241, 205544, 140903, 140716, 61323, 208058, 134756, 140061, 216271, 44901, 137697, 137702, 138421, 138915, 38, 38365, 8888, 9354, 7679, 6724, 11917, 11426, 9806, 9605, 2497, 513, 3389, 29097, 33363, 29222, 29066, 27823, 33760, 38631, 35492, 17511, 21100]"
Internet Service Provider (ISP),4749,26679,0.17796299999999998,20.537949000000005,89.43012423551514,0.229651,"[213220, 44812, 57043, 48261, 64267, 135981, 30721, 140810, 138652, 41378, 62874, 9009, 45609, 396356, 6939, 138997, 46841, 46562, 30633, 835, 56655, 212238, 30860, 51430, 33387, 6315, 268972, 55081, 5410, 577, 133480, 397373, 12167, 11990, 9498, 21859, 26527, 11878, 134094, 56046, 58057, 58453, 56040, 58487, 58541, 58542, 59437, 59605, 56041, 53356, 44974, 45474, 397423, 45727, 45758, 45899, 47447, 55836, 49544, 49981, 50113, 51873, 55644, 55818, 266768, 63835, 60294, 264642, 147049, 198066, 199244, 199274, 199752, 200738, 209453, 205766, 207375, 207996, 211786, 60893, 262459, 63410, 131445, 133798, 134238, 134771, 136188, 136959, 44066, 8560, 9299, 9121, 9002, 8943, 8781, 8697, 8422, 8342, 7922, 6805, 6762, 6718, 9312, 9381, 43766, 10474, 12859, 12849, 12360, 12306, 9929, 9500, 9924, 9829, 9824, 9808, 9534, 6697, 5606, 1547, 2860, 2527, 2519, 1955, 1930, 1680, 1299, 5432, 1257, 852, 812, 701, 680, 3214, 3292, 3303, 3320, 4837, 4835, 4812, 4811, 4808, 4788, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 12874, 13030, 13285, 30798, 30781, 29789, 29413, 29075, 25454, 28890, 28573, 28075, 27947, 34665, 42846, 42487, 41357, 41000, 40630, 174, 38266, 38255, 35826, 13999, 15802, 17378, 17185, 15943, 15600, 24961, 15169, 15133, 15108, 14522, 14080, 17501, 18001, 24547, 24444, 24400, 24309, 24203, 23724, 22822, 22697, 21575, 20853, 20473, 398565]"
Phone Provider,168,26679,0.006297,9.672119,89.43012423551514,0.108153,[395839]
Other,27,26679,0.001011,2.0002440000000004,89.43012423551514,0.022366,"[199925, 205212, 46997, 45090, 200351, 209114, 40994, 25148]"
Hosting and Cloud Provider,6568,26679,0.246181,1.000322,89.43012423551514,0.011184999999999999,"[53667, 13213, 13335, 262287, 16509, 8283, 40676, 48635, 49542, 54455, 395747, 200487, 202505, 204490, 135967, 213192, 137443, 6233, 35470, 16276, 14340]"
Software Development,2792,26679,0.10464999999999999,0.12884199999999998,89.43012423551514,0.00144,"[36492, 45027, 54113, 58466, 59504, 47583, 209622, 205125, 63949, 25923, 34762, 39122, 36351, 25532, 17428]"
Online Music and Video Streaming Services,9625,26679,0.360769,0.0041210000000000005,89.43012423551514,4.599999999999999e-05,"[396982, 60068, 20940, 43614, 21342]"
Online Informational Content,15,26679,0.000562,9.8e-05,89.43012423551514,1e-06,[149485]
"Law, Business, and Consulting Services",43,26679,0.0016099999999999999,1.5e-05,89.43012423551514,0.0,"[205100, 210083, 1221, 15967]"
"Military, Defense, National Security, and International Affairs",37,26679,0.001386,1.5e-05,89.43012423551514,0.0,"[19969, 397232, 397226, 397224, 62571]"
"Colleges, Universities, and Professional Schools",14,26679,0.0005239999999999999,8e-06,89.43012423551514,0.0,"[1659, 204679, 4538, 24357]"
Computer and Network Security,290,26679,0.010869,5e-06,89.43012423551514,0.0,"[8100, 11019, 33438, 16625, 19551]"
"Recreation, Sports, and Performing Arts",6,26679,0.000224,0.0,89.43012423551514,0.0,"[131486, 137753]"
"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)",1,26679,3.7e-05,0.0,89.43012423551514,0.0,[131662]
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",6,26679,0.000224,0.0,89.43012423551514,0.0,"[211309, 210079, 16345]"
"Investment, Portfolio Management, Pensions and Funds",1,26679,3.7e-05,0.0,89.43012423551514,0.0,[134762]
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4,26679,0.00015,0.0,89.43012423551514,0.0,[208492]
"Government and Regulatory Agencies, Administrations, Departments, and Services",5,26679,0.000187,0.0,89.43012423551514,0.0,[134768]
"Law Enforcement, Public Safety, and Justice",3,26679,0.000112,0.0,89.43012423551514,0.0,[15130]
