country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,1.0,26610.0,3.757985719654265e-05,0.0,87.32849554013333,0.0
AR,8.0,31003.0,0.00025803954456020384,1.0,1481.9426775355253,0.0006747899329432922
AT,11.0,31003.0,0.0003548043737702803,0.000122,1481.9426775355253,8.232437181908165e-08
AU,65.0,31003.0,0.0020965712995516562,0.000121,1481.9426775355253,8.164958188613836e-08
BE,245.0,26610.0,0.00920706501315295,0.0,87.32849554013333,0.0
BG,3.0,31003.0,9.676482921007644e-05,3.1e-05,1481.9426775355253,2.091848792124206e-08
BH,1.0,26610.0,3.757985719654265e-05,0.0,87.32849554013333,0.0
BR,217.0,31003.0,0.006999322646195529,0.011035,1481.9426775355253,7.4463069100292295e-06
BY,33.0,26610.0,0.0012401352874859075,0.0,87.32849554013333,0.0
BZ,1.0,26610.0,3.757985719654265e-05,0.0,87.32849554013333,0.0
CA,123.0,31003.0,0.003967357997613134,1.0751870000000006,1481.9426775355253,0.0007255253636314999
CH,53.0,31003.0,0.0017095119827113506,0.003906,1481.9426775355253,2.6357294780764994e-06
CN,210.0,31003.0,0.006773538044705351,1.0664980000000002,1481.9426775355253,0.0007196621139041553
CO,1.0,26610.0,3.757985719654265e-05,0.0,87.32849554013333,0.0
CY,961.0,31003.0,0.030997000290294487,1.00032,1481.9426775355253,0.0006750058657218342
CZ,8.0,31003.0,0.00025803954456020384,1.000015,1481.9426775355253,0.0006748000547922864
DE,689.0,31003.0,0.022223655775247556,28.003951000000004,1481.9426775355253,0.018896784217437245
DK,32.0,26610.0,0.0012025554302893648,0.0,87.32849554013333,0.0
EC,15.0,26610.0,0.0005636978579481398,0.0,87.32849554013333,0.0
EE,2.0,26610.0,7.51597143930853e-05,0.0,87.32849554013333,0.0
EG,1.0,4393.0,0.00022763487366264513,1.0,1394.6141819953918,0.0007170441925158224
ES,3.0,31003.0,9.676482921007644e-05,3.1e-05,1481.9426775355253,2.091848792124206e-08
FI,1.0,26610.0,3.757985719654265e-05,0.0,87.32849554013333,0.0
FR,135.0,31003.0,0.00435441731445344,4.085716,1481.9426775355253,0.0027570000256653356
GB,409.0,31003.0,0.013192271715640422,61.010654,1481.9426775355253,0.041169375121486405
HK,100.0,31003.0,0.003225494307002548,7.011437,1481.9426775355253,0.004731247103066118
HR,1.0,26610.0,3.757985719654265e-05,0.0,87.32849554013333,0.0
HU,1.0,26610.0,3.757985719654265e-05,0.0,87.32849554013333,0.0
ID,350.0,31003.0,0.011289230074508919,0.601807,1481.9426775355253,0.00040609330517480383
IE,11.0,31003.0,0.0003548043737702803,1.5e-05,1481.9426775355253,1.0121848994149384e-08
IL,6.0,26610.0,0.00022547914317925591,0.0,87.32849554013333,0.0
IN,395.0,31003.0,0.012740702512660065,4.039674,1481.9426775355253,0.002725931347572761
IT,68.0,31003.0,0.0021933361287617328,2.0,1481.9426775355253,0.0013495798658865845
JO,13.0,26610.0,0.0004885381435550545,0.0,87.32849554013333,0.0
JP,30.0,31003.0,0.0009676482921007645,1.007812,1481.9426775355253,0.0006800613918994451
KR,1.0,4393.0,0.00022763487366264513,1.0,1394.6141819953918,0.0007170441925158224
LK,3.0,26610.0,0.00011273957158962796,0.0,87.32849554013333,0.0
LT,8.0,31003.0,0.00025803954456020384,2.000049,1481.9426775355253,0.0013496129305932989
LV,3.0,4393.0,0.0006829046209879354,3.0,1394.6141819953918,0.0021511325775474674
MD,11.0,26610.0,0.0004133784291619692,0.0,87.32849554013333,0.0
MX,9.0,26610.0,0.0003382187147688839,0.0,87.32849554013333,0.0
MY,27.0,31003.0,0.000870883462890688,0.0,1481.9426775355253,0.0
NL,9681.0,31003.0,0.3122601038609167,14.040223000000001,1481.9426775355253,0.00947420113667887
NO,6.0,26610.0,0.00022547914317925591,1.5e-05,87.32849554013333,1.717652400539351e-07
NP,14.0,26610.0,0.0005261180007515971,0.0,87.32849554013333,0.0
NZ,31.0,26610.0,0.0011649755730928223,0.0,87.32849554013333,0.0
None,1.0,4393.0,0.00022763487366264513,0.003906,1394.6141819953918,2.8007746159668024e-06
PA,2.0,31003.0,6.450988614005096e-05,1.5e-05,1481.9426775355253,1.0121848994149384e-08
PE,2.0,31003.0,6.450988614005096e-05,1.0,1481.9426775355253,0.0006747899329432922
PH,20.0,4393.0,0.004552697473252903,0.000534,1394.6141819953918,3.829015988034492e-07
PK,1.0,4393.0,0.00022763487366264513,1.0,1394.6141819953918,0.0007170441925158224
PL,8.0,31003.0,0.00025803954456020384,3e-05,1481.9426775355253,2.0243697988298768e-08
PT,47.0,31003.0,0.0015159823242911975,19.0,1481.9426775355253,0.012821008725922551
QA,14.0,26610.0,0.0005261180007515971,0.0,87.32849554013333,0.0
RO,235.0,31003.0,0.007579911621455988,0.002516,1481.9426775355253,1.6977714712853233e-06
RU,214.0,31003.0,0.006902557816985453,111.328307,1481.9426775355253,0.07512322081522024
SA,4.0,31003.0,0.00012901977228010192,3.0,1481.9426775355253,0.0020243697988298766
SC,4.0,26610.0,0.0001503194287861706,0.0,87.32849554013333,0.0
SE,76.0,31003.0,0.0024513756733219364,3e-05,1481.9426775355253,2.0243697988298768e-08
SG,20.0,31003.0,0.0006450988614005096,1.0,1481.9426775355253,0.0006747899329432922
TH,158.0,31003.0,0.005096281005064026,68.375,1481.9426775355253,0.046138761664997606
TR,43.0,31003.0,0.0013869625520110957,27.000031,1481.9426775355253,0.01821934910795681
TW,43.0,31003.0,0.0013869625520110957,1.00393,1481.9426775355253,0.0006774418573797593
UA,24.0,31003.0,0.0007741186336806115,7.067719,1481.9426775355253,0.004769225630072032
US,15795.0,31003.0,0.5094668257910525,1105.478334,1481.9426775355253,0.7459656508701223
VG,14.0,31003.0,0.0004515692029803567,2.042968,1481.9426775355253,0.001378574239725292
VN,261.0,31003.0,0.00841854014127665,0.6807139999999998,1481.9426775355253,0.00045933895441356006
VU,1.0,4393.0,0.00022763487366264513,1.5e-05,1394.6141819953918,1.0755662887737338e-08
ZA,19.0,26610.0,0.0007140172867343104,0.0,87.32849554013333,0.0
