category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,14780,26610,0.5554600000000001,43.323488,87.32849554013333,0.49609499999999995,"[395839, 29182, 213220, 44812, 57043, 29014, 48261, 53667, 60781, 64267, 135981, 30721, 36492, 140810, 41405, 138652, 41378, 62874, 13213, 9009, 13335, 45609, 56630, 62217, 61317, 396356, 262287, 6939, 46841, 138997, 46562, 16509, 30633, 51430, 212238, 56655, 12876, 45027, 835, 6315, 268972, 33387, 200827, 51115, 30860, 55081, 5410, 133480, 577, 8100, 397373, 12167, 40676, 62282, 11990, 11878, 26527, 134094, 21859, 9498, 59437, 58777, 58542, 58057, 45727, 58541, 58487, 59504, 45474, 59605, 58466, 45090, 58453, 49544, 44901, 45758, 51468, 50113, 51873, 53356, 49542, 44974, 54455, 48635, 55644, 55818, 55836, 49981, 55990, 56040, 56041, 56046, 47447, 45899, 47583, 60294, 209453, 200487, 200738, 202505, 204490, 205125, 205544, 207375, 207996, 209622, 60893, 211786, 213192, 262459, 264642, 266768, 395747, 397423, 199752, 199274, 199244, 198068, 61098, 61323, 63410, 63835, 63949, 131445, 133798, 134238, 134756, 44066, 135967, 136188, 136959, 137697, 137702, 138421, 138915, 140061, 140716, 140903, 147049, 134771, 38255, 43766, 8422, 9121, 9002, 8943, 8888, 8781, 8697, 8560, 8342, 7922, 6805, 6762, 6724, 6718, 6697, 9312, 9381, 9500, 12849, 12360, 12306, 11019, 10474, 9929, 9924, 9829, 9824, 9808, 9806, 9534, 6233, 5606, 5432, 3214, 2527, 1955, 1930, 1680, 1547, 1299, 1257, 906, 852, 812, 701, 680, 513, 2860, 3292, 4837, 3303, 4835, 4812, 4811, 4808, 4788, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 3320, 12859, 12874, 13030, 33438, 30798, 30781, 30764, 29789, 29413, 29222, 29097, 29075, 29066, 28890, 28573, 28075, 27947, 27823, 25923, 25454, 34665, 42846, 42487, 41357, 40630, 39122, 38365, 38266, 174, 36351, 35826, 35470, 34762, 25532, 25148, 13285, 17428, 17185, 16625, 16276, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14080, 13999, 17378, 17501, 24961, 24547, 24444, 24309, 24203, 23724, 22822, 22697, 21575, 21100, 20853, 20473, 19551, 18001, 398565]"
Education and Research,65,26610,0.0024429999999999994,30.000008,87.32849554013333,0.34353,"[209641, 1659, 200351, 204679, 4538, 24357]"
None,76,26610,0.0028569999999999997,12.000058000000001,87.32849554013333,0.13741199999999998,"[197992, 204916, 210644, 197619, 216435, 202888, 41717, 140824, 149151, 200241, 216271, 149042, 197598, 197730, 7679, 9354, 9605, 2497, 33760, 38631, 17511]"
Construction and Real Estate,8,26610,0.000301,2.0,87.32849554013333,0.022902,"[199925, 210079, 211309, 16345]"
"Media, Publishing, and Broadcasting",9593,26610,0.360504,0.0042190000000000005,87.32849554013333,4.8e-05,"[396982, 60068, 149485, 20940, 43614, 11426, 33363, 21342]"
Other,29,26610,0.00109,0.000443,87.32849554013333,5e-06,[397031]
Community Groups and Nonprofits,14,26610,0.000526,0.000122,87.32849554013333,1e-06,"[205212, 208492, 35492]"
Health Care Services,11,26610,0.000414,0.000122,87.32849554013333,1e-06,"[46997, 38]"
Government and Public Administration,45,26610,0.001691,1.5e-05,87.32849554013333,0.0,"[19969, 397224, 397226, 397232, 62571, 134768, 15130]"
Service,44,26610,0.0016550000000000002,1.5e-05,87.32849554013333,0.0,"[205100, 210083, 1221, 40994, 15967]"
"Retail Stores, Wholesale, and E-commerce Sites",1883,26610,0.070764,1e-06,87.32849554013333,0.0,"[32934, 48581, 209114, 11917]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",42,26610,0.001578,0.0,87.32849554013333,0.0,[208058]
Finance and Insurance,1,26610,3.8e-05,0.0,87.32849554013333,0.0,[134762]
"Freight, Shipment, and Postal Services",13,26610,0.000489,0.0,87.32849554013333,0.0,[3389]
"Museums, Libraries, and Entertainment",6,26610,0.000226,0.0,87.32849554013333,0.0,"[131486, 137753]"
