country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,1.0,26772.0,3.735245779172269e-05,0.0,92.43035371688998,0.0
AR,9.0,31156.0,0.000288868917704455,1.0,1488.9065810003679,0.000671633810180434
AT,8.0,31156.0,0.0002567723712928489,7.6e-05,1488.9065810003679,5.1044169573712986e-08
AU,64.0,31156.0,0.002054178970342791,0.0001199999999999,1488.9065810003679,8.059605722158492e-08
BE,245.0,26772.0,0.009151352158972061,0.0,92.43035371688998,0.0
BG,3.0,31156.0,9.628963923481833e-05,3.1e-05,1488.9065810003679,2.0820648115593453e-08
BH,1.0,26772.0,3.735245779172269e-05,0.0,92.43035371688998,0.0
BR,276.0,31156.0,0.008858646809603287,0.011035,1488.9065810003679,7.4114790953410885e-06
BY,33.0,26772.0,0.001232631107126849,0.0,92.43035371688998,0.0
BZ,1.0,26772.0,3.735245779172269e-05,0.0,92.43035371688998,0.0
CA,123.0,31156.0,0.003947875208627552,1.0751870000000006,1488.9065810003679,0.0007221319414664706
CH,54.0,26772.0,0.0020170327207530256,0.0,92.43035371688998,0.0
CN,209.0,31156.0,0.006708178200025677,1.066483,1488.9065810003679,0.0007162860407826598
CO,1.0,26772.0,3.735245779172269e-05,0.0,92.43035371688998,0.0
CY,960.0,31156.0,0.030812684555141866,1.00032,1488.9065810003679,0.0006718487329996918
CZ,7.0,31156.0,0.00022467582488124277,1.000015,1488.9065810003679,0.0006716438846875867
DE,674.0,31156.0,0.02163307228142252,20.003951000000004,1488.9065810003679,0.013435329828792706
DK,32.0,26772.0,0.0011952786493351262,0.0,92.43035371688998,0.0
EC,15.0,26772.0,0.0005602868668758404,0.0,92.43035371688998,0.0
EE,2.0,26772.0,7.470491558344539e-05,0.0,92.43035371688998,0.0
EG,1.0,4384.0,0.0002281021897810219,1.0,1396.4762272834778,0.0007160880940632045
ES,3.0,31156.0,9.628963923481833e-05,3.1e-05,1488.9065810003679,2.0820648115593453e-08
FI,1.0,26772.0,3.735245779172269e-05,0.0,92.43035371688998,0.0
