org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,5022,0.012346,992.0,3132.765945971012,0.316653,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",104,5022,0.020709,97.4375,3132.765945971012,0.031103,[204916],['TH'],['None'],['None']
IP SERVICES Sp. zo.o.,5,5022,0.000995,80.0,3132.765945971012,0.025537,"[40970, 34907, 49191]",['PL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Falco ISP Services B.V.,5,5022,0.000996,80.0,3132.765945971012,0.025537,[204790],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Cox Communications Inc.,6,5022,0.001195,66.0,3132.765945971012,0.021068,[22773],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Ferdinand Zink trading as Tube-Hosting,9,5022,0.001792,39.0,3132.765945971012,0.012449,[49581],['DE'],['Computer and Information Technology'],['Software Development']
LeaseWeb Netherlands B.V.,9,5022,0.001792,38.000015,3132.765945971012,0.01213,[60781],['NL'],['Computer and Information Technology'],['None']
Petersburg Internet Network ltd.,2,5022,0.000398,32.0,3132.765945971012,0.010214,"[44050, 34665]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"trafficforce, UAB",2,5022,0.000398,32.0,3132.765945971012,0.010214,"[133944, 212144]",['LT'],['Computer and Information Technology'],['Computer and Network Security' 'Software Development']
Hizakura Limited,2,5022,0.000398,32.0,3132.765945971012,0.010215,[210434],['GB'],['None'],['None']
aurologic GmbH,2,5022,0.000398,32.0,3132.765945971012,0.010215,[30823],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Latitude.sh,2,5022,0.000398,32.0,3132.765945971012,0.010215,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",18,5022,0.003584,30.000046,3132.765945971012,0.009576,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,28,5022,0.005575,28.0,3132.765945971012,0.008938,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,25,5022,0.004978,25.0,3132.765945971012,0.00798,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Amanah Tech Inc.,9,5022,0.001792,24.0,3132.765945971012,0.007661,[32489],['CA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Noinet Societa Cooperativa,9,5022,0.001792,24.0,3132.765945971012,0.007661,[209368],['IT'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Tunbroker LLC,7,5022,0.001394,22.0,3132.765945971012,0.007023,[400842],['US'],['None'],['None']
Delta Ltd,7,5022,0.001394,19.000046,3132.765945971012,0.006065,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,19,5022,0.003783,19.0,3132.765945971012,0.006063999999999999,"[209968, 52042, 51126, 56849]",['PT'],"['Finance and Insurance' 'Construction and Real Estate'
 'Freight, Shipment, and Postal Services']","['Investment, Portfolio Management, Pensions and Funds'
 'Buildings (Residential or Commercial)' 'Other']"
Biterika Group LLC,4,5022,0.000796,19.0,3132.765945971012,0.006065,[35048],['RU'],['Computer and Information Technology'],['Software Development']
WorldStream B.V.,3,5022,0.000597,17.003906,3132.765945971012,0.005428,[49981],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Keminet SHPK,3,5022,0.000597,17.000015,3132.765945971012,0.005427,[197706],['AL'],['Computer and Information Technology'],['None']
JSC Intellin,2,5022,0.000398,17.0,3132.765945971012,0.005427,[203498],['RU'],['Computer and Information Technology'],['None']
Datacamp Limited,9,5022,0.001792,16.000122,3132.765945971012,0.005107,[212238],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Harmony Hosting SARL,2,5022,0.000398,16.000015,3132.765945971012,0.005107,[34534],['FR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"auth-servers, LLC",2,5022,0.000398,16.000015,3132.765945971012,0.005107,[35829],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Level 3 Parent, LLC",2,5022,0.000398,16.000015,3132.765945971012,0.005107,"[3549, 3356]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LIS Logistische Informationssysteme GmbH,1,5022,0.000199,16.0,3132.765945971012,0.005107,[48352],['DE'],['Computer and Information Technology'],['Software Development']
Klikom.net Sp.z o.o.,1,5022,0.000199,16.0,3132.765945971012,0.005107,[200750],['PL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Internet Binat Ltd,1,5022,0.000199,16.0,3132.765945971012,0.005107,[25003],['IL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LWLcom GmbH,1,5022,0.000199,16.0,3132.765945971012,0.005107,[50629],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
KELAG-Karntner Elektrizitats - Aktiengesellschaft,1,5022,0.000199,16.0,3132.765945971012,0.005107,[35579],['AT'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
CHEOPS TECHNOLOGY FRANCE S.A.,1,5022,0.000199,16.0,3132.765945971012,0.005107,[58011],['FR'],['Computer and Information Technology'],['None']
"LLC ""LURE IT""",1,5022,0.000199,16.0,3132.765945971012,0.005107,[59848],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
