sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",90,4393,0.020487999999999996,1004.000244,1397.546616077423,0.7184030000000001,"[397165, 47596, 209242, 200081, 61178, 15967]"
Internet Service Provider (ISP),635,4393,0.144565,199.153026,1397.546616077423,0.14251,"[396356, 44812, 210107, 396319, 20473, 30633, 1239, 62240, 51659, 7018, 207990, 213220, 3175, 208626, 206873, 198571, 49392, 212521, 56534, 22773, 50902, 50113, 266732, 200373, 199669, 196968, 150445, 64080, 396362, 49981, 25145, 43317, 396113, 30721, 36992, 41108, 15317, 47447, 6939, 45609, 174, 53356, 33480, 38732, 202528, 28573, 58057, 36791, 9009, 15133, 40509, 136620, 16724, 203314, 32931, 263110, 20446, 41378, 20253, 212238, 46562, 56758, 14153, 62874, 140810, 59711, 211759, 394923, 209181, 6369, 30081, 43357, 47720, 51430, 52041, 55081, 201029, 63213, 400797, 200393, 197433, 139693, 133480, 6762, 4788, 4761, 4657, 58453]"
None,377,4393,0.08582600000000001,122.16022000000002,1397.546616077423,0.08741800000000001,"[204916, 198231, 210695, 61317, 60781, 62217, 29182, 209641, 48108, 212477, 202888, 42692, 210852, 196733, 202235, 199614, 147057, 141444, 135605, 131910, 209146, 28753, 271991, 210842, 399558, 151814, 199186, 197730, 200021, 151407, 141173, 202911, 201217, 206981, 398668, 50069, 60539, 949, 207021, 208685, 1921, 205544, 48254, 40138, 37963, 38008, 33760, 197606, 201572, 197919, 201178, 211051, 399358, 216435, 216452, 61323, 58339, 54197, 203283, 202662, 141039]"
Software Development,440,4393,0.10016000000000001,28.632049,1397.546616077423,0.020487,"[59504, 49581, 51837, 210499, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 210937, 25923]"
"Investment, Portfolio Management, Pensions and Funds",16,4393,0.003642,15.000015,1397.546616077423,0.010733,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1485,4393,0.33803799999999995,13.348161000000001,1397.546616077423,0.009551999999999998,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 202990, 50867, 40676, 13213]"
Other,71,4393,0.016163999999999998,4.173598000000001,1397.546616077423,0.002986,"[56849, 211027, 133375, 199925, 400519, 205987, 60310, 46997, 205212, 205157, 398962, 207487, 30811, 205989, 201633]"
"Metal, Glass, Wood, and Paper Manufacturing",3,4393,0.000683,3.0,1397.546616077423,0.002147,[44477]
"Banks, Credit Card Companies, Mortgage Providers",3,4393,0.000683,3.0,1397.546616077423,0.002147,[60389]
Buildings (Residential or Commercial),16,4393,0.0036420000000000003,2.006851,1397.546616077423,0.001436,"[52042, 151338]"
Electronics and Computer Components,2,4393,0.000456,1.000015,1397.546616077423,0.000716,"[51259, 23145]"
Elementary and Secondary Schools,1,4393,0.000228,1.0,1397.546616077423,0.000716,[56434]
"Colleges, Universities, and Professional Schools",1,4393,0.000228,1.0,1397.546616077423,0.000716,[4538]
Online Music and Video Streaming Services,10,4393,0.002276,0.039062,1397.546616077423,2.8e-05,[33905]
Computer and Network Security,1221,4393,0.277943,0.018616,1397.546616077423,1.3000000000000001e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4393,0.0011380000000000001,0.007859,1397.546616077423,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4393,0.002959,0.006836,1397.546616077423,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4393,0.000683,4.6e-05,1397.546616077423,0.0,[39900]
Chemical and Pharmaceutical Manufacturing,1,4393,0.000228,1.5e-05,1397.546616077423,0.0,[203635]
