country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
US,3458,4379,0.789671,1092.9211719999998,1396.48391777277,0.782621,"[397165, 396356, 396319, 20473, 30633, 1239, 61317, 7018, 209242, 22773, 54113, 396362, 15317, 53667, 6939, 16509, 36183, 174, 13335, 400519, 33480, 60310, 199465, 36791, 36492, 15133, 19551, 40509, 46997, 201217, 16724, 398668, 32931, 20446, 41378, 20253, 46562, 40676, 50069, 949, 205157, 14153, 62874, 37963, 40138, 33760, 216435, 394923, 399358, 207487, 6369, 23145, 25923, 30081, 55081, 203283, 400797, 16625]"
RU,112,4379,0.025574,92.328293,1396.48391777277,0.06611199999999999,"[44812, 59504, 210695, 49542, 51659, 204490, 213220, 3175, 208626, 60389, 29182, 48108, 206873, 49392, 212521, 56534, 210852, 211027, 199669, 56434, 30721, 199186, 39900]"
TH,99,4379,0.022608,64.3125,1396.48391777277,0.046053,[204916]
GB,90,4379,0.020549999999999992,32.010269999999984,1396.48391777277,0.022921,"[62240, 198231, 62217, 209641, 44477, 202888, 202235, 199614, 64080, 61112, 202990, 136620, 206981, 212238, 56758, 205544, 48254, 13213, 198412, 209181, 61323, 58339, 52041]"
TR,29,4379,0.006621999999999999,27.000031,1396.48391777277,0.019334000000000004,"[210107, 196733, 43260, 25145, 201178]"
PT,19,4379,0.00434,19.0,1396.48391777277,0.013604999999999997,"[209968, 51126, 52042, 56849]"
DE,19,4379,0.0043360000000000004,16.003936000000003,1396.48391777277,0.01146,"[49581, 198571, 200081, 200373, 196968, 41108, 28753, 47447, 205987, 210937, 200393]"
NL,28,4379,0.0063939999999999995,8.040130999999999,1396.48391777277,0.005757000000000001,"[60781, 212477, 33905, 50867, 208685, 197919, 51430]"
HK,35,4379,0.007991,7.011398,1396.48391777277,0.005020999999999999,"[51837, 141444, 151338, 151407, 199974, 60539, 38008, 211759, 202662, 58453]"
UA,12,4379,0.00274,7.000077,1396.48391777277,0.005013,"[47596, 201572, 201836]"
IN,170,4379,0.038820999999999994,4.039612,1396.48391777277,0.0028919999999999996,"[207990, 45609, 216452]"
FR,4,4379,0.0009130000000000001,4.0,1396.48391777277,0.002864,"[50902, 60703, 209146]"
LV,3,4379,0.0006850000000000001,3.0,1396.48391777277,0.0021479999999999997,"[58061, 43317]"
SA,3,4379,0.000685,3.0,1396.48391777277,0.002148,[210499]
IT,4,4379,0.000914,2.0,1396.48391777277,0.001432,"[42692, 6762]"
LT,2,4379,0.000456,2.0,1396.48391777277,0.001432,"[51259, 150445]"
CA,14,4379,0.003195,1.0750420000000003,1396.48391777277,0.00077,"[396113, 399558, 53356, 202528, 202911, 205212, 203314, 398962, 54197, 63213, 139693]"
CN,8,4379,0.001826,1.066483,1396.48391777277,0.0007639999999999999,"[4538, 151814, 200021, 206843, 211051, 197433]"
TW,3,4379,0.000684,1.003921,1396.48391777277,0.0007189999999999999,"[133375, 141173, 131662]"
CY,22,4379,0.005024,1.00032,1396.48391777277,0.000716,"[61178, 47583]"
CZ,2,4379,0.000457,1.000015,1396.48391777277,0.000716,[50113]
PK,1,4379,0.000228,1.0,1396.48391777277,0.000716,[147057]
PE,1,4379,0.000228,1.0,1396.48391777277,0.000716,[266732]
SG,2,4379,0.000456,1.0,1396.48391777277,0.000716,"[150347, 4657]"
AR,1,4379,0.000228,1.0,1396.48391777277,0.000716,[271991]
KR,1,4379,0.000228,1.0,1396.48391777277,0.000716,[135605]
JP,1,4379,0.000228,1.0,1396.48391777277,0.000716,[131910]
EG,1,4379,0.000228,1.0,1396.48391777277,0.000716,[36992]
ID,128,4379,0.029230000000000003,0.601807,1396.48391777277,0.000431,"[210842, 4761]"
VG,11,4379,0.002512,0.042968,1396.48391777277,3.1e-05,"[199925, 197730]"
BR,15,4379,0.0034249999999999997,0.010986,1396.48391777277,8.000000000000001e-06,"[270410, 28573, 263110]"
VN,4,4379,0.000914,0.007843000000000001,1396.48391777277,6e-06,"[38732, 140810]"
CH,1,4379,0.000228,0.003906,1396.48391777277,3e-06,[58057]
RO,35,4379,0.007993,0.002365,1396.48391777277,2e-06,[9009]
PH,20,4379,0.004567,0.000534,1396.48391777277,0.0,[200866]
AT,8,4379,0.001826,0.000122,1396.48391777277,0.0,"[207021, 1921, 205989]"
ES,2,4379,0.000457,3.1e-05,1396.48391777277,0.0,[197606]
BG,2,4379,0.000457,3.1e-05,1396.48391777277,0.0,[59711]
SE,2,4379,0.000456,3e-05,1396.48391777277,0.0,"[30811, 201633]"
PL,2,4379,0.000456,3e-05,1396.48391777277,0.0,"[15967, 201029]"
AU,1,4379,0.000228,1.5e-05,1396.48391777277,0.0,[133480]
VU,1,4379,0.000228,1.5e-05,1396.48391777277,0.0,[43357]
PA,1,4379,0.000228,1.5e-05,1396.48391777277,0.0,[141039]
IE,1,4379,0.000228,1.5e-05,1396.48391777277,0.0,[47720]
MY,1,4379,0.000228,0.0,1396.48391777277,0.0,[4788]
