as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,2,26679,7.49653285355523e-05,0.0,89.430124,0.0,[['UniversityofIllinois']]
174,11,31058,0.00035417605769849956,0.015656,1485.9140419999999,1.0536275691242173e-05,[['CogentCommunications']]
513,1,26679,3.748266426777615e-05,0.0,89.430124,0.0,[['CERN-EuropeanOrganizationforNuclearResearch']]
577,30,26679,0.0011244799280332846,8e-06,89.430124,8.945531597384343e-08,[['BellCanada']]
680,3,26679,0.00011244799280332846,0.0,89.430124,0.0,[['VereinzurFoerderungeinesDeutschenForschungsnetzese.V.']]
701,1,26679,3.748266426777615e-05,0.0,89.430124,0.0,[['VerizonBusiness']]
812,40,26679,0.001499306570711046,0.0,89.430124,0.0,[['RogersCommunicationsCanadaInc.']]
835,1,26679,3.748266426777615e-05,1.5e-05,89.430124,1.6772871745095646e-07,[['GoCodeITInc']]
852,25,26679,0.0009370666066944039,0.0,89.430124,0.0,[['TELUSCommunicationsInc.']]
949,6,4379,0.0013701758392327015,9.2e-05,1396.483918,6.587974183888884e-08,[['xTom']]
1221,40,26679,0.001499306570711046,0.0,89.430124,0.0,[['TelstraCorporationLimited']]
1239,10,4379,0.0022836263987211693,10.0,1396.483918,0.0071608415042270475,[['Sprint']]
1257,1,26679,3.748266426777615e-05,0.0,89.430124,0.0,[['Tele2SverigeAB']]
1299,73,26679,0.002736234491547659,0.0,89.430124,0.0,[['ArelionSwedenAB']]
1547,9,26679,0.0003373439784099854,0.0,89.430124,0.0,"[['Societateamixtapeactiunidetipinchis""Interdnestrcom""']]"
1659,10,26679,0.0003748266426777615,8e-06,89.430124,8.945531597384343e-08,[['NationalChungHsingUniversity']]
1680,1,26679,3.748266426777615e-05,0.0,89.430124,0.0,[['CellcomFixedLineCommunicationL.P']]
1921,3,4379,0.0006850879196163508,4.6e-05,1396.483918,3.293987091944442e-08,[['ipcomGmbH']]
1930,17,26679,0.0006372052925521947,0.0,89.430124,0.0,"[['FundacaoparaaCienciaeaTecnologia', 'I.P.']]"
1955,1,26679,3.748266426777615e-05,0.0,89.430124,0.0,[['KIFU(GovernmentalInfoTechDevelopmentAgency)']]
2497,4,26679,0.0001499306570711046,0.0,89.430124,0.0,[['InternetInitiativeJapanInc.']]
2519,1,26679,3.748266426777615e-05,0.0,89.430124,0.0,[['ARTERIANetworksCorporation']]
2527,1,26679,3.748266426777615e-05,0.0,89.430124,0.0,[['SonyNetworkCommunicationsInc.']]
2860,11,26679,0.0004123093069455377,0.0,89.430124,0.0,"[['NOSCOMUNICACOES', 'S.A.']]"
3175,3,4379,0.0006850879196163508,3.0,1396.483918,0.0021482524512681143,[['CitytelecomLLC']]
3214,3,26679,0.00011244799280332846,0.0,89.430124,0.0,[['xTomGmbH']]
3292,3,26679,0.00011244799280332846,0.0,89.430124,0.0,[['TDCHoldingA/S']]
