country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,1.0,26329.0,3.798093357134719e-05,0.0,83.32871523521422,0.0
AL,3.0,5022.0,0.0005973715651135006,17.000015,3132.765945971012,0.005426519342073219
AR,9.0,31351.0,0.00028707218270549584,1.0,3216.094661206226,0.00031093612139666956
AT,17.0,31351.0,0.0005422474562214922,33.062652,3216.094661206226,0.01028037277596784
AU,68.0,31351.0,0.0021689898248859686,3.000121,3216.094661206226,0.0009328459874606977
BE,249.0,31351.0,0.007942330388185384,18.000015,3216.094661206226,0.005596854849181873
BG,5.0,31351.0,0.00015948454594749768,2.000031,3216.094661206226,0.0006218818818131024
BH,1.0,26329.0,3.798093357134719e-05,0.0,83.32871523521422,0.0
BR,276.0,31351.0,0.008803546936301872,0.011035,3216.094661206226,3.4311800996122483e-06
BY,32.0,26329.0,0.00121538987428311,0.0,83.32871523521422,0.0
BZ,8.0,31351.0,0.0002551752735159963,0.000107,3216.094661206226,3.327016498944364e-08
CA,133.0,31351.0,0.004242288922203438,25.075202000000004,3216.094661206226,0.007796786053118013
CH,66.0,31351.0,0.0021051960065069696,2.004028,3216.094661206226,0.0006231246934903249
CN,224.0,31351.0,0.007144907658447897,2.140792,3216.094661206226,0.0006656495611970189
CO,1.0,26329.0,3.798093357134719e-05,0.0,83.32871523521422,0.0
CY,964.0,31351.0,0.030748620458677555,1.000382,3216.094661206226,0.00031105489899504313
CZ,13.0,31351.0,0.00041465981946349397,67.000015,3216.094661206226,0.020832724797618683
DE,736.0,31351.0,0.02347612516347166,279.28961000000015,3216.094661206226,0.08684122807978854
DK,35.0,31351.0,0.0011163918216324838,48.0,3216.094661206226,0.014924933827040139
EC,15.0,26329.0,0.0005697140035702077,0.0,83.32871523521422,0.0
EE,2.0,26329.0,7.596186714269437e-05,0.0,83.32871523521422,0.0
EG,1.0,5022.0,0.00019912385503783353,1.0,3132.765945971012,0.0003192067384689495
ES,27.0,31351.0,0.0008612165481164875,67.062546,3216.094661206226,0.020852167944225737
FI,3.0,31351.0,9.569072756849861e-05,2.0,3216.094661206226,0.0006218722427933391
FR,161.0,31351.0,0.0051354023795094255,107.08589700000005,3216.094661206226,0.033296873469463265
GB,466.0,31351.0,0.014863959682306785,180.15597599999995,3216.094661206226,0.05601700042387147
GR,1.0,5022.0,0.00019912385503783353,1.0,3132.765945971012,0.0003192067384689495
HK,110.0,31351.0,0.0035086600108449493,7.105202000000001,3216.094661206226,0.0022092639516198597
HR,5.0,31351.0,0.00015948454594749768,2.125,3216.094661206226,0.0006607392579679228
HU,2.0,31351.0,6.379381837899908e-05,1.0,3216.094661206226,0.00031093612139666956
