country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
GB,328,26772,0.012249000000000001,36.000354,92.43035371688998,0.389486,"[209641, 198231, 210644, 13213, 60068, 62217, 202888, 212238, 205544, 200241, 61323, 9002, 8943, 41357, 41000, 35826]"
RU,111,26772,0.004144999999999999,20.000045,92.43035371688998,0.216379,"[29182, 213220, 44812, 30721, 45027, 51115, 59504, 49542, 204490, 200487, 210079, 199274, 197695, 8342, 28890, 25532, 34665, 16345]"
US,12351,26772,0.4613360000000001,19.557305,92.43035371688998,0.21158700000000003,"[395839, 197992, 48261, 53667, 197619, 64267, 36492, 396982, 41378, 62874, 397031, 46997, 13335, 396356, 61317, 6939, 46841, 216435, 46562, 16509, 30633, 6315, 19969, 33387, 200827, 55081, 8100, 397373, 12167, 40676, 11990, 26527, 11878, 32934, 21859, 54455, 48581, 38, 209622, 395747, 397224, 397226, 397232, 397423, 62571, 63410, 63949, 197598, 7922, 11917, 11426, 11019, 6233, 906, 701, 3389, 33363, 29789, 33760, 25923, 33438, 40630, 174, 36351, 17185, 16625, 15169, 15133, 15130, 15108, 14340, 17378, 22822, 22697, 20473, 19551, 398565]"
NL,9680,26772,0.36157000000000006,5.000107000000001,92.43035371688998,0.054096000000000005,"[57043, 60781, 20940, 51430, 8283, 49981, 49544, 48635, 60893, 208492, 207375, 211786, 213192, 199752, 12859, 35470, 21342]"
DE,655,26772,0.024463,4.000015,92.43035371688998,0.043276,"[29014, 205100, 60294, 44974, 59437, 47447, 208058, 205766, 209114, 44066, 8422, 8560, 6805, 6724, 12360, 12306, 680, 3214, 3320, 29413, 29066, 24961, 15943]"
TH,57,26772,0.0021290000000000002,3.0,92.43035371688998,0.032457,"[204916, 45758, 131445, 4651]"
VG,3,26772,0.00011199999999999998,2.0,92.43035371688998,0.021638,"[199925, 197730]"
VN,288,26772,0.010758000000000002,0.7783549999999999,92.43035371688998,0.008421,"[135981, 140810, 149151, 140824, 45899, 135967]"
FR,132,26772,0.004931,0.085716,92.43035371688998,0.000927,"[41405, 12876, 5410, 209453, 29075, 30781, 42487, 16276]"
JP,30,26772,0.0011189999999999998,0.007812,92.43035371688998,8.5e-05,"[138652, 7679, 9354, 9824, 9605, 2527, 2519, 2497, 38631, 17511]"
RO,200,26772,0.007471,0.000151,92.43035371688998,2e-06,"[9009, 6718, 5606]"
CA,109,26772,0.004071,0.000145,92.43035371688998,1e-06,"[205212, 835, 577, 53356, 200351, 852, 812]"
AU,63,26772,0.002352,0.00010499999999999999,92.43035371688998,1e-06,"[149485, 133480, 8888, 1221]"
IN,226,26772,0.008442000000000002,6.2e-05,92.43035371688998,1e-06,"[45609, 9498, 55410, 55644, 55836, 38266, 9829, 24309]"
BR,261,26772,0.009749,4.9e-05,92.43035371688998,0.0,"[262287, 268972, 262459, 4230, 28573]"
LT,6,26772,0.000224,4.9e-05,92.43035371688998,0.0,"[56630, 62282]"
HK,70,26772,0.002613,3.9e-05,92.43035371688998,0.0,"[138997, 41717, 58453, 45474, 138915, 149042, 9312, 9381, 4637]"
