country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio
AE,1.0,26679.0,3.748266426777615e-05,0.0,89.43012423551514,0.0
AR,10.0,31058.0,0.00032197823427136327,1.0,1485.9140420082852,0.0006729864391404844
AT,11.0,31058.0,0.00035417605769849956,0.000122,1485.9140420082852,8.21043455751391e-08
AU,64.0,31058.0,0.002060660699336725,0.0001199999999999,1485.9140420082852,8.075837269679084e-08
BE,245.0,26679.0,0.009183252745605157,0.0,89.43012423551514,0.0
BG,3.0,31058.0,9.659347028140898e-05,3.1e-05,1485.9140420082852,2.0862579613355018e-08
BH,1.0,26679.0,3.748266426777615e-05,0.0,89.43012423551514,0.0
BR,259.0,31058.0,0.008339236267628308,0.011035,1485.9140420082852,7.426405355915245e-06
BY,31.0,26679.0,0.0011619625923010607,0.0,89.43012423551514,0.0
BZ,1.0,26679.0,3.748266426777615e-05,0.0,89.43012423551514,0.0
CA,123.0,31058.0,0.003960332281537768,1.0751870000000006,1485.9140420082852,0.0007235862705401404
CH,52.0,31058.0,0.001674286818211089,0.003906,1485.9140420082852,2.6286850312827323e-06
CN,209.0,31058.0,0.006729345096271492,1.066483,1485.9140420082852,0.0007177285965738613
CO,1.0,26679.0,3.748266426777615e-05,0.0,89.43012423551514,0.0
CY,960.0,31058.0,0.030909910490050874,1.00032,1485.9140420082852,0.0006732017948010094
CZ,7.0,31058.0,0.00022538476398995428,1.000015,1485.9140420082852,0.0006729965339370716
DE,683.0,31058.0,0.02199111340073411,20.003951000000004,1485.9140420082852,0.013462387752230735
DK,32.0,26679.0,0.0011994452565688369,0.0,89.43012423551514,0.0
EC,15.0,26679.0,0.0005622399640166423,0.0,89.43012423551514,0.0
EE,3.0,26679.0,0.00011244799280332846,0.0,89.43012423551514,0.0
EG,1.0,4379.0,0.00022836263987211693,1.0,1396.48391777277,0.000716084150539223
ES,4.0,31058.0,0.0001287912937085453,3.1e-05,1485.9140420082852,2.0862579613355018e-08
FI,1.0,26679.0,3.748266426777615e-05,0.0,89.43012423551514,0.0
FR,135.0,31058.0,0.004346706162663404,4.085716,1485.9140420082852,0.0027496314621793033
GB,413.0,31058.0,0.013297701075407302,65.01062399999998,1485.9140420082852,0.043751268352060904
HK,105.0,31058.0,0.0033807714598493143,7.011437,1485.9140420082852,0.00471860201988784
HR,1.0,26679.0,3.748266426777615e-05,0.0,89.43012423551514,0.0
HU,1.0,26679.0,3.748266426777615e-05,0.0,89.43012423551514,0.0
ID,351.0,31058.0,0.011301436022924851,0.601807,1485.9140420082852,0.0004050079499798175
