category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,14669,26329,0.557161,39.323710000000005,83.32871523521422,0.47191,"[395839, 44812, 29182, 29014, 57043, 48261, 53667, 62240, 60781, 64267, 135981, 213220, 30721, 36492, 140810, 41405, 138652, 41378, 62874, 13213, 9009, 45609, 13335, 61317, 62217, 56630, 396356, 262287, 6939, 138997, 46841, 46562, 16509, 30633, 835, 30860, 212238, 12876, 45027, 268972, 51115, 200827, 6315, 200866, 33387, 51430, 55081, 133480, 5410, 577, 8100, 397373, 12167, 62282, 40676, 11990, 11878, 26527, 134094, 9498, 21859, 58466, 58487, 45474, 59437, 58541, 58542, 58777, 59504, 58057, 59605, 60294, 58453, 45727, 45758, 49542, 49544, 49981, 50113, 47583, 47447, 51468, 51873, 53356, 60893, 54455, 55410, 55644, 55818, 55836, 45899, 48635, 55990, 56040, 56041, 56046, 136188, 61098, 200487, 200738, 202505, 204490, 205125, 205544, 205766, 207375, 207996, 209453, 209622, 211786, 213192, 262459, 264642, 266768, 395747, 397423, 199752, 61323, 199274, 63410, 63835, 63949, 131445, 133798, 134238, 134756, 134771, 135967, 136959, 137697, 137702, 138421, 138915, 140061, 140716, 140903, 147049, 197695, 198068, 199244, 45090, 38365, 44974, 8422, 9121, 9002, 8943, 8888, 8781, 8697, 8560, 8342, 13030, 7922, 6805, 6762, 6724, 6718, 6697, 9299, 9312, 9381, 12849, 12360, 12306, 11019, 10474, 9924, 9829, 9824, 9808, 9806, 9534, 9500, 6233, 5606, 5432, 3214, 2527, 1955, 1930, 1680, 1547, 1299, 1257, 906, 852, 812, 701, 680, 513, 2860, 3292, 4837, 3303, 4835, 4812, 4811, 4808, 4788, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 3320, 12874, 13285, 44901, 29097, 33438, 30798, 30781, 29789, 29413, 29222, 29075, 13999, 29066, 28890, 28573, 27947, 27823, 25923, 25532, 34665, 34762, 35470, 44066, 43766, 42846, 42487, 40630, 39122, 174, 38266, 38255, 36351, 35826, 25148, 24961, 17428, 17185, 16625, 16276, 15943, 15802, 15600, 15169, 15133, 15108, 14522, 14340, 14080, 17378, 17501, 24547, 24444, 24400, 24309, 24203, 23724, 22822, 22697, 21575, 21100, 20853, 20473, 19551, 18001, 398565]"
Education and Research,65,26329,0.0024689999999999994,30.000008,83.32871523521422,0.36002,"[209641, 1659, 204679, 200351, 4538, 24357]"
None,76,26329,0.0028880000000000004,12.000058000000001,83.32871523521422,0.144008,"[197992, 210644, 204916, 197619, 216435, 202888, 41717, 149151, 140824, 200241, 216271, 149042, 197598, 197730, 7679, 9354, 9605, 2497, 33760, 38631, 17511]"
Construction and Real Estate,8,26329,0.000304,2.0,83.32871523521422,0.024001,"[199925, 210079, 211309, 16345]"
"Media, Publishing, and Broadcasting",9421,26329,0.357819,0.004217,83.32871523521422,4.9999999999999996e-05,"[396982, 60068, 149485, 20940, 11426, 33363, 43614, 25019, 21342]"
Other,29,26329,0.001101,0.000443,83.32871523521422,5e-06,[397031]
Community Groups and Nonprofits,14,26329,0.000532,0.000122,83.32871523521422,1e-06,"[205212, 208492, 35492]"
Health Care Services,11,26329,0.000418,0.000122,83.32871523521422,1e-06,"[46997, 38]"
Government and Public Administration,45,26329,0.0017100000000000001,1.5e-05,83.32871523521422,0.0,"[19969, 397224, 397226, 397232, 62571, 134768, 15130]"
Service,44,26329,0.0016710000000000002,1.5e-05,83.32871523521422,0.0,"[205100, 210083, 1221, 40994, 15967]"
"Retail Stores, Wholesale, and E-commerce Sites",1885,26329,0.071594,1e-06,83.32871523521422,0.0,"[32934, 48581, 209114, 11917]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",42,26329,0.001595,0.0,83.32871523521422,0.0,[208058]
Finance and Insurance,1,26329,3.8e-05,0.0,83.32871523521422,0.0,[134762]
"Freight, Shipment, and Postal Services",13,26329,0.000494,0.0,83.32871523521422,0.0,[3389]
"Museums, Libraries, and Entertainment",6,26329,0.000228,0.0,83.32871523521422,0.0,"[131486, 137753]"
