org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4381,0.014152,992.0,1395.546448290348,0.710833,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",99,4381,0.022598,63.375,1395.546448290348,0.045412,[204916],['TH'],['None'],['None']
Latitude.sh,2,4381,0.000457,32.0,1395.546448290348,0.02293,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,29,4381,0.006619,29.0,1395.546448290348,0.02078,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,24,4381,0.005478,24.0,1395.546448290348,0.017198,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,19,4381,0.004338,19.0,1395.546448290348,0.013614000000000001,"[209968, 56849, 51126, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
Oxylabs,1,4381,0.000228,16.0,1395.546448290348,0.011465,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",15,4381,0.003424,14.000015,1395.546448290348,0.010032000000000001,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",16,4381,0.003652,13.000046,1395.546448290348,0.009315,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,12,4381,0.0027389999999999997,12.0,1395.546448290348,0.008598999999999999,"[200373, 198571]",['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Vpsville,12,4381,0.002739,9.1875,1395.546448290348,0.006583,[59504],['RU'],['Computer and Information Technology'],['Software Development']
Clouvider Limited,31,4381,0.007076,9.000565,1395.546448290348,0.006449,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4381,0.002055,9.0,1395.546448290348,0.006449,"[210695, 210852]",['RU'],['None'],['None']
SIXNET OPERATION LTD,8,4381,0.001826,8.0,1395.546448290348,0.005733,[198231],['GB'],['None'],['None']
IT Express Ltd.,9,4381,0.002054,7.000031,1395.546448290348,0.005016,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
Ferdinand Zink trading as Tube-Hosting,7,4381,0.001598,7.0,1395.546448290348,0.005016,[49581],['DE'],['Computer and Information Technology'],['Software Development']
LLC Baxet,8,4381,0.001826,6.000031,1395.546448290348,0.004299,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ArtPlanet LLC,6,4381,0.00137,6.0,1395.546448290348,0.004299,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Netex Limited,6,4381,0.00137,6.0,1395.546448290348,0.004299,[51837],['HK'],['Computer and Information Technology'],['Software Development']
Hivelocity Inc,14,4381,0.003196,5.012955,1395.546448290348,0.003592,[61317],['US'],['Computer and Information Technology'],['None']
LeaseWeb Netherlands B.V.,5,4381,0.001141,5.0,1395.546448290348,0.003583,[60781],['NL'],['Computer and Information Technology'],['None']
Vinters IT Ltd,9,4381,0.002054,4.000763,1395.546448290348,0.002867,[62217],['GB'],['Computer and Information Technology'],['None']
HostRoyale Technologies Pvt Ltd,4,4381,0.000913,4.0,1395.546448290348,0.002866,[207990],['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kontel LLC,4,4381,0.000913,4.0,1395.546448290348,0.002866,[204490],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"AT&T Services, Inc.",4,4381,0.000913,4.0,1395.546448290348,0.002866,[7018],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Cloudflare London, LLC",16,4381,0.003652,3.000198,1395.546448290348,0.00215,[209242],['US'],['Service'],"['Law, Business, and Consulting Services']"
Delta Ltd,7,4381,0.001598,3.000061,1395.546448290348,0.00215,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Al Asmary Abdullah Ibrahim A,3,4381,0.000685,3.0,1395.546448290348,0.00215,[210499],['SA'],['Computer and Information Technology'],['Software Development']
Citytelecom LLC,3,4381,0.000685,3.0,1395.546448290348,0.00215,[3175],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ServTech LTD,3,4381,0.000685,3.0,1395.546448290348,0.00215,[208626],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
STARK INDUSTRIES SOLUTIONS LTD,3,4381,0.000685,3.0,1395.546448290348,0.00215,[44477],['GB'],['Manufacturing'],"['Metal, Glass, Wood, and Paper Manufacturing']"
Manir LLC,3,4381,0.000685,3.0,1395.546448290348,0.00215,[60389],['RU'],['Finance and Insurance'],"['Banks, Credit Card Companies, Mortgage Providers']"
JSC IOT,3,4381,0.000685,3.0,1395.546448290348,0.00215,[29182],['RU'],['Computer and Information Technology'],['None']
RoyaleHosting BV,3,4381,0.000685,3.0,1395.546448290348,0.00215,[212477],['NL'],['Computer and Information Technology'],['None']
GalaxyStar LLC,3,4381,0.000685,3.0,1395.546448290348,0.00215,[206873],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sole trader Malkov Dmitrii Vladimirovich,3,4381,0.000685,3.0,1395.546448290348,0.00215,[48108],['RU'],['Computer and Information Technology'],['None']
I-SERVERS LTD,3,4381,0.000685,3.0,1395.546448290348,0.00215,[209641],['GB'],['Education and Research'],['None']
Malkov D.V.,3,4381,0.000685,2.000015,1395.546448290348,0.001433,[212521],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Comfortel Ltd.,3,4381,0.000685,2.000015,1395.546448290348,0.001433,[56534],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Scalaxy B.V.,2,4381,0.000457,2.0,1395.546448290348,0.001433,[58061],['LV'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Sprint,2,4381,0.000457,2.0,1395.546448290348,0.001433,[1239],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DNS0.EU A.D.,2,4381,0.000457,2.0,1395.546448290348,0.001433,[50902],['FR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Cox Communications Inc.,2,4381,0.000457,2.0,1395.546448290348,0.001433,[22773],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Overweb Srl,2,4381,0.000457,2.0,1395.546448290348,0.001433,[42692],['IT'],['None'],['None']
"Fastly, Inc.",142,4381,0.032413,1.439774,1395.546448290348,0.001032,[54113],['US'],['Computer and Information Technology'],['Software Development']
Perfect Cloud Technologies LLC,3,4381,0.000685,1.125,1395.546448290348,0.000806,[211027],['RU'],"['Media, Publishing, and Broadcasting']",['Other']
NTX Technologies s.r.o.,2,4381,0.000457,1.000015,1395.546448290348,0.000717,[50113],['CZ'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
hosTELyon SAS,1,4381,0.000228,1.0,1395.546448290348,0.000717,[209146],['FR'],['Computer and Information Technology'],['None']
Wicked Networks Limited,1,4381,0.000228,1.0,1395.546448290348,0.000717,[141444],['HK'],['Other'],['None']
SORACOM. INC.,1,4381,0.000228,1.0,1395.546448290348,0.000717,[131910],['JP'],['None'],['None']
Fiberocity Ltd,1,4381,0.000228,1.0,1395.546448290348,0.000717,[199614],['GB'],['None'],['None']
First Root UG (haftungsbeschraenkt),1,4381,0.000228,1.0,1395.546448290348,0.000717,[41108],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Arcus Novus UAB,1,4381,0.000228,1.0,1395.546448290348,0.000717,[51259],['LT'],['Manufacturing'],['Electronics and Computer Components']
RODRIGUEZ PEDRO ALBERTO JUAN,1,4381,0.000228,1.0,1395.546448290348,0.000717,[271991],['AR'],['None'],['None']
23M GmbH,1,4381,0.000228,1.0,1395.546448290348,0.000717,[47447],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Netversor GmbH,1,4381,0.000228,1.0,1395.546448290348,0.000717,[200081],['DE'],['Service'],"['Law, Business, and Consulting Services']"
Ilm-Provider UG (haftungsbeschraenkt),1,4381,0.000228,1.0,1395.546448290348,0.000717,[196968],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Planisware Singapore Pte. Ltd,1,4381,0.000228,1.0,1395.546448290348,0.000717,[150347],['SG'],['Computer and Information Technology'],['Software Development']
BAI Communications Inc.,1,4381,0.000228,1.0,1395.546448290348,0.000717,[396113],['CA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Okay-Telecom Ltd.,1,4381,0.000228,1.0,1395.546448290348,0.000717,[199669],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SatGate LLC,1,4381,0.000228,1.0,1395.546448290348,0.000717,[30721],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
WorldStream B.V.,1,4381,0.000228,1.0,1395.546448290348,0.000717,[49981],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Serverel Inc.,1,4381,0.000228,1.0,1395.546448290348,0.000717,[15317],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SYN LTD,1,4381,0.000228,1.0,1395.546448290348,0.000717,[64080],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
MOACK.Co.LTD,1,4381,0.000228,1.0,1395.546448290348,0.000717,[135605],['KR'],['Computer and Information Technology'],['None']
FIBERTEL PERU S.A.,1,4381,0.000228,1.0,1395.546448290348,0.000717,[266732],['PE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Modesco LLC,1,4381,0.000228,1.0,1395.546448290348,0.000717,[56434],['RU'],['Education and Research'],['Elementary and Secondary Schools']
DGN TEKNOLOJI A.S.,1,4381,0.000228,1.0,1395.546448290348,0.000717,[43260],['TR'],['Computer and Information Technology'],['Hosting and Cloud Provider']
MRGROUP INVESTMENTS LIMITED,1,4381,0.000228,1.0,1395.546448290348,0.000717,[61178],['CY'],['Service'],"['Law, Business, and Consulting Services']"
DNT Solutions,1,4381,0.000228,1.0,1395.546448290348,0.000717,[147057],['PK'],['None'],['None']
MULTIDIST SARL,1,4381,0.000228,1.0,1395.546448290348,0.000717,[60703],['FR'],['Computer and Information Technology'],['Software Development']
Leaseweb Deutschland GmbH,1,4381,0.000228,1.0,1395.546448290348,0.000717,[28753],['DE'],['Computer and Information Technology'],['None']
TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,1,4381,0.000228,1.0,1395.546448290348,0.000717,[25145],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
China Education and Research Network Center,1,4381,0.000228,1.0,1395.546448290348,0.000717,[4538],['CN'],['Education and Research'],"['Colleges, Universities, and Professional Schools']"
UK On-line Agri-sales Limited,1,4381,0.000228,1.0,1395.546448290348,0.000717,[202235],['GB'],['Computer and Information Technology'],['None']
SIA VEESP,1,4381,0.000228,1.0,1395.546448290348,0.000717,[43317],['LV'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
