sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
None,2330,26608,0.087574,57.086381,93.43016781675502,0.6110040000000001,"[209641, 29182, 197992, 29014, 198231, 204916, 210644, 197619, 60781, 41405, 397031, 56630, 62217, 61317, 216435, 12876, 200827, 202888, 51115, 41717, 62282, 149151, 140824, 32934, 58777, 55990, 51468, 48581, 38, 200241, 205544, 208058, 216271, 61098, 61323, 134756, 198644, 137697, 137702, 138421, 138915, 140061, 140716, 140903, 149042, 197598, 197695, 197730, 198068, 8888, 7679, 6724, 9354, 44901, 11917, 11426, 9806, 9605, 2497, 513, 3389, 33760, 33363, 27823, 29222, 29097, 29066, 35492, 38631, 38365, 17511, 21100]"
Internet Service Provider (ISP),4743,26608,0.178276,20.537961000000003,93.43016781675502,0.21982000000000002,"[213220, 44812, 57043, 48261, 64267, 135981, 30721, 140810, 138652, 41378, 62874, 9009, 45609, 396356, 6939, 138997, 46841, 46562, 30633, 56655, 33387, 30860, 40509, 6315, 268972, 212238, 51430, 835, 55081, 5410, 577, 133480, 397373, 12167, 11990, 26527, 11878, 134094, 9498, 21859, 45899, 58541, 58542, 53356, 59437, 59605, 45758, 45727, 60294, 45474, 58487, 56046, 58453, 50113, 55410, 55644, 55818, 49981, 55836, 49544, 58057, 56040, 56041, 51873, 47447, 136188, 60893, 200222, 200738, 205766, 207375, 207996, 209453, 199274, 211786, 262459, 266768, 397423, 199752, 199244, 136959, 63410, 63835, 131445, 133798, 134238, 134771, 147049, 44974, 8697, 9312, 9299, 9121, 9002, 8943, 8781, 8560, 9381, 8422, 8342, 7922, 6805, 6762, 9500, 12874, 12859, 12849, 12360, 12306, 10474, 9534, 9929, 9924, 9829, 9824, 9808, 6718, 6697, 1547, 3214, 2860, 2527, 1955, 1930, 1680, 1299, 5606, 1257, 852, 812, 701, 680, 3292, 3303, 3320, 5432, 4837, 4835, 4812, 4811, 4808, 4788, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 13030, 13999, 14080, 29789, 34665, 30798, 30781, 30764, 29413, 29075, 28890, 28573, 28075, 35826, 44066, 43766, 42846, 42487, 41357, 41000, 40630, 174, 38266, 38255, 27947, 14522, 17501, 17378, 17185, 15943, 15802, 15600, 15169, 15133, 15108, 18001, 20473, 20853, 25454, 24961, 24547, 24444, 24400, 24309, 24203, 23724, 22822, 22697, 21575, 398565]"
Phone Provider,168,26608,0.006314,9.672119,93.43016781675502,0.103522,[395839]
Other,27,26608,0.001016,2.0002440000000004,93.43016781675502,0.021408000000000003,"[199925, 205212, 46997, 209114, 200351, 45090, 40994, 25148]"
Hosting and Cloud Provider,6498,26608,0.24421299999999999,1.000352,93.43016781675502,0.010707000000000001,"[53667, 13213, 13335, 16509, 262287, 8283, 40676, 54455, 49542, 48635, 202505, 204490, 213192, 395747, 135967, 137443, 6233, 35470, 16276]"
"Banks, Credit Card Companies, Mortgage Providers",1,26608,3.8e-05,1.0,93.43016781675502,0.010703,[60389]
Software Development,2793,26608,0.10497000000000001,0.12884199999999998,93.43016781675502,0.001379,"[36492, 45027, 54113, 59504, 58466, 47583, 205125, 209622, 63949, 39122, 34762, 36351, 25923, 17428, 25532]"
Online Music and Video Streaming Services,9624,26608,0.36169599999999996,0.004122000000000001,93.43016781675502,4.399999999999999e-05,"[396982, 60068, 20940, 43614, 21342]"
Online Informational Content,15,26608,0.000564,9.8e-05,93.43016781675502,1e-06,[149485]
"Law, Business, and Consulting Services",43,26608,0.0016170000000000002,1.5e-05,93.43016781675502,0.0,"[205100, 210083, 1221, 15967]"
"Military, Defense, National Security, and International Affairs",37,26608,0.00139,1.5e-05,93.43016781675502,0.0,"[19969, 397224, 397226, 397232, 62571]"
"Colleges, Universities, and Professional Schools",14,26608,0.000527,8e-06,93.43016781675502,0.0,"[1659, 204679, 4538, 24357]"
Computer and Network Security,290,26608,0.010898000000000001,5e-06,93.43016781675502,0.0,"[8100, 11019, 33438, 16625, 19551]"
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4,26608,0.00015,0.0,93.43016781675502,0.0,[208492]
"Investment, Portfolio Management, Pensions and Funds",1,26608,3.8e-05,0.0,93.43016781675502,0.0,[134762]
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",6,26608,0.000226,0.0,93.43016781675502,0.0,"[210079, 211309, 16345]"
"Government and Regulatory Agencies, Administrations, Departments, and Services",5,26608,0.000188,0.0,93.43016781675502,0.0,[134768]
"Recreation, Sports, and Performing Arts",6,26608,0.000226,0.0,93.43016781675502,0.0,"[131486, 137753]"
"Law Enforcement, Public Safety, and Justice",3,26608,0.000113,0.0,93.43016781675502,0.0,[15130]
