country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
US,3727,5225,0.7132890000000003,1321.0744580000005,3608.2350623607635,0.36612199999999995,"[397165, 22773, 396356, 400842, 16509, 949, 35829, 3549, 3177, 396319, 18779, 14576, 30633, 20473, 61317, 7018, 209242, 1239, 34939, 54113, 40676, 15317, 396362, 7979, 53667, 924, 6939, 36183, 174, 13335, 63399, 400519, 35487, 205232, 33480, 60310, 208078, 8100, 199465, 36791, 36492, 19551, 15133, 40509, 46997, 201217, 16724, 200690, 49548, 32931, 48231, 398668, 22439, 20253, 41378, 20446, 212149, 46562, 50069, 205157, 205398, 3356, 14153, 42198, 62874, 33760, 40138, 37963, 399358, 199656, 6369, 400797, 216435, 394923, 25923, 55081, 206368, 30081, 203283, 210015, 203, 8075, 23344, 23145, 207487, 16625]"
NL,104,5225,0.0199,289.048904,3608.2350623607635,0.080103,"[204790, 60781, 57795, 43350, 200428, 56722, 39591, 48635, 204319, 207083, 212477, 62068, 61161, 49981, 49544, 15703, 33905, 59795, 50867, 20940, 34164, 44016, 205726, 29290, 208685, 209626, 200746, 197919, 60557, 213268, 12859, 205876, 209561, 51430]"
DE,95,5225,0.018167000000000003,258.50127900000007,3608.2350623607635,0.07163399999999998,"[49581, 24940, 42034, 39913, 200187, 47540, 48352, 207481, 208016, 8422, 208262, 207289, 204591, 206028, 200373, 198571, 211083, 28753, 29551, 196968, 41108, 200081, 30742, 206075, 47447, 208985, 50495, 50395, 211752, 12306, 210916, 207252, 3320, 64475, 12731, 12676, 205987, 48582, 212085, 52112, 211664, 213204, 210937, 211547, 203819, 20546, 200393]"
RU,141,5225,0.026981,247.51977599999998,3608.2350623607635,0.068592,"[44812, 35048, 213220, 59848, 197204, 42897, 52031, 44050, 21140, 204623, 59504, 210695, 49542, 204490, 203498, 51659, 208626, 206873, 48108, 3175, 60389, 29182, 49392, 212521, 56534, 210852, 211027, 30721, 21378, 199669, 210512, 56434, 58036, 51579, 59584, 199186, 48043, 39900, 204720, 211400, 49673]"
GB,160,5225,0.030612000000000004,216.17927299999997,3608.2350623607635,0.059906999999999995,"[209641, 212238, 60135, 56708, 44205, 51711, 49655, 208091, 5400, 211175, 207995, 198231, 62240, 62217, 205544, 44477, 202235, 199614, 198722, 64080, 25369, 200416, 48070, 206150, 202685, 59538, 61112, 202990, 216398, 136620, 208046, 208699, 206981, 42831, 204755, 56758, 210025, 198412, 48254, 13213, 204318, 199052, 210644, 202888, 201949, 58339, 203635, 209181, 200800, 52041, 61323]"
FR,26,5225,0.004972,140.000091,3608.2350623607635,0.038797,"[42275, 34534, 29075, 42929, 8309, 210232, 203361, 205068, 209097, 50902, 35085, 201080, 60703, 2027, 209146, 201958, 203500]"
IT,33,5225,0.006312999999999999,109.066787,3608.2350623607635,0.030225,"[209368, 35574, 208354, 210144, 211918, 41327, 42692, 211358, 211480, 208753, 49367, 208779, 6762]"
TH,111,5225,0.021244,103.5,3608.2350623607635,0.028684,[204916]
ES,27,5225,0.005165,81.066467,3608.2350623607635,0.022466,"[210612, 3352, 3339, 202421, 206430, 202503, 197606, 50926, 33932]"
IR,5,5225,0.000955,80.0,3608.2350623607635,0.02217,"[57574, 52209, 208124, 213222, 206854]"
