aliased prefix,all prefix,sat aliased prefix,sat all prefix,co,loss,new,change sta alias,change sta all
31621.0,202545.0,1473.148294625325,231674.6802355105,4529.0,9.0,9.0,0.0,0.0
31474.0,202439.0,1470.1478820170607,231646.3064571673,4519.0,11.0,3.0,-2.0001678466796875,-28.373778343200684
31425.0,202512.0,1470.023110907977,231636.51592815455,4511.0,6.0,2.0,-0.1250153183937072,-9.790529012680054
31513.0,202808.0,1470.9642583157267,231683.01524383365,4508.0,6.0,6.0,1.9411773085594175,46.49931567907333
31334.0,202965.0,1470.9604425493028,231759.7766694778,4504.0,14.0,15.0,-3.00357049703598,76.76142564415932
31301.0,203083.0,1474.960701835794,231822.7411246046,4507.0,15.0,22.0,5.000015258789063,62.96445512678474
31320.0,203070.0,1474.9487662040785,229773.58233502973,4521.0,10.0,7.0,0.9882965087890624,-2049.158789574867
