aliased prefix,all prefix,sat aliased prefix,sat all prefix,co,loss,new,change sta alias,change sta all
27091.0,37823.0,88.33261990313,11312.221691124245,26660.0,540.0,431.0,0.0,0.0
26957.0,37823.0,87.33237514154567,11312.221691124245,26563.0,528.0,394.0,-1.0002447615843266,0.0
26912.0,37823.0,87.33261935085571,11312.221691124245,26522.0,435.0,390.0,0.0002442093100398779,0.0
26999.0,37823.0,86.33258945004596,11312.221691124245,26534.0,378.0,465.0,-1.00002990080975,0.0
26816.0,37823.0,89.332344180658,11312.221691124245,26475.0,524.0,341.0,2.9997547306120396,0.0
26777.0,37823.0,88.33258820836014,11312.221691124245,26390.0,426.0,387.0,-0.9997559722978622,0.0
26797.0,37823.0,87.33235606785561,11312.221691124245,26343.0,434.0,454.0,-1.0002321405045222,0.0
