country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
US,3490,4450,0.7842709999999999,1096.9215989999998,1416.6888585686684,0.7742849999999999,"[397165, 396356, 396319, 30633, 20473, 1239, 7018, 61317, 209242, 22773, 54113, 396362, 15317, 53667, 6939, 16509, 36183, 174, 13335, 400519, 33480, 199465, 36791, 60310, 36492, 15133, 19551, 40509, 46997, 201217, 16724, 32931, 398668, 20253, 20446, 41378, 46562, 40676, 50069, 949, 205157, 14153, 37963, 40138, 62874, 33760, 399358, 394923, 216435, 207487, 6369, 23145, 25923, 30081, 55081, 203283, 400797, 16625]"
RU,116,4450,0.026067000000000003,95.328308,1416.6888585686684,0.06729199999999999,"[44812, 59504, 210695, 49542, 51659, 204490, 213220, 208626, 3175, 29182, 48108, 60389, 206873, 211027, 49392, 212521, 56534, 210852, 56434, 199669, 30721, 199186, 39900]"
TH,103,4450,0.023146,66.4375,1416.6888585686684,0.046896,[204916]
GB,96,4450,0.021573,33.018127,1416.6888585686684,0.023307,"[198231, 62240, 62217, 209641, 44477, 202888, 199614, 202235, 64080, 61112, 202990, 136620, 206981, 212238, 205544, 56758, 48254, 13213, 198412, 209181, 61323, 52041, 58339, 203635]"
TR,30,4450,0.006742000000000001,28.000031,1416.6888585686684,0.019764999999999998,"[210107, 25145, 196733, 43260, 201178]"
DE,27,4450,0.006069000000000001,24.003936000000003,1416.6888585686684,0.016944999999999998,"[200373, 49581, 198571, 196968, 28753, 41108, 47447, 200081, 205987, 210937, 200393]"
PT,19,4450,0.004268,19.0,1416.6888585686684,0.013412,"[209968, 51126, 56849, 52042]"
NL,29,4450,0.006516999999999999,9.040130999999999,1416.6888585686684,0.0063820000000000005,"[60781, 212477, 49981, 33905, 50867, 208685, 197919, 51430]"
UA,19,4450,0.004269,7.067704,1416.6888585686684,0.004989,"[47596, 8772, 201572, 201836]"
HK,35,4450,0.007865,7.011398,1416.6888585686684,0.004949,"[51837, 141444, 151338, 151407, 199974, 60539, 38008, 211759, 202662, 58453]"
IN,170,4450,0.038203,4.039612,1416.6888585686684,0.002851,"[207990, 45609, 216452]"
FR,4,4450,0.0008990000000000001,4.0,1416.6888585686684,0.002824,"[50902, 209146, 60703]"
SA,3,4450,0.000674,3.0,1416.6888585686684,0.002118,[210499]
LV,3,4450,0.000674,3.0,1416.6888585686684,0.002118,"[58061, 43317]"
LT,2,4450,0.00045,2.0,1416.6888585686684,0.001412,"[51259, 150445]"
IT,4,4450,0.000898,2.0,1416.6888585686684,0.001412,"[42692, 6762]"
CA,14,4450,0.003147,1.0750420000000003,1416.6888585686684,0.000759,"[396113, 399558, 53356, 202528, 202911, 205212, 203314, 398962, 63213, 54197, 139693]"
CN,9,4450,0.002023,1.0664980000000002,1416.6888585686684,0.000753,"[4538, 151814, 200021, 206843, 211051, 197433, 140731]"
TW,3,4450,0.000675,1.003921,1416.6888585686684,0.000709,"[133375, 141173, 131662]"
CY,22,4450,0.0049440000000000005,1.00032,1416.6888585686684,0.000706,"[61178, 47583]"
CZ,2,4450,0.000449,1.000015,1416.6888585686684,0.000706,[50113]
SG,2,4450,0.00045,1.0,1416.6888585686684,0.000706,"[150347, 4657]"
PK,1,4450,0.000225,1.0,1416.6888585686684,0.000706,[147057]
PE,1,4450,0.000225,1.0,1416.6888585686684,0.000706,[266732]
AR,1,4450,0.000225,1.0,1416.6888585686684,0.000706,[271991]
KR,1,4450,0.000225,1.0,1416.6888585686684,0.000706,[135605]
EG,1,4450,0.000225,1.0,1416.6888585686684,0.000706,[36992]
JP,1,4450,0.000225,1.0,1416.6888585686684,0.000706,[131910]
ID,128,4450,0.028764,0.601807,1416.6888585686684,0.000425,"[210842, 4761]"
VG,11,4450,0.002471,0.042968,1416.6888585686684,3.1e-05,"[199925, 197730]"
BR,15,4450,0.003371,0.010986,1416.6888585686684,8.000000000000001e-06,"[270410, 28573, 263110]"
VN,4,4450,0.000898,0.007843000000000001,1416.6888585686684,6e-06,"[38732, 140810]"
None,1,4450,0.000225,0.003906,1416.6888585686684,3e-06,[216157]
CH,1,4450,0.000225,0.003906,1416.6888585686684,3e-06,[58057]
RO,35,4450,0.007865,0.002365,1416.6888585686684,2e-06,[9009]
PH,21,4450,0.004719,0.000549,1416.6888585686684,0.0,[200866]
AT,11,4450,0.002473,0.00016700000000000002,1416.6888585686684,0.0,"[207021, 1921, 205989]"
NO,2,4450,0.000449,3.1e-05,1416.6888585686684,0.0,[56655]
ES,2,4450,0.000449,3.1e-05,1416.6888585686684,0.0,[197606]
BG,2,4450,0.000449,3.1e-05,1416.6888585686684,0.0,[59711]
SE,2,4450,0.00045,3e-05,1416.6888585686684,0.0,"[30811, 201633]"
PL,2,4450,0.00045,3e-05,1416.6888585686684,0.0,"[15967, 201029]"
AU,1,4450,0.000225,1.5e-05,1416.6888585686684,0.0,[133480]
VU,1,4450,0.000225,1.5e-05,1416.6888585686684,0.0,[43357]
IE,1,4450,0.000225,1.5e-05,1416.6888585686684,0.0,[47720]
PA,1,4450,0.000225,1.5e-05,1416.6888585686684,0.0,[141039]
MY,1,4450,0.000225,0.0,1416.6888585686684,0.0,[4788]
