aliased prefix,all prefix,sat aliased prefix,sat all prefix,co,loss,new,change sta alias,change sta all
41953.0,201974.0,1408.5066336072816,229245.2307553093,0.0,0.0,0.0,0.0,0.0
41944.0,201689.0,1405.502712027479,229207.39702824736,4334.0,30.0,3.0,-4.004196166992188,-37.833727061981335
41949.0,201902.0,1406.5656979331584,229186.1292823949,4333.0,4.0,9.0,3.0517578125e-05,-21.2677458524704
41571.0,202254.0,1411.5068243412136,229272.6069263616,4309.0,28.0,41.0,0.066558837890625,86.4776439666748
42011.0,202569.0,1411.569767150406,229315.14544616104,4320.0,29.0,64.0,4.000701904296875,42.53851979947649
41830.0,203482.0,1407.568302518299,229328.2157254615,4345.0,39.0,12.0,-4.001495361328125,13.07027930044569
41854.0,204301.0,1417.5609486778887,229384.4145337739,4331.0,26.0,53.0,10.992691040039062,56.19880831241608
