aliased prefix,all prefix,sat aliased prefix,sat all prefix,co,loss,new,change sta alias,change sta all
45318.0,56275.0,92.70143977705462,11375.71182129135,25109.0,1688.0,20209.0,0.0,0.0
45356.0,56275.0,93.73651967560014,11375.71182129135,45134.0,184.0,222.0,1.0350798985455185,0.0
45366.0,56275.0,93.73252504844291,11375.71182129135,45180.0,176.0,186.0,-0.003994627157226205,0.0
45435.0,56275.0,93.75983941870814,11375.71182129135,45197.0,169.0,238.0,0.027314370265230536,0.0
45399.0,56275.0,93.75986700541412,11375.71182129135,45179.0,256.0,220.0,2.758670598268509e-05,0.0
45395.0,56275.0,93.75951546024604,11375.71182129135,45173.0,226.0,222.0,-0.0003515451680868864,0.0
45309.0,56275.0,96.75985275943836,11375.71182129135,45081.0,314.0,228.0,3.0003372991923243,0.0
