aliased prefix,all prefix,sat aliased prefix,sat all prefix,co,loss,new,change sta alias,change sta all
4536.0,202293.0,1393.5501412153244,229811.36461309064,4519.0,12.0,26.0,0.0,0.0
4524.0,202210.0,1390.546112895012,229786.49203458708,4528.0,17.0,4.0,-3.0040283203125,-24.872578503564
4523.0,202068.0,1387.550034403801,229779.76410147827,4518.0,6.0,10.0,-2.9960784912109375,-6.72793310880661
4528.0,202525.0,1389.612793803215,229816.2589503259,4519.0,4.0,9.0,2.0627593994140625,36.49484884762205
4541.0,202640.0,1390.7379463911057,229830.69839665596,4515.0,17.0,26.0,1.125152587890625,14.439446330070496
4535.0,203629.0,1392.6091775298119,229850.10029778187,4519.0,22.0,20.0,1.8712311387062073,19.401901125907898
4546.0,203730.0,1391.6054696440697,229858.41029700893,4518.0,17.0,28.0,-1.0037078857421875,8.309999227058142
